author,rating,title,content,votes,date
Letsqueirozz,5,Melhor jogo,"Amo a possibilidade de jogar, e ainda montar a casinha!",0,2025-05-25T12:38:45-07:00
Delsely,5,Amei!,Ótimo Jogo!,0,2023-10-25T20:28:55-07:00
Fregonese,3,Joguinho bem bacana,Permite jogar mesmo sem gastar Bom pra distrair,0,2023-07-12T04:36:38-07:00
AnaDSilva071,4,Legal,Jogo interessante mas tem bastante anúncio,0,2023-05-24T10:43:35-07:00
dydy0728,4,massa,ytooop,0,2023-04-10T15:27:50-07:00
Amiguinha da moranguinho,5,O jogo,"O jogo é ótimo eu adorei as cruzadinhas ,adorei a história de início ,adorei tudo nesse jogo apesar de mim ter começado a jogar agora a pouco eu já adorei tudo no jogo não tenho em oq reclamar dele;parabéns.👏👏👏",0,2023-03-26T18:08:16-07:00
mdk_jogos,3,Bom,É legal pra passar o tempo mas as vezes as palavras são difíceis e sem sentido,0,2023-02-27T20:04:50-07:00
Marushanita,3,?,"Cheguei a um nível que me mandam aguardar, além de já estar aguardando tarefas há algum tempo. Lamentável.",0,2023-02-27T11:49:51-07:00
maria mucilon,5,Eu amei,Nota mil,0,2023-01-13T16:15:12-07:00
gdghgfcvtteesxcbii,5,Guastalla,Top,0,2022-12-17T16:41:50-07:00
daniel paivq,1,Chato,Deveria ter menos quebra cabeça,0,2022-09-20T01:55:41-07:00
DeniseR.,5,Muito bom,"Divertido, boa jogabilidade",0,2022-07-18T16:19:51-07:00
AslanEsgabilado,4,Viciante,Jogo de conhecimento e decoração ! Gostei,0,2022-05-12T07:28:50-07:00
essssrft,1,Péssimo,Quebra cabeça horrível,0,2022-04-14T09:48:07-07:00
hdhsjsbdbsna,5,Muito bom,Muito bom pra pessoas que gostam de pensar muito é um pouco complicada mas amei esse jogo!!!!❤️,0,2022-04-02T09:01:09-07:00
🥳🥳🥳jogue esse jogo,5,Legal,O jogo é muito legal,0,2022-03-12T14:20:28-07:00
Juslogo,4,Exercício divertido para a memória!,"Gosto de desafios mentais. 
Este jogo proporciona momentos agradáveis e educativos.",0,2022-02-14T10:16:23-07:00
Jhonnasss,5,Muito bom!,Ótimo passatempo!,0,2021-12-29T18:15:09-07:00
222joana,5,Muito bom,mas as vezes demora muito pra evoluir no jogo,0,2021-12-17T20:56:09-07:00
RicardoF02,5,Ótimo,"Excelente jogo. Era pra ser passa tempo, mas viciou minha namorada e eu.",0,2021-12-07T19:27:58-07:00
bapesquera,4,Ok,Ok,0,2021-12-05T12:11:25-07:00
Lauren DS,5,Great,Great,0,2021-11-29T13:52:06-07:00
fabi helena jacson mel,5,Avaliação do jogo,Amo muito ótimo jogo,0,2021-11-21T09:08:41-07:00
mvslindgren,5,Ótimo,Muito legal coloca vc pra pensar otimo🎈,0,2021-10-09T11:56:48-07:00
Janaina16,3,As histórias,Elas são longas e cansativas preferiria se fossem mais objetivas,0,2021-09-22T19:04:08-07:00
jssjdivjff,5,gostei,muito bom,0,2021-08-22T18:36:07-07:00
bhydcgjn,5,Muito legal,"Muito legal e justo,que é o principal.Mas esse é o único jogo justo que eu já ví na vida,parabéns.",0,2021-07-16T16:27:21-07:00
123456oi,3,Gostei,Jogo muito bom mas as coisas sao muito caras e algumas desnecessárias(minha opinião),0,2021-06-11T12:55:28-07:00
say mara linda,5,Wordington,"Melhor jogo realmente! 
Super viciante",0,2021-05-26T17:51:56-07:00
flgohvd,5,Nota 9,Legal o joguinho 😊,0,2021-05-05T19:44:45-07:00
LDOTPASQ,5,Dark lady,Não é ruin,0,2021-04-19T19:02:00-07:00
Nick Lizzz,5,Ótimo,Jogo maravilhoso,0,2021-04-15T20:19:01-07:00
Ju.dias2,4,Deixa um pouco a desejar,"Jogo legal, mas as palavras que são formadas na maioria das vezes não existem.. muito limitado!!!",0,2021-04-15T13:49:43-07:00
Rav043,5,Reactor,O jogo é ótimo..,0,2021-04-03T22:11:16-07:00
dandabomluz,5,Adorei,"Estou achando bem legal, mas poderiam bonificar com mais moedas quando passamos de “fase”",0,2021-03-30T21:01:00-07:00
Vanessa Scherer,5,Bom,Bom!!,0,2021-03-07T20:05:34-07:00
camiliiiiii,5,Camiiiiil,Top,0,2021-02-06T14:08:16-07:00
kehdallacosta,4,Keh dalla costa,Mto bom,0,2021-02-05T13:17:27-07:00
Dualiba,5,Excelente,Simplesmente adoro esse jogo. Ele é perfeito: distrai e estimula o cérebro. Parabéns!!!,0,2021-01-30T09:55:44-07:00
tharcy-08,5,Tata,Só poderia ter mais palavras usadas no dia a dia tem palavras que eu nunca nem vi,0,2021-01-28T18:58:20-07:00
thisa1983,5,Top para curtir,Gostei usa inteligência,0,2021-01-26T18:37:08-07:00
biap16,5,👍🏻,Muito bom,0,2021-01-06T07:39:53-07:00
Alice Borsato,5,Bom,"É mt bom o jogo, mas tem ficar completando as fases pra conseguir novos móveis",0,2021-01-03T08:44:44-07:00
Nandalopesr,5,Muito legal!!,Amei o jogo.,0,2021-01-02T13:40:29-07:00
mariL.-,5,Ótimo,Excelente,0,2021-01-01T15:36:20-07:00
Zemaguimar,4,Quebra cabeças,Muito Bom,0,2021-01-01T02:19:44-07:00
Tita81+,4,Avaliação,"O jogo é um pouco lento, mas entretém.",0,2020-12-28T15:30:54-07:00
Joaquim Boeira Camatti,5,Wordington,Adoro Os Quebra-Cabeças Meus Pais Me Ajudam,0,2020-12-26T11:17:48-07:00
MMM2263,1,Palavras inventadas,"As palavras cruzadas são uma piada, cheio de palavras que não existem e vc fica uma eternidade tentando decifrar. Muito frustrante!",0,2020-12-25T06:00:17-07:00
karink101,3,Quebra-galho,"O grande problema é que mistura português de Portugal com português do Brasil. Além disso, tem “palavras “ inventavas que não existem nos dois idiomas. Tem horas que aborrece e fico dias sem jogar.",0,2020-12-25T03:51:53-07:00
temperancebones,5,gosteiii,muito bom,0,2020-12-24T04:32:44-07:00
Rita Viana,5,Amei,Baixem vale a pena,0,2020-12-23T17:32:36-07:00
mbkjh,5,Gostei,Gostei,0,2020-12-18T17:37:07-07:00
lenna44,5,Lenna44,Excelente,0,2020-12-17T02:30:20-07:00
Refreee,5,Show,Muito bom!,0,2020-12-14T19:31:17-07:00
Joãozinho Pedrão,5,Mt bom,Dez,0,2020-12-09T01:53:46-07:00
alaurahgn,5,Alaurahgn,Muito divertido!,0,2020-12-06T16:52:47-07:00
sah lealllll,5,Amei,Bom,0,2020-11-28T07:26:34-07:00
Dudinha_aguiarr,1,Jogo muito enrolado para entrar,"O app demora muito para entrar, e se eu não entrar no jogo por um dia o jogo demora muito para entrar",0,2020-11-27T16:22:30-07:00
jkklhhk,5,Bom,"Adoro jogar , só às vezes que vem umas palavras nada a ver mas de resto, é ótimo.!",0,2020-11-25T20:20:54-07:00
Gabi0309,3,Um pouco cansativo,"Tem palavras que não sei se estão corretas, e acho um pouco cansativo.",0,2020-11-25T18:49:53-07:00
sarajacinta,4,É um jogo dinâmico agradável a toda família bom demais,É um jogo dinâmico agradável a toda família e bom-dia,0,2020-11-25T07:20:15-07:00
bscarneiro,5,Bom,Excelente,0,2020-11-24T19:11:02-07:00
Thu7500,5,Excelente,"Muito bom o jogo, só que necessita muitas estrelas pra tudo!",0,2020-11-24T18:00:47-07:00
Apo40a,5,Muito divertido,Ótimo,0,2020-11-24T07:44:54-07:00
Lucaali,4,Excelente,Bom jogo,0,2020-11-24T02:37:38-07:00
bidurdo,5,Top,Muito bom,0,2020-11-24T02:36:06-07:00
Priscyla25,4,Ótimo,"Ótimo jogo, só acho muito demorado para conseguir o valor para reformar a casa.",0,2020-11-23T17:16:46-07:00
Wkklhk,5,Bom,Um jogo bom pra distrair e treinar palavras cruzadas,0,2020-11-15T15:35:40-07:00
Abaps444,1,Nao funcionou,O jogo abre mas somente fica na tela inicial,0,2020-11-15T11:22:27-07:00
BGabsx,2,Erro no jogo,"Infelizmente não consigo mais avançar no jogo, porque na última palavra do caça palavras do nível que eu estou diz que é uma palavra extra encontrada, porém nas próprias dicas diz que é a palavra mesmo do caça palavras!",0,2020-11-14T14:44:26-07:00
Sra.Coala,5,Divertido,"Gostei bastante, é um ótimo passa tempo!",0,2020-11-10T12:42:35-07:00
Maluprin,5,Legal,Top,0,2020-11-04T15:24:03-07:00
kerin 123456283628,5,Bom demais,Amei,0,2020-10-31T18:49:11-07:00
vsnnsms,5,Lara,Muitos bom parabéns,0,2020-10-31T08:00:35-07:00
Ricardo Aveline Polito,5,Bem legal!,Um bom jogo para aumentar o seu vocabulário.,0,2020-10-30T03:36:13-07:00
brunaricardi,5,Bom,Foi difícil as palavras mas é bom pra memória,0,2020-10-29T22:49:29-07:00
Eduarda Lucena,4,Quase perfeito,Precisa acrescentar palavras ao vocabulário e também podia ter formas mais fáceis de achar as palavras extras (talvez com dicas ou um lugar que mostrasse a quantidade de letras de cada uma),0,2020-10-29T22:13:29-07:00
Martinha🤍,5,Muito booooom,"Tem nem o que falar, esse jogo é ótimo!",0,2020-10-25T08:35:58-07:00
wrestlingiih,5,Bom,Muito legal,0,2020-10-24T09:14:45-07:00
priAvellar,5,Divertido,Jogo muito divertido e de raciocínio. Amando,0,2020-10-23T18:48:59-07:00
arcondicionadopinto,5,Jogo,Muito bom o jogo recomendo,0,2020-10-23T06:27:29-07:00
nana822ew,5,Legal,Isso bom jogo,0,2020-10-20T18:43:01-07:00
PaulOjuara,4,Bom jogo...Mas,"Bom jogo, mas demora muito as ações e devia ter opção de acumular estrela para reformar diversas coisas ao msm tempo",0,2020-10-17T18:40:20-07:00
uau que bom,5,Muito bom,Muito bom ele treina a mente e é muito bom excelente trabalho adorei,0,2020-10-15T16:32:19-07:00
LaiCLO,5,Jogo,Bom,0,2020-10-14T08:30:56-07:00
ana__2002,1,A maioria das palavras são mt aleatórias/incomum,"Deveriam rever as palavras, tem como fazer um nível difícil e com palavras mais comuns",0,2020-10-10T07:09:02-07:00
victoria Sarmento,5,😒,Nao passa da tela de sugestao de apelidos,0,2020-10-09T14:34:54-07:00
avdfb,3,bom,deveria ser menos estrela para cada tarefa.,0,2020-10-08T16:45:54-07:00
Gabi tutu,5,Oi,Top,0,2020-10-07T22:48:07-07:00
linginha,5,Minha casa antiga,Muito legaaaaal,0,2020-10-02T12:17:23-07:00
Mim Pudim,3,"Bem legal, mas..",Ele não reconhece palavras óbvias!!,0,2020-09-30T12:38:41-07:00
1234k rs,5,Excelente,"Amei o jogo, só que podia colocar para escolher ( os móveis ) novamente , mais de resto amei !!",0,2020-09-29T17:29:34-07:00
flabianhs sks,5,Top,Jogo muito divertido,0,2020-09-24T21:57:45-07:00
1G.ZO,5,Toop,Topzeraaaaa,0,2020-09-23T09:37:51-07:00
Ksstrum,4,Muito bom,"Muito bom, porém o vocabulário poderia ser maior.... palavras simples como “corante, recanto, morte, mal” o jogo não reconhece 😔",0,2020-09-22T12:00:21-07:00
muiy loko,5,Muito,Bom,0,2020-09-16T22:30:41-07:00
Ernesto Bia,5,Ótimo,"Achei muito fácil, do jeito que eu gosto",0,2020-09-16T19:46:21-07:00
Minhas Opiniões!,5,Indico,"Amei o jogo, um ótimo passa tempo e ajuda a pensar mais!",0,2020-09-12T14:08:10-07:00
Soominjeon,5,Muito bom,Perfeito,0,2020-09-09T14:46:55-07:00
