author,rating,title,content,votes,date
Patinho1218,5,Salvar foto,Salvamento de foto após a simulação,0,2025-11-14T02:37:10-07:00
leonardomprado,1,NÃO FUNCIONA DIREITO,"O aplicativo precisa de muitas melhorias, as imagens geradas ficam bem diferentes da realidade e há diversos bugs e falhas. As imagens não estão sendo salvas, não é possível retornar à versão anterior caso o ajuste não agrade, entre outros problemas. Diante disso, quero cancelar minha assinatura e solicitar o estorno do valor pago.",0,2025-11-09T15:25:14-07:00
Athur.1996,2,Can’t enter app,"Can’t enter app, only display App Nation",0,2025-10-09T06:44:50-07:00
FeRomano,3,Não realista e com pouca noção espacial.,"Fiz a compra mas me decepcionei. Mostra sugestões bonitas para foto, mas pouco funcionais se aplicadas, ou com espaços conflitantes e pequenos. Esperava muito mais.",0,2025-08-15T15:45:53-07:00
gennyheiry,1,Cobrança,"Fui criar uma conta, não tinha visto o valor Na mesma hora foi cobrado 200,00 no meu cartão. Fiz o cancelamento na mesma hora e desistir de usar o aplicativo. Mesmo assim não querem me devolver o valor Foi cancelado no mesmo dia o plano ou seja não estou usando. 30/06 foi feito o cancelamento quero o valor estornado no meu cartão !!!!",0,2025-07-15T05:52:48-07:00
Hvmelo,1,Cobrança ilegal,Eles te oferecem um trial de 3 dias mas quando voce aceita ja te cobram o plano anual. Nao caiam nessa. É golpe.,0,2025-06-26T12:42:14-07:00
André Bretão,1,Terrível,"Comprei a assinatura do aplicativo por causa das propagandas enganosas, nada sai harmônico, cada bizarrice que não tem tamanho. Quero meu dinheiro de volta!",0,2025-06-02T09:25:32-07:00
Mazwy08,1,Horrível,"Quando você vai fazer uma reformulação no seu ambiente ele não permite você escolher um tom de cor!!!
 obs:é a minha primeira vez usando esse aplicativo meia boca!!",0,2025-05-23T10:01:26-07:00
Marcelaccruz,1,Não ajuda a criar a partir de ambientes reais,Comprei a versão paga mas as imagens geradas não condizem com com realidade. Mesmo usando foto real do ambiente. Também achei com poucos recursos para edição.,0,2025-05-16T10:50:03-07:00
Notari27,4,Vânia,5,0,2025-05-09T15:56:00-07:00
AlineVB,1,Péssimo,"Imagens irreais, praticamente nenhuma personalização, extremamente limitado. Não adquiram",0,2025-05-09T04:04:58-07:00
Design todo o tempo,3,Acréscimo de elementos,"Entendi que deveria ter forma de inserir ou  retirar alguns elementos como:
Aumentar telhado
Inserir pergolado 
Armário p materiais de  limpeza",0,2025-04-27T17:11:36-07:00
ttdservnhfu,5,Não estou conseguindo efetuar a compra para desbloquear e ter acesso.,Legal mas não tenho acesso,0,2025-03-20T04:53:24-07:00
CarlosR0b1ns0n,1,The anouncement buttom for finish free is allways dudables. So…,The anouncement buttom for finish free is allways dudables. So you cannot be a free user,0,2025-02-23T07:56:05-07:00
Sheina20,1,Não da nem pra testar,O app não deixa nem testar uma vez se presta e já quer que pague a semana,0,2025-01-25T20:40:16-07:00
Archieuser99880,5,Muito bom,Um dos melhores,0,2025-01-23T12:38:13-07:00
Hercules lindao,5,Gerar design em Planta,"Gostaria de propor uma nova funcionalidade, atravez de uma planta de um imóvel gerar um design preenchendo os ambientes",0,2025-01-23T10:38:01-07:00
xsdcvfaewdsa,5,Tentando usar,"Tentando usar o teste pra ver se contrato o serviço, volto para avaliar",0,2025-01-12T11:14:16-07:00
MB_desgin,1,Assinatura paga,Aplicativo superficial que não permite teste. Uma vez assinado cobra imediatamenre sem possibilidade de cancelamento. E o mais grave ma assinatira paga LIMITA o numero de imagens diarias. Não recomendo,0,2024-12-30T04:08:54-07:00
Mayara Ros,1,Péssimo,"Falam que dá pra tirar o móvel e colocar outro, deixar o espaço vazio, tudo mentira! Que aplicativo péssimo!",0,2024-12-12T09:35:00-07:00
@reitreinador,1,academia,Poderia ter modelo para academia residencial,0,2024-12-05T09:30:29-07:00
Ju Silvestre,3,"Meu movel, gostaria de criar espaços com minhas peças",O app altera a forma do móvel,0,2024-12-02T16:51:34-07:00
Marcos Viva voz,1,Não recomendo,Pessimo app! Paguei a toa e não resolveu meu problema,0,2024-12-01T13:00:13-07:00
Nreitz71,5,Televisão encima da lareira,Sala de estar,0,2024-11-29T05:48:55-07:00
Marcos delorenzo Thesin,5,Cores,Falta opções de cores,0,2024-11-27T02:24:48-07:00
Kari@161616,3,Inclusão área gourmet,Incluir,0,2024-11-26T17:21:05-07:00
juirmas,1,NÃO 👎,Não tem a opção para tirar foto.,0,2024-11-25T03:14:59-07:00
Britomeiri,5,Incrível,Gosto muito das ideias!,0,2024-11-24T07:36:04-07:00
Lucarminati,3,Ruga,I need to simulate Photos of rugs that I have,0,2024-11-20T08:08:46-07:00
CGS Costa,1,Terrible app.,"The images are unreal, terrible quality, doesn’t worth at all",0,2024-10-28T19:55:15-07:00
Kthfgc,1,Horrível,"Assinei o plano anual e me arrependi. Em 5 minutos de teste achei horrível , imagens irreais , nada a ver com o ambiente . Tentei cancelar a assinatura e não consegui pois a validade é por 1 ano 😕",0,2024-10-14T21:31:36-07:00
Julie.Cardosoo,5,Muito Bom!,"App muito bom, porém poderia ter mais opções gratuitas (poderia ate ser limitada a quantidade de uso gratuito por dia), pois quase todas as opções de decorações sao pagas. Masss, as gratuitas ja ajudam bastante. 
O aplicativo em si, é incrível para inspirar e ajudar a criar ambientes decorativos. MUITO BOM MESMO!",0,2024-10-14T06:49:11-07:00
LuizaAlabarce,5,Super great!!,"The app is really efficient and great, perfect.",0,2024-10-10T17:09:46-07:00
ThaísDC,1,Enganação,"Adquiri o app com o intuito de criar uma imagem ia a partir de uma foto. O App cria uma imagem totalmente nova e não atende minha necessidade. 
No mesmo dia fiz solicitação de cancelamento e reembolso e simplesmente me respondem que não é reembolsável. Uma compra pela internet onde só consigo saber o funcionamento depois de efetuada a compra. Me sentindo lesada. Não comprem!!!!!",0,2024-10-01T19:23:25-07:00
natquarto,5,Melhorias,Deveria ter uma opção de unir sala de jantar e sala de estar.,0,2024-09-19T03:18:28-07:00
Ebatista92,2,Bom para ideias somente,"Pessoal, tinha que ter um modo de colocar as medidas reais do ambiente. A IA muitas vezes pega um espaço pequeno e entende como grande, aí não fica usual. Seria legal ter um modo de colocar medidas.",0,2024-09-17T17:05:26-07:00
Alessandro 2828,1,Totalmente genérico!,"Muito ruim. Não da referência alguma, tu coloca a foto de um cômodo de 10m2 ele te da sugestões de uns pavilhões. Imagens distorcidas, acrescenta janelas e portas onde não tem. Coloca janela dentro de guarda roupa e assim por diante. Quero meu dinheiro de volta.",0,2024-09-17T14:26:17-07:00
Pelegrini family,1,Período de teste?,"Achei que tinha período de teste antes de CS cekar mas, assim que cliquei para entrar, fui cobrada. Já cancelei mas peço o estorno desta assinatura. Obrigada",0,2024-09-13T10:38:21-07:00
MpMb.,2,Não satisfeita,"Comprei acesso ao app para reformular minha sala de clínica de estética, porém o app é mais para residência",0,2024-09-11T15:05:06-07:00
Priscila Martins,5,Custo benefício,"Para quem quer deixar a casa linda e gastando pouco, vale muito a pena esse app.
Estou adorando!",0,2024-09-10T15:53:05-07:00
chef Regi,5,Aplicativo Top,"Todo construtor,arquiteto e decorador deveriam baixar esse aplicativo",0,2024-09-10T04:54:44-07:00
Melkaro,1,It’s frustrating,The so called AI is to much unintelligent. Definitely doesn’t work for an empty room. Completely disappointed.,0,2024-09-08T23:43:01-07:00
Ramona Nunes,1,ASSINEI O APP E TEM LIMITE DIÁRIO,"Assinei o app por uma semana e no mesmo dia não consegui simular mais pois dizia que atingi o limite diário. Ridículo, isso é muita sacanagem.",0,2024-09-08T07:32:57-07:00
pam2505,1,Quero reembolso,Por favor,0,2024-09-07T09:57:46-07:00
Leka1706,1,Muito limitado,"Gera imagens muito aleatórias, não dá possibilidade de escolher a disposição de móveis, por exemplo. Fora as falhas de gerar uma sala de estar com duas TVs, ou uma cozinha com duas pias e uma sacada imaginária em um lugar aonde claramente na foto tirada da pra ver que tinha uma parede.

R$ 24,00 jogados no lixo.",0,2024-09-05T10:51:57-07:00
crercio,1,Não funciona,Ele busca uma imagem que parece a foto que vc enviou. Por exemplo ele removeu a rampa de acesso a minha garagem e colocou uma piscina no lugar,0,2024-07-29T07:33:30-07:00
nathiespanhol,2,Não adianta nada,"Ele não decora o ambiente existente, ele procura uma foto naquele estilo que vc escolheu mas que se aproxime do seu ambiente. No meu caso as 3 que testei foram beeeem diferentes e não ajudou em nada",0,2024-07-27T06:36:26-07:00
J.N.Silva,1,Compra sem teste solicito estorno,Olá tentei testar o app me pediu cartão pensei que teria período teste no fim me debitaram um anual eu testei 5 min e não gostei do que o app me entregou não serve para o propósito quero o estorno do meu pagamento pois não estou satisfeito fiz o cancelamento 5 min após baixar deveria ter opção de teste antes de pedir dados de pagamento,0,2024-07-21T17:36:42-07:00
Taguaimoveis,3,Fotos não carregam,No consigo fazer upload nas fotos,0,2024-07-20T20:27:52-07:00
Samyracosta,2,Paguei o pro e limitou,"Gostaria de saber o motivo de mesmo pagando o pro, o aplicativo colocou LIMITAÇÃO DIÁRIA mesmo estando claro que o pro deveria oferecer o ilimitado . Quero meu dinheiro de volta ou liberação sem limitação conforme anúncio e enunciado dentro do próprio app",1,2024-06-10T04:39:05-07:00
Day Silvaa0,5,Amei,"Gostei bastante, só dá para gerar 3 vezes, depois disso ele pede para pagar, porém já da pra ter uma boooaaa ideia! No meu caso, usei para a sala e para o quarto, e amei, dá para você tirar foto do local, depois disso você escolhe do jeito que você quer “minimalista, rústica, moderna.. dentre outras opções e ele gera! E fica muuuiito bom!",3,2024-05-13T13:05:33-07:00
gglosboa,5,Greyce,Mt bom,0,2024-04-05T03:48:31-07:00
Samuel Mendes Leão,1,Horrível,enganação ele só faz alteração em quartos,0,2024-04-04T05:21:23-07:00
Luís H P,3,Identificação de espaços,"O programa não consegue identificar bem aonde é janela, lareira, etc… trazendo muito resultado errado e sem aproveitamento. Poderia criar algo para auxiliar a IA a identificar isso.",0,2024-04-02T07:47:36-07:00
Rfplima,1,You cannot cancel subscription,"Once you subscribe, the app won’t let you unsubscribe. It gives you a dubious message and charges you again after some time. I’m feeling deceived.",0,2024-03-31T12:51:25-07:00
Senna rod,1,Pessimo!,"Poucas opções de cômodos, inexistência de móveis. Não vale o preço que cobram! Fuja o quanto antes… super arrependido",0,2024-03-27T14:43:50-07:00
Beta Brasil,1,Horrível,So Qro meu dinheiro de volta.,0,2024-03-16T09:43:28-07:00
DanMdiros,1,Ruim,"Fica tudo torto, quero meu dinheiro de volta.",0,2024-03-04T09:22:27-07:00
