author,rating,title,content,votes,date
Nuza01,1,Ruim,Não abre mais o jogo,0,2025-10-28T09:32:59-07:00
🧐😐😤,1,Depois que atualizou ficou péssimo,"Nota 0 pra essa atualização de agora, antes de atualizar ainda conseguia entrar pra jogar agora nem no jogo entra",0,2025-09-22T21:47:31-07:00
miih.201099,5,Jogo esse jogo a anos,Des de quando era adolescente. (Já tenho +20) só acho q tá cm muito anúncio. Impossível jogar com o Wi-Fi ou 4g ligado. Aparece uns anúncio do nada.,0,2025-04-18T14:49:35-07:00
Tabztt,1,Muitos anúncios,Duplicaram a quantidade de anúncios após a última atualização. Está bem ruim de jogar com tanto anúncio,0,2025-04-09T18:58:57-07:00
mahwalker,1,Humilhação,"Esse jogo é uma humilhação, tem que ficar jogando um joguinho igual uma desgraçada pra ganhar moedas pra poder decorar a casa. Me deu até dor de cabeça.",0,2025-02-26T17:22:00-07:00
vevis23,3,Muitos comerciais,"O jogo é muito legal, mas tem muitos comerciais.",0,2025-01-29T14:08:28-07:00
Muda por favore,1,"O jogo podia ser só de decorar a casa, sem precisar jogar essas bolinhas chatas.",0.1,0,2024-12-27T04:49:12-07:00
Tata!83,1,Delay para jogadas extras,"O jogo é muito bom!! Jogo há mais de 5 anos, mas com a última atualização ficou muito ruim!! As jogadas extras estão demorando muito para aparecer. Por favor, arrumem isso!!",0,2024-12-26T08:39:06-07:00
Silvania Re,3,Não conecta,"Era muito gostoso de brincar, mas agora só aparece que não tá conectado à internet, mesmo estando, e só aparece os benefícios pagos",0,2024-12-23T15:20:58-07:00
Paulinhar,1,Crash no app,Estou tentando abrir o aplicativo mas da crash e não abre. Por favor poderiam verificar o erro. iPhone 8 Plus,0,2024-11-04T19:53:40-07:00
kkkekkekr,2,"O meu não quer entrar mais, não abre.",App não quer mais entrar,0,2024-11-04T19:40:53-07:00
niar19,1,Falha nas atualizações,Baixei a última atualização e o aplicativo não abre!,0,2024-11-04T10:28:49-07:00
fehwin,1,Erro e bug,Não estou conseguindo abrir o app desde a última atualização que foi hoje! Por favor me ajudem,0,2024-11-04T05:48:53-07:00
