author,rating,title,content,votes,date
miniclic.uma poraa,4,App,"Bom mas cansativo, é necessário juntar muitas moedas e passar muitas fases",0,2025-12-05T22:59:24-07:00
gerson nuvem,4,Atualização Novembro 2025,"Eu adoro o jogo mas mexeram no tamanho dos puzzles e ficou muito pequeno pra enxergar, não gostei nem um pouco",0,2025-11-29T21:20:39-07:00
Clen Lauar,3,Tamanho dos jogos pequenos,"Diminuíram o tamanho do jogo, e agira fica difícil de enxergar as peças direito. Tem que fazer um esforço maior pra visualizar o jogo. Não pensam antes de fazerem essas mudanças.",0,2025-11-19T16:32:39-07:00
rapha♿️,5,🚧🏗️,Acaba de atualizar mas liberar uma reforma apenas é sacanagem liberem mínimo 3 por favor,0,2025-11-17T14:56:40-07:00
*Cindy,5,Novas fases,"Poxa zerei as fases e acabou os clientes, quero atualizações. Adoro o jogo !",0,2025-10-30T18:44:52-07:00
nhtigsa,1,Levels,"Good morning, could you create new levels, we are tired of playing the same ones",0,2025-08-06T04:46:21-07:00
Vitim Leme,1,Problema com a conta,"Troquei de aparelho já tem mais de mês, já tentei entrar em contato com a empresa desenvolvedor pra de diversas formas e não consigo, pelo email não respondem, pelo chat não carrega só fica branco, não consigo jogar",0,2025-07-31T11:38:00-07:00
caiozvhjmdjkiu,1,"péssima qualidade, promete e não é nada do que é.",1,0,2025-07-29T19:29:51-07:00
MarcelleKassak,5,Muitos anúncios,Toda hora anúncio,0,2025-07-24T07:28:04-07:00
Paulahuergo,1,Avaliação,Muito ruim pois te que jogar,0,2025-07-22T14:27:16-07:00
alalckcdkepvkslwlcowokekck,3,O jogo é bom porém……..,"os minigames são sempre os mesmos .
Gostaria que tivesse mais opções 😞😞🙃",0,2025-07-21T08:42:21-07:00
Jessy05ap,3,Era maravilhos,Eu baixei o jogo era muito legal mais atualizou e de 2  em 2 minutos aparece anúncio impossível jogar assim,0,2025-07-17T19:43:19-07:00
