author,rating,title,content,votes,date
luizaloulu,1,It used to be fun,"This was the most relaxing and really decor focused playing app, but since it’s purchase it has become a stressful, unnecessarily full of features game. They just ruined the perfect game and it’s getting worse and worse. It’s a shame.",0,2025-11-24T19:42:05-07:00
SandraJacob812,3,Caro,"O jogo é bom, porém mesmo assinando o Premium a gente não vê tanta vantagem porque as decorações são cada vez mais caras e tudo concorre para que você GASTE Cada vez mais para desbloquear objetos e consiga jogar, infelizmente vou ter que desinstalar como fiz com outros do mesmo nível!",0,2025-10-24T08:15:35-07:00
A7cos,1,WORST UPDATE EVER,"After the last update, I have to pay every single time I want to use items I already unlocked.
All the progress? Gone. Gameplay? Repetitive. Excitement? Non-existent.
I used to recommend this game. Now I recommend uninstalling.

Depois da última atualização é preciso pagar toda vez que quiser usar itens que já tinha desbloqueado. Que divertido, né?
Todo o meu progresso? Sumiu. Jogabilidade? Repetitiva. Diversão? Já era.
Eu costumava recomendar esse jogo. Agora, recomendo desinstalar.",0,2025-10-09T19:20:19-07:00
stezinhx,1,pessima mudança,"os itens disponíveis ja sao bem limitados, e agora ainda querem que pague moedas pelos que estavam free pra todos. tudo tem que pagar dentro do app e olha que eu ja sou PREMIUM. nao tem vantagem nenhuma.",0,2025-10-09T09:39:05-07:00
Sjsbsjakakk,1,Jogo parece bom,"Gostaria que tivesse outras linguagens, esta tudo em inglês",0,2025-09-12T20:22:48-07:00
ZuzuBacana,5,The best of its categorie,Love it.,0,2025-09-03T03:18:05-07:00
DraMBelga,1,Jogabilidade ruim,"Eu amo o jogo, mas está reduzindo cada vez mais a jogabilidade. O sistema de recompensas oferece muito pouco e gastamos muito nos designes, sempre ficamos sem dinheiro. O acesso aos itens está cada vez mais limitado. O jogo está funcionando para quem paga, competição desleal.",0,2025-08-30T17:56:46-07:00
gabiriggio,1,Its a scheme,"Ugly uncoheseve designs being voted better and winning duels. Beautiful designs being ranked 8h, 9h or 10h place. Its a joke!!",0,2025-08-19T10:52:37-07:00
gabrielcmichel,2,they make you pay so you can play,"this game used to be só nice! now it’s very hard to get coins to get your designs done. if you dont pay, it’s very boring.",0,2025-07-22T16:20:42-07:00
Viwa1329,5,Redecor,Ótima,0,2025-07-22T05:38:07-07:00
Spitze. Topissimo,5,Amoooooo,Um dos melhores jogos da atualidade. Simplesmente amo,0,2025-07-04T20:17:30-07:00
NathyValle,5,Amo demais,"Um jogo relaxante, vale a pena!",0,2025-07-03T06:42:16-07:00
Biandrah,1,Pessimo,Horrível,0,2025-06-26T19:34:42-07:00
malu🤮🤮🤮🤮🤮🤮🤮,5,THE BEST GAME EVER!!!!!,I just love it! Its perfect,0,2025-06-04T14:51:03-07:00
CarolineSkarlate,5,O melhor jogo!,"Esse jogo é o melhor, não tem igual. Amo! Meu passatempo favorito.",0,2025-06-03T21:12:49-07:00
Mara.rosa19,1,Então,Não gostei péssimo,0,2025-05-08T22:35:47-07:00
Avatar World me nota,5,Gostei mais tem coisas bem horríveis no jogo,Legal mais achei difícil de jogar e as coisas pagas é horrível nem todos podem pagar e vcs fazem isso só para dar vontade em quem não pode,0,2025-04-05T09:37:25-07:00
gatamsvc,3,"Excelente, mas…","O jogo em si é maravilhoso e mereceria 5 estrelas, mas perdeu uma por conta das votações, que parecem manipuladas para nos fazer perder várias vezes e, assim, gastar mais materiais, o que leva a gastar mais moedas e, consequentemente, mais dinheiro. Dá até para perceber um certo padrão nos resultados, principalmente no Journal.  E perdeu outra estrela porque o preço das moedas é absurdamente caro, totalmente fora da realidade do custo das coisas aqui no Brasil. E agora, para completar, falta originalidade, pois só estão repetindo os designs.",0,2025-04-03T12:28:28-07:00
tsprd,3,$ amazing $,The game is very funny but you can’t play for many hours… you may pay. That’s sad,0,2025-03-04T16:34:41-07:00
Jessica93al,3,Votação injusta,"Jogo a muitos anos e a cada atualização algo piora. O sistema de votação é totalmente incoerente e injusto, as pessoas não votam com base nas exigências dos desafios. Não tente utilizar sua criatividade ou habilidades em decorações se quiser o pódio nas votações, pois só ganham decorações feias, pálidas e sem graça, acredite eu sou uma arquiteta formada e sei do que estou falando. É muito ruim saber que o nosso desenvolvimento dentro do jogo é afetado por votos de pessoas que não sabem no que estão votando, ou que votam apenas para ganhar moedas. Eu sempre paro de jogar por longos períodos, pois me canso disso. Precisam rever o sistema de votação!",0,2025-02-10T19:20:20-07:00
