author,rating,title,content,votes,date
Edson karas,5,Muito top,Fácil de usar,0,2025-12-04T21:38:14-07:00
Imenesrcr,4,Ótimo aplicativo,Ótimo app. Gostaria de editar comprimentos como é feito com espessuras. Gostaria de inserir colunas estruturais conforme é feito com outros objetos,0,2025-11-29T06:18:12-07:00
Samira vinu,5,Bom App,App incrível,0,2025-11-16T12:57:17-07:00
NataliaCunha96,5,Top,Eu amo esse app,0,2025-10-08T13:50:34-07:00
Dráculil,5,Ótimo,Ótimos estou amando,0,2025-09-04T19:39:59-07:00
Tem outro não ?,2,Top,Bacana,0,2025-08-04T12:22:38-07:00
Akwhhzuwig,5,"Muito bom, o app vem com medidas, da pra colocar móveis , super recomendo",Super recomendo,0,2025-07-29T05:16:36-07:00
diguijones,5,Top,Top,0,2025-07-27T11:50:42-07:00
Mirellsays,5,Excelente,Excelente,0,2025-07-19T13:23:57-07:00
hopeblondie,5,Ótimo,O desempenho do aplicativo é muito bom e sempre e ele me fornece o que preciso sempre,0,2025-07-04T10:21:53-07:00
Leandromizeravao,5,Show de bola,Excelente!,0,2025-07-01T13:39:32-07:00
Mulher Nova Era,1,Péssimo,"Aplicativos melhores e com mais facilidade, o único intuito do app é apenas que vc adquira o pacote premium. Não gostei.",0,2025-05-12T14:40:50-07:00
Marianagyn,3,Não tem como exportar 3D,"Para construir plantas baixas o app é muito bom, mas o que peca é o 3D que, embora você possa fazer um projeto satisfatório, não consegue exportar depois, somente a planta baixa. Então para quem trabalha com a área de construção acaba sendo um problema",0,2025-04-15T06:48:24-07:00
Denise Nobrega,5,Ótimo ',Muito bom,0,2025-04-02T13:17:25-07:00
fyioopoijm,1,Eu,Não dá para fazer nada sem pagar,0,2025-03-31T07:22:48-07:00
Renato Oliveira Ribeiro,1,Péssimo,"Limitado, serve pra nada, nem perca tempo",0,2025-03-23T23:34:30-07:00
josianesantos,5,Casa,Otimo aplicativo,0,2025-03-13T08:46:03-07:00
Barbiefifiu,3,Bom app,Aplicativo ótimo .,0,2025-03-05T09:58:46-07:00
Dias.dias@,5,Recomendo,Muito bom e funcional,0,2025-03-02T21:22:57-07:00
Dhyiego,1,Não funciona,"Favor, realizar a devolução do meu pagamento pois o App não funciona.",0,2025-02-19T04:11:09-07:00
Elisajdjskjskdsuhsjxhdhd,5,Kk,Jus,0,2025-02-14T05:30:24-07:00
rian futsal,5,É bom,Esse aplicativo é muito bom pra quem quer aprender arquitetura eu tecomendo muito,0,2025-02-13T19:22:07-07:00
Granolis,5,Muito bom,Bom,0,2025-02-10T12:52:12-07:00
Luiizz__,5,ameiiii,Ameiii,0,2025-02-03T19:57:30-07:00
jucbr,5,Muito bom,App completo 👏🏻,0,2025-01-19T12:48:47-07:00
SilvioLima10,5,Excelente,Muito bom,0,2024-12-22T03:16:14-07:00
Luiiz Gusttavo,5,Bom,"App bom, dar pra fazer a planta do jeito que você quer",0,2024-12-16T05:07:58-07:00
marcotoledods,4,Ok,Ok,0,2024-12-15T02:32:38-07:00
casal do gang bang,5,Ótimo,Aplicativo muito bom e fácil de usar,0,2024-09-26T23:55:47-07:00
BERG FONSECA,5,Muito bom,Versão lite ainda continua boa,0,2024-09-22T09:32:45-07:00
TaynaAF,5,App excelente,Ótimo app com ferramentas fáceis de utilizar,0,2024-09-14T19:12:55-07:00
llllllynnin,5,App top,Sensacionalista,0,2024-09-07T12:50:42-07:00
