author,rating,title,content,votes,date
Jonatas Ilustre,2,Falta ferramentas essenciais,"A ideia de ter o illustrator no iPad para realizar ajustes e alterações rapidamente é fantástico, porém, falta ferramentas extremamente básicas para um designer. Algumas que senti muita falta:
-Hífens no bloco de texto.
-Inclinar objetos.
-Sangria para impressão.
-Formatos de pdf.
Espero que a Adobe invista nesse app.",0,2023-01-12T12:15:33-07:00
nao qro apelido,1,Não abre,O app n está abrindo,0,2023-01-10T12:04:41-07:00
micarbs,2,Nao abre,A nova atualizacao nao esta abrindo,0,2022-12-31T06:17:13-07:00
Juliana Brunes,1,O app não abre,O app não está abrindo no iPad Pro 12,0,2022-12-30T07:30:34-07:00
Juniorferreiraba,1,Não recomendo,Tem que pagar.,0,2022-11-17T15:17:34-07:00
deve ser raposa,1,O app promete e não cumpre,"Ele está de graça quando no App Store mas quando você faz a sua conta ele pede 40 reais por mês, isso é um absurdo eles praticamente mentem sobre o produto",0,2022-11-14T13:39:57-07:00
lalagube,5,Show,Ótimo programa,0,2022-11-01T17:10:01-07:00
lily&puka,1,Really bad,The app keeps crashing,1,2022-10-25T23:17:30-07:00
izisagenciademarketing,1,Pagamos caro e não tem a opção de mudar pra português no iPad e não respondem no suporte,Pagamos caro e não tem a opção de mudar pra português no iPad e não respondem no suporte,0,2022-10-19T05:33:05-07:00
LanaCapra,1,Desinstalando agora,"Muitas falhas para um app que parece tao simples ao usar, ferramentas dificeis de usar, ao exportar um png a qualidade do arquivo salvo nao serve para ser usada em nenhum outro local, fazendo com que vc tenha que refazer a arte toda em outro app. Valor altissimo para um programa sem recursos basicos. Desisntalando e suspenda do o pagamento ja.",0,2022-10-17T20:06:25-07:00
Clararamosm,1,Não sobe fonte externa mais,"Não sei pq tiraram essa função, antes o app era muito melhor depois de algumas atualizações pararam de permitir q agt suba fontes tipográficas que não estejam no pacote de fontes da Adobe, pq isso???",0,2022-10-14T08:59:25-07:00
crismaravalhas,3,Em português,Olá ia ser melhor se tivesse versão em português.,0,2022-09-21T14:45:32-07:00
MayaraFM,1,O aplicativo fecha sozinho.,"Infelizmente o aplicativo fica fechando sozinho, fazendo com que você tenha que refazer parte do trabalho, dobrando o tempo necessário para concluí-lo, isso é horrível até porque o App é pago. 
   Espero que resolvam o problema o quanto antes, assim que resolvido estarei disposta a avaliar o aplicativo novamente.",1,2022-08-18T17:38:23-07:00
Kardec94,1,Mega CAROOOOOO,R$40 mensais não vale a pena por essa versão!!!!,0,2022-08-16T09:56:58-07:00
MothLenn,1,Can’t export or save a file,"The app crashes every 5 seconds, doesn’t save any of the work, can’t export in any format.",2,2022-07-19T05:04:59-07:00
IkkonBob,5,Maravilhoso aplicativo,Espero que continue evoluindo.,0,2022-07-16T07:45:26-07:00
bisants5,1,Decepcionante,"Eu sinceramente achei péssimo e totalmente diferente dos produtos da adobe no pc, fiquei decepcionada e não consegui fazer o mínimo, pois ou está tudo escondido ou realmente não tem nada.",0,2022-04-12T17:35:00-07:00
laisestevan,1,"Trava muito, não vale a assinatura","Nos últimos 20 minutos de uso travou 7 vezes, não vale pagar R$40,00 mensais para um programa impossível de utilizar. Uma pena, tinha tudo para ser bom.",0,2022-04-06T10:38:21-07:00
Amoraleite,2,Torne este app pago e eu comprarei!,"Eu detesto estes apps que você tem que ficar pagando todos os meses… e não é barato!!! 

Coloque um preço justo. Seja lá quanto for.",0,2022-03-21T15:17:17-07:00
cynazem,1,Muitos bugs ainda,"O app apresenta crash com frequência. As medidas não estão ajustadas, por ex não dá pra confiar na criação de uma arte de 10cm, pois ele vai criar num tamanho bem menor, no app vai aparecer uma medida mas na real eh outra. Enfim, ainda não vale a pena pagar por um app nessas condições.",0,2022-02-09T11:07:04-07:00
CASSEL 1234,3,"Bom, mas trava muito","O aplicativo ajuda bastante, mas precisa melhorar muito",0,2022-01-07T20:02:50-07:00
By Pink Craft,3,"Ótimo ter o Aí, mas tá rolando muitos erros nas camadas","Camadas somem, deleto e não deleta, desenho em outra camada com o brush em espessura diferente, ela muda a espessura de toda parte que usei o mesmo brush, se é configuração, não encontrei, tem uma opção escala de pincéis e efeitos que não faz nada. Tenho que sair e abrir para os erros das camadas sumirem.",0,2022-01-02T17:57:29-07:00
CZardo,1,Show de horrores,"Trava, pop-ups chatos que vc clica várias vezes e não fecham, funcionalidades faltantes. Não é à toa que o Canva está ganhando tanto espaço.",0,2021-12-26T03:01:40-07:00
Rowiecki,5,Sensacional,Simplesmente o melhor!,0,2021-12-09T01:29:17-07:00
cuckoomartins,1,The worst i ever used,"This is the worst app i ever used from adobe. Everything is hard to use, from swatches library, to the type tool, it’s a fight to get things done. In the end i went back to my computer.",1,2021-11-08T11:56:28-07:00
fwsalvaro,1,Vergonha dona ADOBE,Forçando a pessoa a pessoa a pagar só para poder abrir! Que feio dona ADOBE,0,2021-10-06T14:34:05-07:00
lanesgaspar,1,Forçando assinatura,"O app só dá pra usar se pagar, melhor deixar com o preço aqui então. Não tem como fazer nada, faz o login e é obrigatório a assinatura logo de cara... só perdi tempo baixando",0,2021-08-19T16:54:01-07:00
Mateus Nociti,2,Longe do Illustrator que conhecemos,"Cheio de falhas e muito pouco otimizado para a experiência em iPads, esse app se torna, por exemplo, extremamente lento e instável ao tratar várias caixas de texto, existem falhas visíveis em sua interface, sem contar com a falta de recursos básicos que conhecemos no AI para computadores como o Image Trace. É um app bastante decepcionante e que, atualmente, não vale os R$40,00 de assinatura.",0,2021-08-15T19:02:40-07:00
ninaofranco,2,Não está exportando em AI.,"Faz uns dois meses que eu não consigo exportar em ai, pelo illustrator só vai em psd. E a qualidade da exportação em PNG está péssima",0,2021-08-11T14:26:34-07:00
Luhyris,1,Muito que melhorar,"Não é muito prático de cara. Bem limitado comparado à versão para pc, falta recursos, caso a assinatura expire, você não tem como acessar os arquivos, pelo menos não do app pelo que eu saiba. Em resumo, serve como quebra galho, dá dor de cabeça e é muuuuiitooo aquém da versão para pc.",0,2021-07-24T07:00:14-07:00
Lucilene E.,2,Limitado,Esperara um pouco mais de ferramentas da versão para desktops.,0,2021-07-21T16:48:05-07:00
huturred,1,Muito caro,Poderiam melhorar o preço no Brasil.,0,2021-05-06T20:23:25-07:00
carolkkklll,1,O App affinity designer da de mil nele,Acho uma palhaçada você ter que pagar ALUGUEL de aplicativo.,0,2021-04-02T11:46:15-07:00
@meegtani,2,"Caro, pouco intuitivo e com muita instabilidade","Tava procurando um app para usar vetor, fui no illustrator pq ele é referência nisso, mas só me estressei. Ele fecha sozinho, é lento pra responder tanto um comando quanto o toque da Pencil. Ele aparece como gratuito na Store mas precisa pagar uma assinatura de 40 reais por mês.",0,2021-03-09T02:14:15-07:00
raposacuriosa,1,não funciona,"não consigo fazer login com meu id adobe, fica carregando e nunca vai. ja desinstalei e instalei de novo varias vezes, to ha duas tentando e nao vai",0,2021-03-01T17:09:18-07:00
Dr Marcus F S Jesus,2,O app fica fechando o tempo todo,"O app e muito bom, porem a alguns dias, Simplesmente não estou conseguindo usar o app, começo a trabalhar e o app fecha e não salva o andamento, isso quando permite realizar qualquer trabalho.
Quando resolverem o problema reclassifico com 5 estrelas.",0,2021-03-01T07:06:37-07:00
Ricardo Nask,2,Parou de funcionar no iPad Pro,Depois da última atualização o app não abre mais no iPad :(,0,2021-01-11T10:55:07-07:00
Paty Loren,1,Assinatura obrigatória,Se eu pudesse dava zero estrelas porque tem que fazer uma assinatura obrigatória logo no inicio. Poderia ser melhor mas não quiseram,0,2020-12-18T09:35:11-07:00
Hakatto,2,Não consigo salvar PNG,"Eu não consigo salvar meus projetos em PNG. Quando aperto aparece “can’t export file”. Isso é algum bug, está acontecendo com mais alguém? Preciso resolver isso urgente por causa do trabalho.",0,2020-12-11T18:54:42-07:00
Arjonna,1,Falta MUITO,"Está muito longe do Illustrator que conhecemos! As ferramentas funcionam com muito Stress! O app é pouco responsivo, como exemplo Eu levei mais de uma hora para acertar pequenos detalhes de imagem com texto. As ferramentas e suas funcionalidades ou estão muito bem escondidas ou simplesmente não existem. Por ora não vale o valor da assinatura! MELHOREM!",1,2020-12-10T05:34:55-07:00
Hobisco,2,impossível para a maioria dos brasileiros.,"O aplicativo parece incrível, vi uma review no YouTube, me ajudaria muito com todo o trabalho, porém 40 reais por mês realmente é um absurdo impossível para a maioria dos brasileiros.",3,2020-12-08T09:35:50-07:00
LUIZjunior,2,"Poderia ser o melhor, mas escolheu não ser.","Poderia ser o melhor app vetorial devido ao expertise da Adobe, mas escolheram capar o app para liberar funcionalidades pouco a pouco e manter seu plano de negócios. Affinity Designer é um app completo, pagamento único e praticamente sem bugs, funciona p mim bem certinho. Ah, e o A. Designer abre os arquivos Illustrator de desktop melhor que o próprio Ai para iPad.",0,2020-11-27T09:27:03-07:00
kawaii + diva = me!💜,3,"Oh, no!!","I try to draw,p with the apple pencil, and it does NOT work! Then, i try with my finger, and still, i dosent work. I used the iPad ilustrator tutorial, i did the steps and guess what.... it didint work. Only computers work well in addobe illustrator, help! So i gave 3 stars🌟 cause in computer yes, it woker fine! And i use it every year. Bye!",0,2020-11-26T12:08:46-07:00
VeraLuz5322,5,Apaixonada por esta versão para iPad,As funções que precisavam de mesa digitalizadora agora funcionam muito bem no iPad. Queria dar 15 estrelas,0,2020-11-17T14:52:14-07:00
Romarcel,1,Desapontado...,"Sinceramente eu não entendo o porquê de toda essa hype para o Illustrator de iPad... Ele é extremamente limitado... Eu não consigo encaixar essa ferramenta no workflow de um designer gráfico. Para ilustradores talvez seja útil, mas pra mim pouco serve. O Affinity é muito mais competente nesse aspecto.",0,2020-11-02T05:41:44-07:00
Reges Magalhaes,5,Adobe aprendeu com o Photoshop,"Fico feliz com a evolução da Adobe no desenvolvimento iPad. No último ano, o lançamento (ao meu ver) precipitado do Photoshop arranhou a reputação da marca. Dessa vez promoveram um lançamento honesto que superou minhas expectativas. Agora sim posso considerar mover meu fluxo de trabalho todo para o IPad.",0,2020-10-25T11:20:02-07:00
gio👧🏼,1,app gratis mas tem que pagar pra usar,o app é de graça mas pra usar precisa pagar 😭,0,2020-10-22T17:49:07-07:00
felipemkt360,1,Affinity mil vezes!,"Os programas da Serif são mais fluidos para iPad e Desktop, os da Adobe são micro funcionalidades do programa desktop no iPad! Ridículo isso! E nos programas Affinity não tem essas assinaturas absurdas da Adobe, que seriam justificadas com vídeos ou até aulas exclusivas para assinantes, ou até mesmo funcionalidades exclusivas e novas todo mês. Na serif tem tudo isso e por um preço único e justo! Adobe só está vendo o bolso dela e pouco se lixando para o usuário.",0,2020-10-22T10:14:29-07:00
weder clay,5,Muito útil,"Não tem tantos recursos, mas o que já está disponível é bem útil. A usabilidade, para coisas básicas como desenhar e editar nós, está até melhor que o illustrator desktop, talvez por conta de ser preparado para uso com a Apple Pencil. O sistema de suavização de traço da ferramenta caneta também está muito bom.
Com certeza é um App que soma com os aplicativos desktop e será de muita valia.

Falta, tanto no iPad quanto desktop, uma opção melhor para seleção de objetos. Por exemplo, no affinity designer você pode escolher a forma de seleção, quando o cursor toca algum objeto ou quando “engloba” o  mesmo. Acho a segunda opção mais prática.",0,2020-10-22T07:07:43-07:00
Ana Bernd,1,Está em alemão,"Não consigo trocar o idioma, bem ruim ter que usar o app em alemão...",0,2020-10-21T09:27:07-07:00
Jofili,5,Adaptação forte!,"Estou adorando o uso do App. Farei um teste de transição do meu workflow apenas no tablet, para aproveitar essa novidade. Parabéns, Adobe!",0,2020-10-21T06:47:45-07:00
silvio_jds,1,Assinatura obrigatória,"Infelizmente a Adobe está forçando nos seus aplicativos a fazer uma assinatura logo no início, para ter acesso ao teste.
Só digo que a Serif Affinity, está dando um show.",26,2020-10-20T14:00:19-07:00
Alerandra,5,Português,Tem como mudar o idioma para português?,12,2020-10-20T09:00:56-07:00
