author,rating,title,content,votes,date
lay.laym,4,Fase 118 está com bug,"O jogo é muito legal, más não consigo progredir pois a fase 118 está com bug",0,2025-10-21T08:58:12-07:00
Duda Formosa,2,Impossível sair da fase 118,2,0,2025-10-19T09:03:37-07:00
vickzinha19,2,O nível difícil,"Estou em um nível que não tem como passar os bichos não saem do lugar, já tentei combinar três reforços nada parece que travou o jogo! A antiga versão estava melhor.",0,2025-10-17T10:55:32-07:00
Débb123,3,"Gosto do jogo, mas….","O jogo é ótimo! Embora não estou conseguindo passar do nível 118, simplesmente já tentei de várias formas tem dois animais que ficam lá em cima que não descem de jeito nenhum aí se torna impossível passar de fase!!!
Gostaria de entender como fazer…",0,2025-10-07T18:39:25-07:00
Carvalhofefe,1,Impossível passar de nível,"Cheguei ao nível 118 e não consigo fazer aquele urso descer de jeito nenhum, é impossível e bugado",0,2025-09-30T10:46:27-07:00
Dhsjjab,1,Eu amo mas..,"A fase 118 está bugada, desinstalei",0,2025-09-29T17:32:12-07:00
kkkkkkdbahakdof,3,Relato.,"Eu amo esse jogo, jogava a uns anos atrás e já estava no nível mil e pouco, troquei de celular e entrei pelo Facebook e consegui voltar pro nível que estava, mas chegou um tempo que o jogo não abria mais e acabei deixando pra lá, não joguei mais exclui o app, voltei agora com outro celular e não consigo voltar pro nível que estava, o jogo não permite conectar com meu Facebook, comecei do zero novamente e agora o jogou simplesmente travou no 118, não importa o que eu faça, não dá para pegar os bichinhos de pelúcia do nível kk já tentei de tudo, já até enviei e-mails, mas sem retorno, fico triste com isso porque adoro esse jogo, por esse motivo as 3 estrelas!",0,2025-09-28T08:52:21-07:00
Kamilaara,3,Bom mais chegou um certo nível que não dá de passa,Eu gosto muito do jogo mais cheguei no nível 118 que não consigo passa por nada eu não faço ideia de como faz para os ursinhos dece,0,2025-09-25T09:16:37-07:00
Rvda003,5,Yessss!!!!!,I really like this game. I'm excited for updates!!,0,2025-09-09T09:45:05-07:00
lele e jujubinha s2,1,Não consigo jogar,Não consegui jogar,0,2025-08-21T21:10:09-07:00
velotom,1,Melhorar,"Ter mais vida no jogo.tipo umas 10 por dia. Assim agente nunca vai parar de jogar. Adoro mais só dou 2 estrelas e o tempo de espera pra ganhar uma vida,é muito longo.Deveria ser 5min.Ajuda nós aí meu🥺",0,2023-06-10T23:21:41-07:00
eliscastro,2,Travando,O jogo esta travando muito. Se melhorar dou mais estrelas,0,2022-12-10T18:09:41-07:00
Maria Issbel,2,Ruim,O jogo realmente era muito bom mais os níveis ficam impossíveis e as coisas um absurdo sem contar que agr toda hora o jogo trava fecha e quando abre está no início ele come sua vida e te atrapalha a passar de fase,0,2022-06-28T09:57:22-07:00
jdbdjdbudvvievdi,1,Fica travando - vou desinstalar,"Toda vez que eu chego no nível 15 e ganho, o jogo trava na hora de receber a recompensa do nível aí eu tenho que fechar e abrir o jogo de novo daí aparece que eu perdi uma vida sendo que eu ganhei
Já desinstalei e instalei de novo e continua assim",0,2022-06-19T03:42:29-07:00
jehuchoa,3,A cada fase tem propaganda,"Jogo esse jogo a um tempinho e gosto muito, porém agora a cada fase tem propaganda de jogo o que torna muito chato jogar, se continuar assim vou desinstalar pq vc perde a paciência, jogo é pra relaxar e desestressar do dia a dia mais a cada fase propaganda de outro jogo fica impossível, espero que seja solucionado",0,2022-06-15T18:16:19-07:00
ge_sang,3,Jogo,Não consigo acessar o 3 terceiro nível. Diz que não posso baixar a nova versão,0,2022-06-08T11:09:21-07:00
Damis12234,5,Próxima atualização,"Amo o jogo, mas acabou meus cômodos..  o desafio mestre faz 3 semanas",0,2022-06-06T00:41:06-07:00
jsjjsnsnnsbs,2,:(,amava o joguinho mas ele tá travando demais,0,2022-05-27T22:10:22-07:00
tuttynha,2,Raiva,Não tô entendendo o jogo não esta abrindo. Que ódio estou super longe,0,2022-05-22T16:25:11-07:00
Mora1ne,2,"Gosto, mas","Eu estava com muitas conquistas, aberto vários cenários ate  que um dia o aplicativo atualizou e me fez voltar do inicio… não consegui reverter e agora estou frustrada principalmente pq apagou todas as minhas conquistas menos o nível no jogo…. Decepcionada.",0,2022-05-18T16:36:38-07:00
Freaikfga,2,Do nada,"Funcionava perfeitamente, depois não baixava  mais as coisas que eu já tinha passado de fase",0,2022-05-18T10:03:06-07:00
navegadora favoravel,5,Reavaliar a atualização,"Adoro o jogo,mas estou com um problemas!!!!
  Meus cômodos não estão sendo baixados,já tentei com Internet,4g…
Quando consegui recuperar um cômodo o jogo simplesmente travou e voltou a tela inicial.",0,2022-05-15T17:07:30-07:00
MilioransaN,5,:),Amo esse jogo! Já fiz meus amigos jogarem tbm ♥️,0,2022-05-10T11:51:04-07:00
marymary03,3,Está ficando ruim,"Eu até estava gostando,estou na fase 2876
Mais ja tem 5 semanas q não abre decoração nova 
É isso é bem chato 
Tá sem criatividade",0,2022-04-30T05:35:29-07:00
Taynara.NSilva,4,Avalio o jogo como Bom,"Dei nota 4, porque gosto de quase tudo no jogo, a única coisa que me deixa chateada, é o fato de aumentarem a quantidade de jogadas até a próxima fase, chega a ser ridículo, a gente completa a mobília e tem que jogar mais 30 vezes até chegar na próxima fase.

Mas o gráfico é muito bom!",0,2022-04-25T14:30:53-07:00
klarabomf35,1,Trava de mais,"O jogo as vezes trava bastante a ponto de fechar a página ,é um ótimo jogo, porém o defeito é que trava bastante",0,2022-04-25T08:46:00-07:00
pessimo a,1,Péssimo a,"Jogo péssimo, a cada rodada uma propaganda enorme e os níveis de dificuldade aumentem muito rápido, quase impossível passar, querendo te obrigar a comprar pelos suprimentos",0,2022-04-07T17:43:57-07:00
nem apelido consigo por,3,Avaliação,"Gosto do jogo, mas este torneio dos mestres é inútil: não consigo ganhar moedas e nem dinheiro. ..acho que vou parar de jogar",0,2022-04-01T02:14:11-07:00
portillaa,5,Jogo legal !,Amo esse jogo é meu passatempo,0,2022-03-29T16:33:49-07:00
fernandes_ap,2,Desinstalando agora,"O jogo em si é muito bom mesmo, eu sou viciada nesse tipo de joguinhos. Mas chegou num ponto que tá sendo impossível jogar com tantos anúncios. PÉSSIMO. E ainda se quiser sem anúncios tem que pagar, um absurdo! MELHOREM!!!!!",0,2022-03-21T19:41:03-07:00
Dt hv g,1,Ótimo e péssimo,Toda fase que passo tem um anúncio aja paciência arrume isso por favor,0,2022-03-14T22:10:27-07:00
jubs bordin,5,perfeito,Amo esse jogo da pra jogar off-line e tbm adoro decorar a casa,0,2022-03-06T15:34:15-07:00
HEmilyVs,5,Melhor jogo,"Único jogo que eu jogo por tanto tempo, os níveis de dificuldade e muitas fases me fazem querer jogar mais, além de decorar ❤️ amoo",0,2022-02-24T18:08:55-07:00
slohfpjd,3,Jogo com alguns problemas,"Não estou conseguindo baixar o próximo quarto e o jogo esta travando muito. O jogo em si é bom,mas se continuar assim não dá pra manter instalado . Façam atualizações melhores!",0,2022-02-06T19:39:47-07:00
lorerlcruz,3,Propagandas excessivas,"O jogo é ótimo! Mas Fica aparecendo propagandas com muita frequência! Isso irrita! Se fossem propagandas opcionais pra. O seguir mais vidas ou bônus seria tranquilo, mas tem sido uma propaganda atrás de outra…",0,2022-02-06T05:54:19-07:00
