author,rating,title,content,votes,date
Taivieira92,1,Enganação,"Não é ruim, mas não entrega o que promete!",0,2025-11-15T03:52:49-07:00
Michele.Nobre,1,Propaganda enganosa,"O app não traz a mesma versatilidade para criar logo como aparece na propaganda. Me senti enganada, como naquelas propagandas de joguinhos que não tem nenhuma relação com o app em si. Nesse app, vc não tem a mesma diversidade de explorar como na propaganda. Estou frustrada, estou cancelando e pedindo meu $ de volta.",0,2025-11-11T14:21:20-07:00
jehisidoro,1,Golpe!,"⚠️ Golpe! Baixei o app com a promessa de teste grátis, mas me cobraram US$ 7,99 logo após instalar e depois tentaram cobrar US$ 19,99 várias vezes. O app não aparece nas assinaturas, então não dá pra cancelar! Precisei bloquear meu cartão. Já denunciei à Apple. Cuidado, prática abusiva!",0,2025-07-12T02:25:57-07:00
bajndosld,1,Cobram valores sem acordo,"Me foi cobrado um valor absurdamente alto sem que eu estivesse de acordo. Paguei um primeiro valor e dias depois me foi cobrado novamente, só que o dobro. Quero reembolso",0,2025-07-10T04:35:08-07:00
badstronda,1,Cobrança indevida,"Fui cobrado indevidamente, paguei uma vez pelo app e depois fui dobrado com um valor mais alto e sem ter feito a compra. Quero ressarcimento.",0,2025-07-03T09:19:02-07:00
Não sei lixo,1,Péssimo,"Fiz a compra em Maio, odiei o aplicativo, não usei, mas ok. Porém, para minha supresa em Junho teve novo débito no meu cartão. Quero meu dinheiro de volta, não fechei nem um plano mensal - Junho R$ 117,74",0,2025-07-03T07:53:07-07:00
desdém,1,APLICATIVO PÉSSIMO!!!! Enganoso,"Propaganda enganosa!!!
Não consigo cancelar a compra. Em momento algum foi dito que teria acesso limitado para criar meu logotipo com inteligência artificial, ou que teria que pagar valores a mais para continuar usando o aplicativo.
Comprei o acesso a UM ANO, e as criações de IA que foram LIMITADAS, um recém nascido faz melhor!
Quero meu dinheiro de volta!!!!",0,2025-07-02T17:06:07-07:00
dihreis,1,Péssimo,"Não gostei, paguei 39,90  achei que utilizaria todos os dias, porém o app te da créditos e se utilizar todos os créditos vc não consegue fazer mais nada.",0,2025-07-02T16:18:49-07:00
Isabella M Ag,1,Pessimo,"Muito desatualizado, desde as criações e modelos até a plataforma do site/app.
É impossível cancelar a compra pelo site conforme orientam por e-mail. 50$ jogado no lixo! 
Nota: 0",0,2025-07-02T11:22:29-07:00
Grazi9808,1,Horrível!!! Fraudeeeee,"UMA FRAUDE TOTAL!
Comprei pra teste grátis, e não existe teste grátis, eles cobram no cartão na mesma hora!
O aplicativo não entrega o que promete, entrega algo longe do que eu compraria!!!!
Ridículo! 
Já estou em contato com meu banco para resolver porque além de tudo eles continuam mandando cobranças absurdas no meu cartão!",0,2025-06-29T07:56:43-07:00
alinneJH,1,Golpe,"Após assinar, não há a opção de cancelamento. Quero o cancelamento agora !!",0,2025-06-28T06:33:12-07:00
Patricia Pirce,1,Cobrança indevida mesmo após cancelamento!,"Assinei o Impresso por poucos dias e cancelei imediatamente. Mesmo assim, a empresa continua tentando me cobrar todos os dias no meu cartão, mesmo após eu entrar em contato com o suporte. Já denunciei ao meu banco e às autoridades. Isso é inaceitável e parece prática de cobrança abusiva.
Não recomendo. Cuidado.",0,2025-06-26T14:05:37-07:00
syntiaF,1,Quero Cancelar!,"Gostaria de Cancelar, não consigo fazer nada , tudo é cobrado , Gostaria de Cancelar e não estou conseguindo .",0,2025-06-24T21:25:22-07:00
Raffa Kashif,1,Pessimo,Pessimo,0,2025-06-24T21:18:34-07:00
☢️🚨☣️,1,Sai fora que é roubo,Não tem como cancelar e o aplicativo é ruim e não cumpre o que promete,0,2025-06-23T10:47:09-07:00
Um desgraça,1,Horrível,Horrível,0,2025-06-23T05:09:22-07:00
1234456668,1,Péssimo,parece uma criança fazendo logo,0,2025-06-22T07:47:03-07:00
