rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,Bangu Hip-Hop e Grafite ,https://www.youtube.com/watch?v=ggdxj-xbhVM,ggdxj-xbhVM,CAST DE FAVELA,UCed8SAHe4yFEh-MN0NifCjw,2025-12-11T21:37:24Z,O Cast de Favela recebeu o grafiteiro e professor Bangu para bater um super papo sobre hip-hop!,0,0,0,0,0,PT3M3S,hd,false,,20,pt-BR,pt-BR,none,https://i.ytimg.com/vi/ggdxj-xbhVM/default.jpg,https://i.ytimg.com/vi/ggdxj-xbhVM/hqdefault.jpg,https://i.ytimg.com/vi/ggdxj-xbhVM/maxresdefault.jpg,,,br,pt,bangu,date
12,Bangu 1 x 4 Corinthians - 16 / 04 / 1967 - Torneio Roberto Gomes Pedrosa,https://www.youtube.com/watch?v=zZZ5PqnXjzo,zZZ5PqnXjzo,Memória Corintiana,UCR0FFZKcOQPuyrVQlHRMGLw,2025-12-11T21:15:06Z,"Competição: Torneio Roberto Gomes Pedrosa
Local: Jornalista Mário Filho, Rio de Janeiro, RJ
Data: 16 de abril de 1967 (domingo)
Horário: 16h00 (de Brasília)
Árbitro: Armando Marques
Gols: Jaime (Bangu); Dino Sani, Bataglia (duas vezes), Tales (Corinthians)
Público: 18.568 torcedores
Renda: NCr$ 32.308,80 (Cruzeiros Novos)

BANGU: Ubirajara; Cabrita, Mário Tito (Pedrinho), Luís Alberto, Ari Clemente, Jaime, Ocimar, Tinho, Fernando, Norberto (Ladeira) e Aladim.
Técnico: Martim Francisco

CORINTHIANS: Barbosinha (Marcial); Jair Marinho, Ditão, Clóvis, Maciel, Dino Sani, Rivellino, Bataglia, Sílvio (Flávio), Tales (Benê) e Nair.
Técnico: Zezé Moreira


Deixe seu like, se inscrevam em nosso canal #memóriacorintiana 

#corinthians #bangu #futebolraiz",2,1,0,0,0,PT3M47S,sd,false,"Memória Corintiana, Corinthians, Bangu, Futebol Antigo, Timão",17,pt-BR,pt-BR,none,https://i.ytimg.com/vi/zZZ5PqnXjzo/default.jpg,https://i.ytimg.com/vi/zZZ5PqnXjzo/hqdefault.jpg,https://i.ytimg.com/vi/zZZ5PqnXjzo/maxresdefault.jpg,,,br,pt,bangu,date
13,#saude #farmacia #foryou #cuidadoscomapele #bangu #humor,https://www.youtube.com/watch?v=DIoaysLXROQ,DIoaysLXROQ,Farmácia Vitória,UCOhClAIXcLsCIVT1C13_naw,2025-12-11T21:08:58Z,,99,1,0,0,0,PT47S,hd,false,,22,pt-PT,pt-PT,none,https://i.ytimg.com/vi/DIoaysLXROQ/default.jpg,https://i.ytimg.com/vi/DIoaysLXROQ/hqdefault.jpg,https://i.ytimg.com/vi/DIoaysLXROQ/maxresdefault.jpg,,,br,pt,bangu,date
14,𝗙𝗖 𝗖𝗛𝗢𝗞𝗢𝗟𝗔𝗧𝗘𝗥𝗢𝗦 𝟯 - 𝟮 𝗕𝗔𝗡𝗚𝗨 𝗙𝗖 - 𝗟𝗜𝗚𝗔 𝗣𝗙𝗖 𝟯𝗥𝗔 𝗗𝗜𝗩𝗜𝗦𝗜Ó𝗡 - 𝗙𝗘𝗖𝗛𝗔 𝟵 - 𝟮𝟬𝟮𝟱,https://www.youtube.com/watch?v=R3vPbTD1lFw,R3vPbTD1lFw,FC Chokolateros,UCmP2jBPRbaNAFGaH4VTV53g,2025-12-11T20:45:11Z,,6,1,0,0,0,PT53M39S,hd,false,,22,es,es,none,https://i.ytimg.com/vi/R3vPbTD1lFw/default.jpg,https://i.ytimg.com/vi/R3vPbTD1lFw/hqdefault.jpg,https://i.ytimg.com/vi/R3vPbTD1lFw/maxresdefault.jpg,,,br,pt,bangu,date
15,#punjabisong  tenu log dekh de hazar baar ni mere bangu dekh de na ik baar ni,https://www.youtube.com/watch?v=JpJ0MyQeo7E,JpJ0MyQeo7E,Vinod Kumar,UCTzBKnW59rtsnJq4KhbIjlw,2025-12-11T16:34:48Z,,181,3,0,0,0,PT20S,hd,false,,22,en,pa,none,https://i.ytimg.com/vi/JpJ0MyQeo7E/default.jpg,https://i.ytimg.com/vi/JpJ0MyQeo7E/hqdefault.jpg,https://i.ytimg.com/vi/JpJ0MyQeo7E/maxresdefault.jpg,,,br,pt,bangu,date
16,Passistas da Unidos de Bangu dão um show no Mini Desfile da Série ouro 2026 na Cidade do Samba,https://www.youtube.com/watch?v=hRruZRjEJjc,hRruZRjEJjc,Setor 1 do Samba,UCiXPODqtY0Ybsz2pAqBQe5w,2025-12-11T16:01:06Z,,10,0,0,0,0,PT1M3S,hd,false,,22,pt-PT,pt-PT,none,https://i.ytimg.com/vi/hRruZRjEJjc/default.jpg,https://i.ytimg.com/vi/hRruZRjEJjc/hqdefault.jpg,,,,br,pt,bangu,date
17,Adolescentes são acusados pelo estupro coletivo de jovem em Bangu,https://www.youtube.com/watch?v=L9cEOVA2U2I,L9cEOVA2U2I,SBT Rio,UCsRfBAspa72ExrsN347W2xg,2025-12-11T15:08:09Z,Acompanhe todos os videos da programação do SBT Rio aqui no canal oficial da emissora.,1266,29,0,5,0,PT1M35S,hd,false,sbtrio,25,pt-PT,pt-PT,none,https://i.ytimg.com/vi/L9cEOVA2U2I/default.jpg,https://i.ytimg.com/vi/L9cEOVA2U2I/hqdefault.jpg,https://i.ytimg.com/vi/L9cEOVA2U2I/maxresdefault.jpg,,,br,pt,bangu,date
18,11 Desember 2025,https://www.youtube.com/watch?v=bjOS-kjuDVA,bjOS-kjuDVA,Gerind Bangu,UCwSfpMRmTUu5smbhy6fvtuw,2025-12-11T15:05:21Z,,1686,12,0,0,0,PT24S,hd,false,,22,id,id,none,https://i.ytimg.com/vi/bjOS-kjuDVA/default.jpg,https://i.ytimg.com/vi/bjOS-kjuDVA/hqdefault.jpg,https://i.ytimg.com/vi/bjOS-kjuDVA/maxresdefault.jpg,,,br,pt,bangu,date
19,Sport Club Recife vs Bangu Atlético Clube - Grande Final - Campeonato Batboys 2025 - Série Ouro,https://www.youtube.com/watch?v=En8lxF8XRk4,En8lxF8XRk4,Barba - Produções Esportivas e Fotografia,UCe4L_UxYnDpbq9cuU-GS_qw,2025-12-11T14:24:57Z,"Sport Club Recife vs Bangu Atlético Clube - Grande Final - Campeonato Batboys 2025 - Série Ouro

Competição: Campeonato Batboys 2025 
Local: Clube União dos Operários
Data: 10/12/2025
Narrador: Diego Barba https://www.instagram.com/barbaproducoesfotografia/
Camera: Rafa Mutante https://www.instagram.com/rafa_12_mutante/

Apoio: 
Afabricah Cria https://www.instagram.com/afabricahcria/
Na Medida (AM Sports) https://www.instagram.com/namedidaartigosesportivos/
Dudu e Olga https://www.instagram.com/dudu_olga_modas",156,3,0,0,0,PT58M2S,hd,false,,20,pt-PT,pt-PT,none,https://i.ytimg.com/vi/En8lxF8XRk4/default.jpg,https://i.ytimg.com/vi/En8lxF8XRk4/hqdefault.jpg,https://i.ytimg.com/vi/En8lxF8XRk4/maxresdefault.jpg,,,br,pt,bangu,date
20,gulab jaisan khilal bangu,https://www.youtube.com/watch?v=PIpN6WQgvmA,PIpN6WQgvmA,samarkumar Singh,UCSPQK9jHpreOeebAEdOqEMA,2025-12-11T13:38:26Z,,0,0,0,0,0,PT16S,hd,false,,22,en,hi,none,https://i.ytimg.com/vi/PIpN6WQgvmA/default.jpg,https://i.ytimg.com/vi/PIpN6WQgvmA/hqdefault.jpg,https://i.ytimg.com/vi/PIpN6WQgvmA/maxresdefault.jpg,,,br,pt,bangu,date
