rank,nome,url,descricao,estrelas,watchers,forks,linguagem,criado,atualizado,pushed_at,tamanho,licenca,licenca_spdx,topics,open_issues,default_branch,archived,disabled,private,fork,owner,owner_type,owner_url,owner_avatar,has_issues,has_projects,has_wiki,has_pages,has_downloads,allow_forking,is_template,web_commit_signoff_required,visibility,forks_url,clone_url,homepage,termo
23,bitcoinjs/bitcoinjs-lib,https://github.com/bitcoinjs/bitcoinjs-lib,A javascript Bitcoin library for node.js and browsers.,5946,5946,2227,JavaScript,2011-05-04T16:03:45Z,2025-12-11T04:05:34Z,2025-11-25T13:19:25Z,7673,MIT License,MIT,"bitcoin, bitcoinjs, bitcoinjs-lib, browserify, javascript, nodejs",48,master,False,False,False,False,bitcoinjs,Organization,https://github.com/bitcoinjs,https://avatars.githubusercontent.com/u/756696?v=4,True,True,False,True,True,True,False,False,public,https://api.github.com/repos/bitcoinjs/bitcoinjs-lib/forks,https://github.com/bitcoinjs/bitcoinjs-lib.git,,bitcoin
24,achannarasappa/ticker,https://github.com/achannarasappa/ticker,"Track stocks, crypto, and derivatives prices and positions in real time from your terminal",5842,5842,317,Go,2021-01-24T03:50:46Z,2025-12-11T13:57:16Z,2025-11-17T00:02:59Z,2330,GNU General Public License v3.0,GPL-3.0,"bitcoin, crypto-trading, cryptocurrencies, derivatives, financial-markets, golang, golang-application, stock-market, stock-positions, stocks, stocks-app, terminal, terminal-app, ticker, trading, trading-software, tui",37,master,False,False,False,False,achannarasappa,User,https://github.com/achannarasappa,https://avatars.githubusercontent.com/u/1489983?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/achannarasappa/ticker/forks,https://github.com/achannarasappa/ticker.git,,bitcoin
25,anders94/blockchain-demo,https://github.com/anders94/blockchain-demo,A web-based demonstration of blockchain concepts.,5620,5620,2774,Pug,2016-11-04T16:54:36Z,2025-12-12T02:31:16Z,2025-11-17T14:55:29Z,547,MIT License,MIT,"bitcoin, blockchain, blockchain-technology",9,master,False,False,False,False,anders94,User,https://github.com/anders94,https://avatars.githubusercontent.com/u/25959?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/anders94/blockchain-demo/forks,https://github.com/anders94/blockchain-demo.git,,bitcoin
26,CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,"Github.com/CryptoSignal - Trading & Technical Analysis Bot - 4,100+ stars, 1,100+ forks",5406,5406,1339,Python,2017-09-16T23:49:24Z,2025-12-11T04:14:13Z,2024-07-07T15:33:11Z,7624,MIT License,MIT,"abenezer-mamo, algorithmic-trading, binance, binance-api, bitcoin, bittrex-api, coinbase, coinbase-api, coinbase-pro, crypto, crypto-signal, cryptosignal, cryptotrading, ethereum, gdax, mamo, technical-analysis, trading, trading-bot, trading-strategies",58,master,False,False,False,False,CryptoSignal,Organization,https://github.com/CryptoSignal,https://avatars.githubusercontent.com/u/36821914?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/CryptoSignal/Crypto-Signal/forks,https://github.com/CryptoSignal/Crypto-Signal.git,https://www.linkedin.com/in/AbenezerMamo,bitcoin
27,bitcoinj/bitcoinj,https://github.com/bitcoinj/bitcoinj,A library for working with Bitcoin,5190,5190,2547,Java,2013-11-19T04:33:23Z,2025-12-10T15:41:58Z,2025-12-10T15:41:52Z,27918,Apache License 2.0,Apache-2.0,"bech32, bip141, bip143, bip144, bip173, bip32, bip37, bip70, bitcoin, bitcoinj, blockchain, java, library, segwit, taproot",535,master,False,False,False,False,bitcoinj,Organization,https://github.com/bitcoinj,https://avatars.githubusercontent.com/u/5951625?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/bitcoinj/bitcoinj/forks,https://github.com/bitcoinj/bitcoinj.git,https://bitcoinj.org,bitcoin
28,Superalgos/Superalgos,https://github.com/Superalgos/Superalgos,"Free, open-source crypto trading bot, automated bitcoin / cryptocurrency trading software, algorithmic trading bots. Visually design your crypto trading bot, leveraging an integrated charting system, data-mining, backtesting, paper trading, and multi-server crypto bot deployments.",5163,5163,6085,JavaScript,2019-08-12T17:34:43Z,2025-12-11T00:52:34Z,2025-12-12T03:45:21Z,1170920,Apache License 2.0,Apache-2.0,"algorithmic-trading, algotrading, bitcoin-trading, bitcoin-trading-bots, crypto, crypto-trading, crypto-trading-bots, crypto-trading-strategies, cryptocurrencies, cryptocurrency, cryptocurrency-trading-bots, free, open-source, quantitative-trading, trading, trading-algorithms, trading-bot, trading-platform, trading-strategies, trading-systems",83,master,False,False,False,False,Superalgos,Organization,https://github.com/Superalgos,https://avatars.githubusercontent.com/u/33465981?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/Superalgos/Superalgos/forks,https://github.com/Superalgos/Superalgos.git,https://www.superalgos.org,bitcoin
29,bisq-network/bisq,https://github.com/bisq-network/bisq,A decentralized bitcoin exchange network,5010,5010,1284,Java,2014-03-12T09:42:29Z,2025-12-11T11:50:41Z,2025-12-08T14:02:19Z,936719,GNU Affero General Public License v3.0,AGPL-3.0,"bisq, bitcoin, exchange, java, p2p",167,master,False,False,False,False,bisq-network,Organization,https://github.com/bisq-network,https://avatars.githubusercontent.com/u/6928048?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/bisq-network/bisq/forks,https://github.com/bisq-network/bisq.git,https://bisq.network,bitcoin
30,Drakkar-Software/OctoBot,https://github.com/Drakkar-Software/OctoBot,Open source crypto trading bot,5004,5004,1015,Python,2018-02-23T23:13:05Z,2025-12-12T02:07:09Z,2025-12-10T08:45:51Z,167112,GNU General Public License v3.0,GPL-3.0,"algorithmic-trading, arbitrage, backtesting, binance, bitcoin, bot, chatgpt, coinbase, cryptocurrency, cryptocurrency-trading, exchange, hyperliquid, mexc, python, technical-analysis, telegram, trading, trading-bot, trading-strategies, tradingview",105,master,False,False,False,False,Drakkar-Software,Organization,https://github.com/Drakkar-Software,https://avatars.githubusercontent.com/u/38042178?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/Drakkar-Software/OctoBot/forks,https://github.com/Drakkar-Software/OctoBot.git,https://www.octobot.cloud,bitcoin
31,bitpay/bitcore,https://github.com/bitpay/bitcore,A full stack for bitcoin and blockchain-based applications,4970,4970,2146,TypeScript,2013-12-17T16:10:28Z,2025-12-11T01:43:39Z,2025-12-09T20:07:06Z,162448,MIT License,MIT,,38,master,False,False,False,False,bitpay,Organization,https://github.com/bitpay,https://avatars.githubusercontent.com/u/2554930?v=4,True,True,False,True,True,True,False,False,public,https://api.github.com/repos/bitpay/bitcore/forks,https://github.com/bitpay/bitcore.git,https://bitcore.io/,bitcoin
32,cjb/GitTorrent,https://github.com/cjb/GitTorrent,A decentralization of GitHub using BitTorrent and Bitcoin,4755,4755,269,JavaScript,2015-05-28T14:29:12Z,2025-12-03T16:15:55Z,2020-07-29T20:45:39Z,44,MIT License,MIT,,48,master,False,False,False,False,cjb,User,https://github.com/cjb,https://avatars.githubusercontent.com/u/21217?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/cjb/GitTorrent/forks,https://github.com/cjb/GitTorrent.git,,bitcoin
33,freqtrade/freqtrade-strategies,https://github.com/freqtrade/freqtrade-strategies,Free trading strategies for Freqtrade bot,4693,4693,1351,Python,2018-01-21T08:31:17Z,2025-12-11T20:32:56Z,2025-12-01T18:31:42Z,27626,GNU General Public License v3.0,GPL-3.0,"bitcoin, cryptocurrency, freqtrade-strategies, trading, trading-bot, trading-strategies",12,main,False,False,False,False,freqtrade,Organization,https://github.com/freqtrade,https://avatars.githubusercontent.com/u/37536846?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/freqtrade/freqtrade-strategies/forks,https://github.com/freqtrade/freqtrade-strategies.git,,bitcoin
34,RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,A python wrapper for Alpha Vantage API for financial data.,4687,4687,780,Python,2017-04-29T17:23:00Z,2025-12-11T03:30:37Z,2025-07-27T18:33:09Z,1207,MIT License,MIT,"alpha-vantage, alphavantage, api-wrapper, bitcoin, cryptocurrency, finance, financial-data, json, pandas, python, stock",1,develop,False,False,False,False,RomelTorres,User,https://github.com/RomelTorres,https://avatars.githubusercontent.com/u/1424075?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/RomelTorres/alpha_vantage/forks,https://github.com/RomelTorres/alpha_vantage.git,,bitcoin
35,coinpride/CryptoList,https://github.com/coinpride/CryptoList,Curated collection of blockchain & cryptocurrency resources.,4423,4423,1012,,2017-09-07T15:38:09Z,2025-12-10T06:51:10Z,2024-06-19T20:53:40Z,2381,,,"altcoins, api, bitcoin, blockchain, btc, collection, cryptocurrency, directory, eth, ethereum, folder, links, list, news-aggregator, resourses, telegram-channel",114,master,False,False,False,False,coinpride,User,https://github.com/coinpride,https://avatars.githubusercontent.com/u/31234553?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/coinpride/CryptoList/forks,https://github.com/coinpride/CryptoList.git,,bitcoin
36,Jeiwan/blockchain_go,https://github.com/Jeiwan/blockchain_go,A simplified blockchain implementation in Golang,4370,4370,1185,Go,2017-08-15T07:03:13Z,2025-12-10T08:05:09Z,2024-06-20T18:03:44Z,88,,,"bitcoin, blockchain, cryptocurrency, golang",52,master,False,False,False,False,Jeiwan,User,https://github.com/Jeiwan,https://avatars.githubusercontent.com/u/8029346?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Jeiwan/blockchain_go/forks,https://github.com/Jeiwan/blockchain_go.git,,bitcoin
37,cointop-sh/cointop,https://github.com/cointop-sh/cointop,A fast and lightweight interactive terminal based UI application for tracking cryptocurrencies 🚀 by @miguelmota,4362,4362,351,Go,2018-03-29T22:03:28Z,2025-12-10T17:40:25Z,2024-04-07T22:46:01Z,26364,Apache License 2.0,Apache-2.0,"bitcoin, blockchain, cli, coin, coingecko, coinmarketcap, command-line, console, cryptocurrency, digital-currency, ethereum, go, golang, holdings, homebrew, linux, macos, monitoring, portfolio, terminal",55,master,False,False,False,False,cointop-sh,Organization,https://github.com/cointop-sh,https://avatars.githubusercontent.com/u/51273253?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/cointop-sh/cointop/forks,https://github.com/cointop-sh/cointop.git,https://cointop.sh,bitcoin
38,michaelgrosner/tribeca,https://github.com/michaelgrosner/tribeca,"A high frequency, market making cryptocurrency trading platform in node.js",4087,4087,946,TypeScript,2015-07-07T18:40:45Z,2025-12-09T13:14:48Z,2021-12-08T19:02:31Z,2026,Other,NOASSERTION,"bitcoin, cryptocurrency, docker, exchange, hft, hft-trading, market-maker, trade, trading, trading-bot",116,master,False,False,False,False,michaelgrosner,User,https://github.com/michaelgrosner,https://avatars.githubusercontent.com/u/404970?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/michaelgrosner/tribeca/forks,https://github.com/michaelgrosner/tribeca.git,,bitcoin
39,bitcoin-wallet/bitcoin-wallet,https://github.com/bitcoin-wallet/bitcoin-wallet,"Bitcoin Wallet app for your Android device. Standalone Bitcoin node, no centralized backend required.",4058,4058,2235,Java,2012-03-31T17:06:47Z,2025-12-10T06:51:22Z,2025-03-05T16:08:48Z,42022,,,"android, bech32, bitcoin, bitcoin-wallet, bitcoinj, blockchain, java, p2p, segwit",78,main,False,False,False,False,bitcoin-wallet,Organization,https://github.com/bitcoin-wallet,https://avatars.githubusercontent.com/u/12846910?v=4,False,True,True,False,True,True,False,False,public,https://api.github.com/repos/bitcoin-wallet/bitcoin-wallet/forks,https://github.com/bitcoin-wallet/bitcoin-wallet.git,,bitcoin
40,Zheaoli/awesome-coins,https://github.com/Zheaoli/awesome-coins,₿ A guide (for humans!) to cryto-currencies and their algos.,4037,4037,276,,2017-08-22T15:25:12Z,2025-12-09T19:42:06Z,2023-07-20T07:10:14Z,162,Creative Commons Zero v1.0 Universal,CC0-1.0,"algo, algorithms, awesome, awesome-list, bitcoin, btc, coin, cryptocurrency, documentation, ethereum, guide, kennethreitz, nicehash, wallet",10,master,False,False,False,False,Zheaoli,User,https://github.com/Zheaoli,https://avatars.githubusercontent.com/u/7054676?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Zheaoli/awesome-coins/forks,https://github.com/Zheaoli/awesome-coins.git,https://coinbin.org/,bitcoin
41,knowm/XChange,https://github.com/knowm/XChange,XChange is a Java library providing a streamlined API for interacting with 60+ Bitcoin and Altcoin exchanges providing a consistent interface for trading and accessing market data.,4031,4031,2014,Java,2012-02-02T10:48:28Z,2025-12-09T02:17:16Z,2025-12-01T21:24:33Z,53203,MIT License,MIT,bitcoin,344,develop,False,False,False,False,knowm,Organization,https://github.com/knowm,https://avatars.githubusercontent.com/u/748236?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/knowm/XChange/forks,https://github.com/knowm/XChange.git,http://knowm.org/open-source/xchange/,bitcoin
42,ordinals/ord,https://github.com/ordinals/ord,👁‍🗨 Rare and exotic sats,3948,3948,1465,Rust,2021-12-12T07:56:11Z,2025-12-10T22:05:10Z,2025-12-10T22:05:05Z,335438,Creative Commons Zero v1.0 Universal,CC0-1.0,"art, bitcoin, rust",434,master,False,False,False,False,ordinals,Organization,https://github.com/ordinals,https://avatars.githubusercontent.com/u/112017534?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/ordinals/ord/forks,https://github.com/ordinals/ord.git,https://ordinals.com,bitcoin
43,bitpay/wallet,https://github.com/bitpay/wallet,Bitpay Wallet (formerly Copay) is a secure Bitcoin and other crypto currencies wallet platform for both desktop and mobile devices.,3911,3911,1759,TypeScript,2014-03-26T14:33:07Z,2025-12-10T06:51:29Z,2023-04-29T02:14:37Z,202692,MIT License,MIT,"bitcoin, bitpay, blockchain, copay, hardware-wallet, wallet, wallet-service",414,master,False,False,False,False,bitpay,Organization,https://github.com/bitpay,https://avatars.githubusercontent.com/u/2554930?v=4,True,False,True,True,True,True,False,False,public,https://api.github.com/repos/bitpay/wallet/forks,https://github.com/bitpay/wallet.git,http://bitpay.com/wallet,bitcoin
44,Scanate/EthList,https://github.com/Scanate/EthList,The Comprehensive Ethereum Reading List,3898,3898,520,,2017-04-16T22:43:20Z,2025-12-10T06:51:30Z,2023-06-26T06:58:25Z,183,,,"bitcoin, blockchain, cryptocurrency, decentralization, decentralized, ethereum, ethereum-client, ethereum-contract, ethereum-dapp, ethereum-token, ethereumjs, reading-list, smartcontracts",5,master,False,False,False,False,Scanate,Organization,https://github.com/Scanate,https://avatars.githubusercontent.com/u/26105325?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Scanate/EthList/forks,https://github.com/Scanate/EthList.git,,bitcoin
45,ctubio/Krypto-trading-bot,https://github.com/ctubio/Krypto-trading-bot,Self-hosted crypto trading bot (automated high frequency market making) written in C++,3645,3645,839,C++,2017-06-13T20:15:54Z,2025-12-11T11:58:43Z,2024-12-15T15:26:06Z,13257,Other,NOASSERTION,"binance, bitcoin, bitfinex, bitmex, bob-marley, bot-platform, coinbase, cryptocurrency, exchange, hitbtc, kraken, kucoin, market-data, market-maker, skate-or-die, trade, trading, trading-bot, trading-platform, trading-strategies",62,master,False,False,False,False,ctubio,User,https://github.com/ctubio,https://avatars.githubusercontent.com/u/1634027?v=4,True,False,False,True,True,True,False,False,public,https://api.github.com/repos/ctubio/Krypto-trading-bot/forks,https://github.com/ctubio/Krypto-trading-bot.git,https://127.0.0.1:3000,bitcoin
46,rotki/rotki,https://github.com/rotki/rotki,"A portfolio tracking, analytics, accounting and management application that protects your privacy",3601,3601,683,Python,2018-03-05T11:26:09Z,2025-12-12T02:16:55Z,2025-12-12T02:16:50Z,451733,GNU Affero General Public License v3.0,AGPL-3.0,"accounting, analytics, bitcoin, blockchain, cryptocurrencies, cryptocurrency-exchanges, cryptocurrency-portfolio, cryptocurrency-portfolio-tracking, ethereum, hacktoberfest, management, management-system, portfolio-tracker, tracking",413,develop,False,False,False,False,rotki,Organization,https://github.com/rotki,https://avatars.githubusercontent.com/u/37070630?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/rotki/rotki/forks,https://github.com/rotki/rotki.git,https://rotki.com,bitcoin
47,yjjnls/awesome-blockchain,https://github.com/yjjnls/awesome-blockchain,⚡️Curated list of resources for the development and applications of blockchain.,3562,3562,486,Go,2018-03-30T01:16:56Z,2025-12-10T06:51:40Z,2024-03-22T07:23:48Z,2021,MIT License,MIT,"awesome, awesome-list, bitcoin, blockchain, bulletproofs, digital-currency, dpos, eos, eosio, ethereum, fabric, iota, ipfs, mastering-bitcoin, mastering-ethereum, monero, pbft, pos, pow, white-paper",14,master,False,False,False,False,yjjnls,User,https://github.com/yjjnls,https://avatars.githubusercontent.com/u/20850300?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/yjjnls/awesome-blockchain/forks,https://github.com/yjjnls/awesome-blockchain.git,,bitcoin
48,BlockchainCommons/Learning-Bitcoin-from-the-Command-Line,https://github.com/BlockchainCommons/Learning-Bitcoin-from-the-Command-Line,A complete course for learning Bitcoin programming and usage from the command,3385,3385,815,Jupyter Notebook,2017-01-17T04:19:37Z,2025-12-11T12:43:06Z,2025-12-02T18:57:37Z,9788,,,"bitcoin, bitcoin-scripts, bitcoin-setup, blockchain, cli, controlling-bitcoin-transactions, multisig, p2sh, raw-transactions, sending-bitcoin-transactions, sending-coins, transaction",30,master,False,False,False,False,BlockchainCommons,Organization,https://github.com/BlockchainCommons,https://avatars.githubusercontent.com/u/38142380?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/BlockchainCommons/Learning-Bitcoin-from-the-Command-Line/forks,https://github.com/BlockchainCommons/Learning-Bitcoin-from-the-Command-Line.git,,bitcoin
49,trustwallet/wallet-core,https://github.com/trustwallet/wallet-core,"Cross-platform, cross-blockchain wallet library.",3383,3383,1868,C++,2019-02-14T18:25:54Z,2025-12-11T13:10:20Z,2025-12-05T15:35:08Z,31522,Apache License 2.0,Apache-2.0,"bitcoin, blockchain, cross-platform, crypto, cryptocurrency, ethereum",68,master,False,False,False,False,trustwallet,Organization,https://github.com/trustwallet,https://avatars.githubusercontent.com/u/32179889?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/trustwallet/wallet-core/forks,https://github.com/trustwallet/wallet-core.git,https://developer.trustwallet.com/wallet-core,bitcoin
50,wangzhe3224/awesome-systematic-trading,https://github.com/wangzhe3224/awesome-systematic-trading,"A curated list of insanely awesome libraries, packages and resources for systematic trading. Crypto, Stock, Futures, Options, CFDs, FX, and more | 量化交易 | 量化投资",3248,3248,390,HTML,2021-12-11T17:57:13Z,2025-12-12T02:23:23Z,2025-08-16T22:51:55Z,910,MIT License,MIT,"algorithmic-trading, alpha, awesome-list, backtesting, bitcoin, cryptocurrencies, cryptocurrency, finance, finances, golang, python, quant, quantitative-trading, rust, systematic-trading, systematic-trading-strategies, trading, trading-algorithms, trading-bot, trading-strategies",1,master,False,False,False,False,wangzhe3224,User,https://github.com/wangzhe3224,https://avatars.githubusercontent.com/u/8540575?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/wangzhe3224/awesome-systematic-trading/forks,https://github.com/wangzhe3224/awesome-systematic-trading.git,https://wangzhe3224.github.io/awesome-systematic-trading/,bitcoin
51,SqueezerIO/squeezer,https://github.com/SqueezerIO/squeezer,Squeezer Framework - Build serverless dApps,3224,3224,162,JavaScript,2015-02-09T18:34:28Z,2025-12-10T06:52:01Z,2019-05-09T05:54:18Z,4970,MIT License,MIT,"bitcoin, blockchain, dapp, dapps, ethereum, serverless, squeezer",15,master,False,False,False,False,SqueezerIO,Organization,https://github.com/SqueezerIO,https://avatars.githubusercontent.com/u/10928152?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/SqueezerIO/squeezer/forks,https://github.com/SqueezerIO/squeezer.git,https://Squeezer.IO,bitcoin
52,tahowallet/extension,https://github.com/tahowallet/extension,"Taho, the community owned and operated Web3 wallet.",3182,3182,407,TypeScript,2021-03-07T02:03:14Z,2025-12-10T06:22:32Z,2025-12-09T02:19:34Z,85385,GNU General Public License v3.0,GPL-3.0,"bitcoin, cryptocurrency, dapp, ethereum, wallet, web3",338,main,False,False,False,False,tahowallet,Organization,https://github.com/tahowallet,https://avatars.githubusercontent.com/u/77035304?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/tahowallet/extension/forks,https://github.com/tahowallet/extension.git,https://taho.xyz,bitcoin
53,BlueWallet/BlueWallet,https://github.com/BlueWallet/BlueWallet,Bitcoin wallet for iOS & Android. Built with React Native ,3095,3095,964,TypeScript,2018-01-14T20:14:02Z,2025-12-10T21:17:06Z,2025-12-11T19:45:25Z,197125,MIT License,MIT,"bitcoin, bitcoinjs, blockchain, cryptocurrency, react-native, reactnative",438,master,False,False,False,False,BlueWallet,Organization,https://github.com/BlueWallet,https://avatars.githubusercontent.com/u/43582003?v=4,True,False,True,False,True,True,False,False,public,https://api.github.com/repos/BlueWallet/BlueWallet/forks,https://github.com/BlueWallet/BlueWallet.git,https://bluewallet.io,bitcoin
54,bcoin-org/bcoin,https://github.com/bcoin-org/bcoin,Javascript bitcoin library for node.js and browsers,3058,3058,822,JavaScript,2014-04-28T13:28:18Z,2025-12-08T13:55:54Z,2024-02-12T16:30:12Z,34132,Other,NOASSERTION,"bitcoin, cryptocurrency, mining, wallet",202,master,False,False,False,False,bcoin-org,Organization,https://github.com/bcoin-org,https://avatars.githubusercontent.com/u/17676391?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/bcoin-org/bcoin/forks,https://github.com/bcoin-org/bcoin.git,https://bcoin.io,bitcoin
55,stacks-network/stacks-core,https://github.com/stacks-network/stacks-core,The Stacks blockchain implementation,3044,3044,720,Rust,2014-09-23T14:40:43Z,2025-12-04T05:38:24Z,2025-12-12T01:32:46Z,167350,GNU General Public License v3.0,GPL-3.0,"bitcoin, crypto, decentralized, layer2, stacks",605,master,False,False,False,False,stacks-network,Organization,https://github.com/stacks-network,https://avatars.githubusercontent.com/u/8165984?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/stacks-network/stacks-core/forks,https://github.com/stacks-network/stacks-core.git,https://docs.stacks.co,bitcoin
56,ElementsProject/lightning,https://github.com/ElementsProject/lightning,Core Lightning — Lightning Network implementation focusing on spec compliance and performance,3018,3018,967,C,2015-06-13T00:04:22Z,2025-12-11T22:05:20Z,2025-12-11T01:46:42Z,136749,Other,NOASSERTION,"bitcoin, lightning, lightning-network, p2p",697,master,False,False,False,False,ElementsProject,Organization,https://github.com/ElementsProject,https://avatars.githubusercontent.com/u/12729539?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/ElementsProject/lightning/forks,https://github.com/ElementsProject/lightning.git,,bitcoin
57,pooler/cpuminer,https://github.com/pooler/cpuminer,CPU miner for Litecoin and Bitcoin,2987,2987,1261,Assembly,2011-12-04T19:26:44Z,2025-12-10T18:17:44Z,2023-04-05T20:58:12Z,627,Other,NOASSERTION,,34,master,False,False,False,False,pooler,User,https://github.com/pooler,https://avatars.githubusercontent.com/u/1183229?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/pooler/cpuminer/forks,https://github.com/pooler/cpuminer.git,https://bitcointalk.org/index.php?topic=55038.0,bitcoin
58,lnbook/lnbook,https://github.com/lnbook/lnbook,Mastering the Lightning Network (LN),2925,2925,654,AsciiDoc,2019-08-22T19:06:35Z,2025-12-11T01:28:10Z,2024-08-09T18:07:00Z,145141,Creative Commons Attribution Share Alike 4.0 International,CC-BY-SA-4.0,"bitcoin, blockchain, blockchains, c-lightning, lightning-network, ln, lnd, p2p, payments, peer",206,develop,False,False,False,False,lnbook,Organization,https://github.com/lnbook,https://avatars.githubusercontent.com/u/54119413?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/lnbook/lnbook/forks,https://github.com/lnbook/lnbook.git,,bitcoin
