"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@sofiabrincadeiras","UChMBBegwqR5K33GSJPLl6pA","http://www.youtube.com/@sofiabrincadeiras","Fofo demais ❤","91","2025-05-02T00:52:51Z","2025-05-02T00:52:51Z","True","True","3","3","[{'autor': '@DeusaMaria-r3b', 'comentario': '@DeusaMaria-r3b', 'likes': 3, 'publicado_em': '2025-06-09T19:01:09Z'}, {'autor': '@gabrielleite3847', 'comentario': 'Fufudo', 'likes': 1, 'publicado_em': '2025-06-25T16:29:07Z'}, {'autor': '@marilenacanuto565', 'comentario': '🥰🥰😙', 'likes': 0, 'publicado_em': '2025-06-26T14:37:05Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@dulcemarialopeztellez80","UCTadKPJaLt9HsBLoROVSyfw","http://www.youtube.com/@dulcemarialopeztellez80","Hay que bonito perrito ❤❤❤ cuídalo mucho perdoncualestunombre","38","2024-08-10T04:50:48Z","2024-08-10T04:50:48Z","True","True","1","1","[{'autor': '@andresantos6075', 'comentario': 'Que cachorrinho ele ele é muito bonitinho ele vai crescer e vai devagarinho e vai que vai bonitinho eu gosto muito de cachorro assim Deus😊😊', 'likes': 5, 'publicado_em': '2025-02-15T03:36:46Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@carmencabral2594","UCx9xk0ET5BhzoSVFO_6yqaA","http://www.youtube.com/@carmencabral2594","AUAuAuAuAu  QUE  FOFURA❤❤❤❤❤❤❤","38","2025-06-21T18:20:41Z","2025-06-21T18:20:41Z","True","True","3","3","[{'autor': '@FialhoMiguel2001', 'comentario': 'Esquizofreniau e o nome dele', 'likes': 2, 'publicado_em': '2025-09-18T15:17:58Z'}, {'autor': '@AntonioSanttos-g3q', 'comentario': '😂😂😂😂🎉😂😂', 'likes': 0, 'publicado_em': '2025-11-23T20:33:01Z'}, {'autor': '@elianesouza-u2p3b', 'comentario': 'nossa vai matameu corasao', 'likes': 0, 'publicado_em': '2025-11-26T15:45:29Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@babekaslanov23","UCOl3siwLsqDBiRHZGgnRtow","http://www.youtube.com/@babekaslanov23","Love you dog❤❤❤","36","2024-07-19T18:40:18Z","2024-07-19T18:40:18Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@tiagosaldanha9822","UCVnyruWnltpI_inEOdFLDqw","http://www.youtube.com/@tiagosaldanha9822","Fofura❤❤❤❤❤❤❤❤❤","24","2025-02-25T01:03:39Z","2025-02-25T01:03:39Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@franciscodeassisalvesdebri3397","UCcBKUV6E9lwI4eMYbe2VqBQ","http://www.youtube.com/@franciscodeassisalvesdebri3397","Lindonaaaaa❤❤❤❤❤❤","23","2024-12-18T22:57:08Z","2024-12-18T22:57:08Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@nickera3136","UCAaDCd7VXf6KvXBOOzCaUjw","http://www.youtube.com/@nickera3136","😊😊😊😊😊😊❤❤","21","2024-05-21T05:53:31Z","2024-05-21T05:53:31Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@guilhermerodriguessilva6698","UC4SJfhrzLHXO3RLCJbc5fjg","http://www.youtube.com/@guilhermerodriguessilva6698","Aí que fofora","16","2024-03-20T14:44:54Z","2024-03-20T14:44:54Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@miguelmig4037","UCBkvBytGOjG8B6KXSr-a32Q","http://www.youtube.com/@miguelmig4037","Que cachorro fofo🎊🥳","14","2024-11-10T18:40:39Z","2024-11-10T18:40:39Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@Keneddy-k5z","UCNwotWw2oQOGDwjVVhT-gSQ","http://www.youtube.com/@Keneddy-k5z","Eu tô morrendo de rir olha cachorrinho fofo demais hahaha kkk kkk kkk kkk kkkk kkk kkk kkk kkk kkk kkk","14","2025-07-13T18:22:44Z","2025-07-13T18:22:44Z","True","True","2","2","[{'autor': '@JessicaSantos-m2b', 'comentario': 'Alguém me desafiou eu moro aqui em serrana meu irmão chama Miguel😊 e por favor quero game velho X1 contra mim', 'likes': 1, 'publicado_em': '2025-10-14T12:53:59Z'}, {'autor': '@juliasouza4823-f8b', 'comentario': '❤😂🎉😮😅', 'likes': 0, 'publicado_em': '2025-11-08T18:19:35Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@antonialuzivania1687","UCTqP74j9L1IuN2G_Y_EGMgA","http://www.youtube.com/@antonialuzivania1687","😂😂😂😂😂😂😂😂😂😂😂😂","11","2024-06-09T18:29:46Z","2024-06-09T18:29:46Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@marcosventin8424","UCPssDHfX9IIlKddHAVteUVA","http://www.youtube.com/@marcosventin8424","❤❤❤❤❤❤😍😍😍😍😍😍😍😍","8","2025-07-08T14:06:30Z","2025-07-08T14:06:30Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@AndreiaPena-cs3oo","UCgZ31hlCbpvnb6_4x_a47lA","http://www.youtube.com/@AndreiaPena-cs3oo","🤗🤗🤗🤗🤗🤗🤗","6","2024-07-28T18:48:51Z","2024-07-28T18:48:51Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@MarciaraquelCostaSantos","UCTY8zfg9pPvWx2FiHcYLvQw","http://www.youtube.com/@MarciaraquelCostaSantos","Que lindo dormindo 😍💤","3","2025-04-16T18:20:29Z","2025-04-16T18:20:29Z","True","True","1","1","[{'autor': '@GreggSmithDonald', 'comentario': 'Boa noite meu anjo lindo como você está hoje, acabei de ver seu perfil aqui e só quero te dizer que você é linda e charmosa', 'likes': 0, 'publicado_em': '2025-10-17T23:40:02Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@BELA-H4MEZES","UC-ajG5mPfi9Q2xtnTvMeJpg","http://www.youtube.com/@BELA-H4MEZES","QUICOISA MAIS LINDA","2","2025-02-01T09:39:41Z","2025-02-01T09:39:41Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@JosefaCleide-qj1dm","UCnmxGbdF1HBBmCSIST0xfmQ","http://www.youtube.com/@JosefaCleide-qj1dm","Q foooofo","2","2025-01-19T11:56:21Z","2025-01-19T11:56:21Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@VivianedosocorroReisCavalcante","UCVzx4NuSGDkm_fZqbGsqACw","http://www.youtube.com/@VivianedosocorroReisCavalcante","Meu Deus que coisa fofa ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😊😊😊😊😊😊😊😊😊😊😊😊🤩🤩🤩🤩🤩🤩🤩🩷🩷🩷🩷🩷🩷❤️❤️❤️❤️❤️✨✨✨✨✨✨✨⭐🌟🌟⭐⭐⭐⭐⭐🌹🌹🌹🌹🌹🌹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹♥️♥️♥️♥️💞💞💞💞💞💕💕💕💕💕💕💕💕💕💓💓💓💓💓💓💓💓💓💗💗💗💗💗💗💗💗🩵🩵🩵🩵🩵🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🩶💜💜💜💜💜💜💜💜💜🥰🥰🥰🥰🥰😍😍😍😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘🥹🤩🤩🤩🤩🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹♥️♥️♥️♥️💖💖💖💖💖💝💝💝💝💝💗💗💗💗💗💓💓💓💕💕💕💕💞💞💞por essa eu não esperava ele e muito fofo 🩷🩷🩷🩷🤩🤩🤩🤩🤩 meu Deus ele e muito fofinho ❤️","1","2025-07-30T17:38:28Z","2025-07-30T17:38:28Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@isahthomaz954","UCw5dpINmeTWpQaWyZUWmfsA","http://www.youtube.com/@isahthomaz954","Que coisa mais linda","1","2025-12-02T00:51:53Z","2025-12-02T00:51:53Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@ValentinaAndrade-h5w4d","UC7qfLxlx5dM4-GTcs7xyOqQ","http://www.youtube.com/@ValentinaAndrade-h5w4d","Ele deita assim é quando ele se sente seguro e confortável","0","2025-12-01T22:13:50Z","2025-12-01T22:13:50Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","3","Mais curtidos"
"@VivianedosocorroReisCavalcante","UCVzx4NuSGDkm_fZqbGsqACw","http://www.youtube.com/@VivianedosocorroReisCavalcante","Meu Deus que coisa fofa ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😊😊😊😊😊😊😊😊😊😊😊😊🤩🤩🤩🤩🤩🤩🤩🩷🩷🩷🩷🩷🩷❤️❤️❤️❤️❤️✨✨✨✨✨✨✨⭐🌟🌟⭐⭐⭐⭐⭐🌹🌹🌹🌹🌹🌹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹♥️♥️♥️♥️💞💞💞💞💞💕💕💕💕💕💕💕💕💕💓💓💓💓💓💓💓💓💓💗💗💗💗💗💗💗💗🩵🩵🩵🩵🩵🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🩶💜💜💜💜💜💜💜💜💜🥰🥰🥰🥰🥰😍😍😍😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘🥹🤩🤩🤩🤩🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹♥️♥️♥️♥️💖💖💖💖💖💝💝💝💝💝💗💗💗💗💗💓💓💓💕💕💕💕💞💞💞por essa eu não esperava ele e muito fofo 🩷🩷🩷🩷🤩🤩🤩🤩🤩 meu Deus ele e muito fofinho ❤️","1","2025-07-30T17:38:28Z","2025-07-30T17:38:28Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@NaySantos_soudejesus.","UCHf3rj2NqHSVvkKy3e9tByA","http://www.youtube.com/@NaySantos_soudejesus.","10.000 de reais me dá por favor 10.000 obrigado Deus te acompanhe sua vida do seu próprio amor cachorrinho é muito bonitinho fofinho","115","2024-07-03T15:23:43Z","2024-07-03T15:23:43Z","True","True","5","5","[{'autor': '@verabandeira3828', 'comentario': '🎉😂hshuf', 'likes': 6, 'publicado_em': '2024-08-05T00:47:22Z'}, {'autor': '@GavubenB-fw2vb', 'comentario': '\u200b@verabandeira3828à', 'likes': 0, 'publicado_em': '2024-08-07T15:33:30Z'}, {'autor': '@strikepilz-1851', 'comentario': '❤😂😂😂😂😂😂❤', 'likes': 1, 'publicado_em': '2024-08-28T16:33:38Z'}, {'autor': '@FatinQumairah-pv4tf', 'comentario': '😊😊😊😊😊', 'likes': 2, 'publicado_em': '2024-08-31T13:03:04Z'}, {'autor': '@jonathanvargas1393', 'comentario': '\u200b@verabandeira38280vb🎉fqfurhq.        VxjjdjdudbkjrkrjkdfkuduJjfbfĥfbffbf  , ,  Bx bj uhe HuHki', 'likes': 0, 'publicado_em': '2024-10-03T06:19:14Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@Keneddy-k5z","UCNwotWw2oQOGDwjVVhT-gSQ","http://www.youtube.com/@Keneddy-k5z","Eu tô morrendo de rir olha cachorrinho fofo demais hahaha kkk kkk kkk kkk kkkk kkk kkk kkk kkk kkk kkk","14","2025-07-13T18:22:44Z","2025-07-13T18:22:44Z","True","True","2","2","[{'autor': '@JessicaSantos-m2b', 'comentario': 'Alguém me desafiou eu moro aqui em serrana meu irmão chama Miguel😊 e por favor quero game velho X1 contra mim', 'likes': 1, 'publicado_em': '2025-10-14T12:53:59Z'}, {'autor': '@juliasouza4823-f8b', 'comentario': '❤😂🎉😮😅', 'likes': 0, 'publicado_em': '2025-11-08T18:19:35Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@dulcemarialopeztellez80","UCTadKPJaLt9HsBLoROVSyfw","http://www.youtube.com/@dulcemarialopeztellez80","Hay que bonito perrito ❤❤❤ cuídalo mucho perdoncualestunombre","38","2024-08-10T04:50:48Z","2024-08-10T04:50:48Z","True","True","1","1","[{'autor': '@andresantos6075', 'comentario': 'Que cachorrinho ele ele é muito bonitinho ele vai crescer e vai devagarinho e vai que vai bonitinho eu gosto muito de cachorro assim Deus😊😊', 'likes': 5, 'publicado_em': '2025-02-15T03:36:46Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@ValentinaAndrade-h5w4d","UC7qfLxlx5dM4-GTcs7xyOqQ","http://www.youtube.com/@ValentinaAndrade-h5w4d","Ele deita assim é quando ele se sente seguro e confortável","0","2025-12-01T22:13:50Z","2025-12-01T22:13:50Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@carmencabral2594","UCx9xk0ET5BhzoSVFO_6yqaA","http://www.youtube.com/@carmencabral2594","AUAuAuAuAu  QUE  FOFURA❤❤❤❤❤❤❤","38","2025-06-21T18:20:41Z","2025-06-21T18:20:41Z","True","True","3","3","[{'autor': '@FialhoMiguel2001', 'comentario': 'Esquizofreniau e o nome dele', 'likes': 2, 'publicado_em': '2025-09-18T15:17:58Z'}, {'autor': '@AntonioSanttos-g3q', 'comentario': '😂😂😂😂🎉😂😂', 'likes': 0, 'publicado_em': '2025-11-23T20:33:01Z'}, {'autor': '@elianesouza-u2p3b', 'comentario': 'nossa vai matameu corasao', 'likes': 0, 'publicado_em': '2025-11-26T15:45:29Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@MarciaraquelCostaSantos","UCTY8zfg9pPvWx2FiHcYLvQw","http://www.youtube.com/@MarciaraquelCostaSantos","Que lindo dormindo 😍💤","3","2025-04-16T18:20:29Z","2025-04-16T18:20:29Z","True","True","1","1","[{'autor': '@GreggSmithDonald', 'comentario': 'Boa noite meu anjo lindo como você está hoje, acabei de ver seu perfil aqui e só quero te dizer que você é linda e charmosa', 'likes': 0, 'publicado_em': '2025-10-17T23:40:02Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@isahthomaz954","UCw5dpINmeTWpQaWyZUWmfsA","http://www.youtube.com/@isahthomaz954","Que coisa mais linda","1","2025-12-02T00:51:53Z","2025-12-02T00:51:53Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@miguelmig4037","UCBkvBytGOjG8B6KXSr-a32Q","http://www.youtube.com/@miguelmig4037","Que cachorro fofo🎊🥳","14","2024-11-10T18:40:39Z","2024-11-10T18:40:39Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@BELA-H4MEZES","UC-ajG5mPfi9Q2xtnTvMeJpg","http://www.youtube.com/@BELA-H4MEZES","QUICOISA MAIS LINDA","2","2025-02-01T09:39:41Z","2025-02-01T09:39:41Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@franciscodeassisalvesdebri3397","UCcBKUV6E9lwI4eMYbe2VqBQ","http://www.youtube.com/@franciscodeassisalvesdebri3397","Lindonaaaaa❤❤❤❤❤❤","23","2024-12-18T22:57:08Z","2024-12-18T22:57:08Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@babekaslanov23","UCOl3siwLsqDBiRHZGgnRtow","http://www.youtube.com/@babekaslanov23","Love you dog❤❤❤","36","2024-07-19T18:40:18Z","2024-07-19T18:40:18Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@tiagosaldanha9822","UCVnyruWnltpI_inEOdFLDqw","http://www.youtube.com/@tiagosaldanha9822","Fofura❤❤❤❤❤❤❤❤❤","24","2025-02-25T01:03:39Z","2025-02-25T01:03:39Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@marcosventin8424","UCPssDHfX9IIlKddHAVteUVA","http://www.youtube.com/@marcosventin8424","❤❤❤❤❤❤😍😍😍😍😍😍😍😍","8","2025-07-08T14:06:30Z","2025-07-08T14:06:30Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@sofiabrincadeiras","UChMBBegwqR5K33GSJPLl6pA","http://www.youtube.com/@sofiabrincadeiras","Fofo demais ❤","91","2025-05-02T00:52:51Z","2025-05-02T00:52:51Z","True","True","3","3","[{'autor': '@DeusaMaria-r3b', 'comentario': '@DeusaMaria-r3b', 'likes': 3, 'publicado_em': '2025-06-09T19:01:09Z'}, {'autor': '@gabrielleite3847', 'comentario': 'Fufudo', 'likes': 1, 'publicado_em': '2025-06-25T16:29:07Z'}, {'autor': '@marilenacanuto565', 'comentario': '🥰🥰😙', 'likes': 0, 'publicado_em': '2025-06-26T14:37:05Z'}]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@guilhermerodriguessilva6698","UC4SJfhrzLHXO3RLCJbc5fjg","http://www.youtube.com/@guilhermerodriguessilva6698","Aí que fofora","16","2024-03-20T14:44:54Z","2024-03-20T14:44:54Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@antonialuzivania1687","UCTqP74j9L1IuN2G_Y_EGMgA","http://www.youtube.com/@antonialuzivania1687","😂😂😂😂😂😂😂😂😂😂😂😂","11","2024-06-09T18:29:46Z","2024-06-09T18:29:46Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@JosefaCleide-qj1dm","UCnmxGbdF1HBBmCSIST0xfmQ","http://www.youtube.com/@JosefaCleide-qj1dm","Q foooofo","2","2025-01-19T11:56:21Z","2025-01-19T11:56:21Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@nickera3136","UCAaDCd7VXf6KvXBOOzCaUjw","http://www.youtube.com/@nickera3136","😊😊😊😊😊😊❤❤","21","2024-05-21T05:53:31Z","2024-05-21T05:53:31Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@AndreiaPena-cs3oo","UCgZ31hlCbpvnb6_4x_a47lA","http://www.youtube.com/@AndreiaPena-cs3oo","🤗🤗🤗🤗🤗🤗🤗","6","2024-07-28T18:48:51Z","2024-07-28T18:48:51Z","True","True","0","0","[]","ca_nfACEnS8","Olha a Reação do Filhote 🤣😅😂 #americanbully #dog #humorpet #dogvideos #shorts #maoriblue","4","Mais longos"
"@Star-Fernanda1556","UCPH-gER2DfS7qGzbvlqBD3Q","http://www.youtube.com/@Star-Fernanda1556","Pior que é vdd","2","2025-11-28T15:34:58Z","2025-11-28T15:34:58Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '👏🏻👏🏻', 'likes': 0, 'publicado_em': '2025-11-28T16:11:38Z'}]","y4RYVUQ-yoA","Cachorro Latindo","1","Mais novos"
"@sergioalmeida6766","UC_qe7P3mlfoYpJRrOcNbrlQ","http://www.youtube.com/@sergioalmeida6766","essa musica de fundo estragou o video","3","2025-11-20T13:07:06Z","2025-11-20T13:07:06Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😢😢', 'likes': 0, 'publicado_em': '2025-11-20T13:09:56Z'}]","y4RYVUQ-yoA","Cachorro Latindo","1","Mais novos"
"@simonebocon9484","UCN9JvmvtjMXimaDwtHTrQxA","http://www.youtube.com/@simonebocon9484","Chico Chico","2","2025-09-09T17:27:13Z","2025-09-09T17:27:13Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😂😂', 'likes': 1, 'publicado_em': '2025-09-09T18:43:24Z'}]","y4RYVUQ-yoA","Cachorro Latindo","1","Mais novos"
"@BichoCurioso20251","UCwjW6u46RkqKgYLCata-YMQ","http://www.youtube.com/@BichoCurioso20251","INSCREVA-SE EM NOSSO CANAL 👉    / @mundoanimalaventuradepatinhas","10","2024-12-07T21:12:01Z","2024-12-07T21:12:01Z","True","True","0","0","[]","y4RYVUQ-yoA","Cachorro Latindo","1","Mais novos"
"@BichoCurioso20251","UCwjW6u46RkqKgYLCata-YMQ","http://www.youtube.com/@BichoCurioso20251","INSCREVA-SE EM NOSSO CANAL 👉    / @mundoanimalaventuradepatinhas","10","2024-12-07T21:12:01Z","2024-12-07T21:12:01Z","True","True","0","0","[]","y4RYVUQ-yoA","Cachorro Latindo","2","Mais antigos"
"@simonebocon9484","UCN9JvmvtjMXimaDwtHTrQxA","http://www.youtube.com/@simonebocon9484","Chico Chico","2","2025-09-09T17:27:13Z","2025-09-09T17:27:13Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😂😂', 'likes': 1, 'publicado_em': '2025-09-09T18:43:24Z'}]","y4RYVUQ-yoA","Cachorro Latindo","2","Mais antigos"
"@sergioalmeida6766","UC_qe7P3mlfoYpJRrOcNbrlQ","http://www.youtube.com/@sergioalmeida6766","essa musica de fundo estragou o video","3","2025-11-20T13:07:06Z","2025-11-20T13:07:06Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😢😢', 'likes': 0, 'publicado_em': '2025-11-20T13:09:56Z'}]","y4RYVUQ-yoA","Cachorro Latindo","2","Mais antigos"
"@Star-Fernanda1556","UCPH-gER2DfS7qGzbvlqBD3Q","http://www.youtube.com/@Star-Fernanda1556","Pior que é vdd","2","2025-11-28T15:34:58Z","2025-11-28T15:34:58Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '👏🏻👏🏻', 'likes': 0, 'publicado_em': '2025-11-28T16:11:38Z'}]","y4RYVUQ-yoA","Cachorro Latindo","2","Mais antigos"
"@BichoCurioso20251","UCwjW6u46RkqKgYLCata-YMQ","http://www.youtube.com/@BichoCurioso20251","INSCREVA-SE EM NOSSO CANAL 👉    / @mundoanimalaventuradepatinhas","10","2024-12-07T21:12:01Z","2024-12-07T21:12:01Z","True","True","0","0","[]","y4RYVUQ-yoA","Cachorro Latindo","3","Mais curtidos"
"@sergioalmeida6766","UC_qe7P3mlfoYpJRrOcNbrlQ","http://www.youtube.com/@sergioalmeida6766","essa musica de fundo estragou o video","3","2025-11-20T13:07:06Z","2025-11-20T13:07:06Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😢😢', 'likes': 0, 'publicado_em': '2025-11-20T13:09:56Z'}]","y4RYVUQ-yoA","Cachorro Latindo","3","Mais curtidos"
"@Star-Fernanda1556","UCPH-gER2DfS7qGzbvlqBD3Q","http://www.youtube.com/@Star-Fernanda1556","Pior que é vdd","2","2025-11-28T15:34:58Z","2025-11-28T15:34:58Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '👏🏻👏🏻', 'likes': 0, 'publicado_em': '2025-11-28T16:11:38Z'}]","y4RYVUQ-yoA","Cachorro Latindo","3","Mais curtidos"
"@simonebocon9484","UCN9JvmvtjMXimaDwtHTrQxA","http://www.youtube.com/@simonebocon9484","Chico Chico","2","2025-09-09T17:27:13Z","2025-09-09T17:27:13Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😂😂', 'likes': 1, 'publicado_em': '2025-09-09T18:43:24Z'}]","y4RYVUQ-yoA","Cachorro Latindo","3","Mais curtidos"
"@BichoCurioso20251","UCwjW6u46RkqKgYLCata-YMQ","http://www.youtube.com/@BichoCurioso20251","INSCREVA-SE EM NOSSO CANAL 👉    / @mundoanimalaventuradepatinhas","10","2024-12-07T21:12:01Z","2024-12-07T21:12:01Z","True","True","0","0","[]","y4RYVUQ-yoA","Cachorro Latindo","4","Mais longos"
"@sergioalmeida6766","UC_qe7P3mlfoYpJRrOcNbrlQ","http://www.youtube.com/@sergioalmeida6766","essa musica de fundo estragou o video","3","2025-11-20T13:07:06Z","2025-11-20T13:07:06Z","True","True","1","1","[{'autor': '@BichoCurioso20251', 'comentario': '😢😢', 'likes': 0, 'publicado_em': '2025-11-20T13:09:56Z'}]","y4RYVUQ-yoA","Cachorro Latindo","4","Mais longos"
