reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
cb98d2ad-6b55-443f-a93b-3ed94c15554e,Rafael Lee,https://play-lh.googleusercontent.com/a-/ALV-UjX4P6KfjGvvMII2iMtfYZFcRgFm4_bcWDQXyBXLWn-gcVPJKVs,20 conto seu lindo,5,0,13.45.27,2025-12-10 20:15:04,,,13.45.27
bbc3c39a-af60-416d-a49a-507f85cbb749,Roberto Oliveira de sousa Sousa,https://play-lh.googleusercontent.com/a-/ALV-UjXYlveA4KUsWWc_a469hMx0iOf9oS-bBN87iIWgUwYUPGzfgdQ,top,5,0,,2025-12-10 19:41:43,,,
1db347a2-10b5-4462-b110-011c34d3df19,Hugo Carrilho,https://play-lh.googleusercontent.com/a-/ALV-UjWYRktVdD4YKtvT4GmBPWa7E3K97LfwDJ3cNeDMJpLGHvcuQYm3,top dos tops,4,0,13.44.24,2025-12-10 19:16:04,,,13.44.24
b9dd649a-cf11-4a2a-a89b-fb0ff1f5476f,Luiz Rosibravim39,https://play-lh.googleusercontent.com/a-/ALV-UjW-Em-pqE8hjbdc2kcmORiAyg-aiSMqCXcn8udrSQPS7NqsiRM,cadê as recompensas de aprendizado de novas,1,0,13.45.27,2025-12-10 17:40:19,"Olá, Luiz! As recompensas de aprendizado da Coinbase foram encerradas em 27 de maio de 2025, mas você ainda pode ganhar cripto de outras formas! É possível fazer staking dos seus ativos ou explorar mais oportunidades aqui: https://www.coinbase.com/earn

. Em breve teremos ainda mais maneiras de você aumentar suas criptos!",2025-12-11 13:26:26,13.45.27
e4d47efe-1744-4f0a-9d53-3d7c916f1080,Gelson Fernandes,https://play-lh.googleusercontent.com/a-/ALV-UjUO_DE-gbyZ-kG5hEyqTiTH-99Mkiq-04Ne8fT2MeqSg_F8kDRY,Tenho dinheiro na plataforma mas tenho medo de ser banido e não encontrar meus Bitcoin já tenho o cartão físico mais veio errado e diferente do cartão digital venho contactar por aqui porque não respondem os meus emails,5,0,,2025-12-10 16:50:49,,,
6032fcf8-272b-4a63-af93-7bbef17e6980,Aline Gonçalves,https://play-lh.googleusercontent.com/a/ACg8ocJ-mK1aw3fSdpZQGZJVnLK1XPJOdUI7k8vlFoDUC4x_SnAYXFc=mo,Transcendental!!,5,0,13.44.24,2025-12-10 11:29:48,,,13.44.24
b3c4dad4-d257-455a-8ffb-73eb7a4f309c,Fernando Brandão,https://play-lh.googleusercontent.com/a-/ALV-UjWyxTDcNmNl0aysSdkOLbz-AU2HnXpNjFHje_x0dBNyEA1roeOdSw,excelente app fácil de usar,5,0,13.44.24,2025-12-10 07:31:05,,,13.44.24
e1c8d826-15a2-4287-b7ab-6c780c6d12f3,Cleber,https://play-lh.googleusercontent.com/a/ACg8ocK53ueOAfTPhB0C67xUzt6PFgG0WHXHBxoW0VPFSmNzRysZGA=mo,muito bom,5,0,13.44.24,2025-12-09 11:57:06,,,13.44.24
b3c2ab0e-8eea-4198-8f61-a1ba0013e04a,Diogo Tavares,https://play-lh.googleusercontent.com/a-/ALV-UjUEIixDb_iRVDBp1XTdfCOlWi7UKApyII1fw2d3sZYmlMA0cA,experiência exepecional,5,0,,2025-12-09 01:22:13,,,
8ffa2597-a687-4547-b1ad-dbc5a56cb4bc,Anderson Silva,https://play-lh.googleusercontent.com/a-/ALV-UjXJAZ4AyBhsE1ZOv3Rg0sgp9mKkTZYcSFhtdrzNIB6cCnW4vPE,bom,5,0,13.44.24,2025-12-09 01:03:23,,,13.44.24
