"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"ElayneB1981","https://itunes.apple.com/br/reviews/id645500588","1","Nao cumpre o que promete","Não funciona. O rosto fica deformado e não aparece direito no avatar","1","2018-11-30T19:13:37-07:00","3479546769","1.3","1","4","Piores avaliadas"
"Tiza Wildi","https://itunes.apple.com/br/reviews/id319489608","5","Santa Yourself","Divertido e cativante","1","2021-12-16T15:46:26-07:00","8137644090","2.0","1","4","Piores avaliadas"
