author,rating,title,content,votes,date
Ana Ruggeri,1,Não funciona,Troquei de aparelho e agora o app não aceita mais incluir cartão e vive fechando sozinho,0,2025-11-01T09:10:29-07:00
DiegoBarbeiro,1,Não aceita cartão,Não aceita cartão Binance card,0,2025-11-01T06:48:29-07:00
ernie.ms,1,Sem PIX,Deveria ter PIX,0,2025-11-01T02:20:17-07:00
"Oliveiraq12:,",5,Ótimo,Ótimo,0,2025-11-01T00:25:37-07:00
K3lly27,5,Excelente,Atende muito bem ao que se propõe.,0,2025-10-30T15:13:59-07:00
•gih•,5,otimo!,app ótimo,0,2025-10-30T06:52:11-07:00
MDorça,5,Muito eficaz,"Gosto bastante, fácil uso, me sinto muito seguro. Prático é sempre comigo!",0,2025-10-29T11:11:00-07:00
mg trem,1,Gift,Não pega cartão gift card da empresa,0,2025-10-29T07:56:10-07:00
&(/6:2/70((83,1,Erro,"Sempre dá erro de ""Não foi possível adicionar cartão"" e blábláblá, assim como varias outras avaliações dizem, já contatei administração e nada",0,2025-10-26T18:31:16-07:00
JSCWJGS,1,Ourocard,Não consigo cadastrar o cartão de débito visa fácil Banco do Brasil.,0,2025-10-26T12:30:25-07:00
Login bugando,3,Bugs,"De uns tempo pra cá quando vou passar nas maquininhas toda hora trava, fica dando bugs direto.",0,2025-10-26T10:38:59-07:00
#negativo,1,Não efetua o pagamento,"Já tentei de tudo . Já usei mais d rum cartão, chega até a adicionar, no máximo 3 cartões, mas o aplicativo não efetua o pagamento, a aproximação não funciona, não reconhece, aparece erro do cartão. Enfim essa versão não uso mais, quem sabe se atualizarem e corrigirem as falhas.",0,2025-10-25T07:01:35-07:00
pedroisilvaa,1,Péssimo!,Não consigo adicionar meus cartões.,0,2025-10-24T16:31:49-07:00
TonyWeberson,1,Não recomendo,"Não aceita meus cartões, sempre dá erro!",0,2025-10-24T12:20:44-07:00
"Útil, é prático!",5,Bom,Demais,0,2025-10-22T08:03:24-07:00
O salvador de sacolas,1,"Limite de 3.000,00 por dia.","Passei vergonha na loja pois nunca tive limite. No ato liguei na central do banco que disse que o limite de 3k por dia no crédito é a carteira Apple quem bloqueia. Bom para a segurança, todavia eu deveria ser informado que isso iria começar a valer para mim.",0,2025-10-20T10:08:37-07:00
Lu HENRIQUEFERREIRA,1,Cartão não adicionado,"Desde a última atualização do iPhone, não consigo adicionar nenhum cartão",0,2025-10-19T21:07:43-07:00
ndjxhxkcns,1,Decepcionado,"Não consigo cadastrar nenhum cartão. A Apple joga o problema para o Banco, mas não é o banco pois nenhum cartão funciona.",0,2025-10-19T06:06:52-07:00
noiabreu,5,Carteira,Maravilhosa,0,2025-10-18T04:40:11-07:00
Lucas HR Almeida,1,Carteira ou Cofre? E a chave?,"Eu admiro a Apple, como empresa, em muitos aspectos. Mas, em seu zelo quase teocrático pelo controle, parece confundir “ecossistema fechado” com ecossistema fechado sob vigilância alfandegária. Exigir um cartão de crédito válido cadastrado como “Método de Pagamento” até mesmo para baixar aplicativos gratuitos é uma mentalidade que trata o usuário não como cliente, mas como uma espécie de súdito. É o tipo de obstáculo artificial que não protege o sistema - apenas reforça o muro em torno do jardim. Alegando segurança e conveniência, a empresa impõe uma forma de servidão digital que beira o absurdo: quem não possui um cartão - ou opta por não vinculá-lo - é simplesmente banido do acesso àquilo que, em tese, é gratuito e público dentro da própria plataforma. O resultado e um paradoxo elegante: a marca que prega liberdade criativa é a mesma que impede o ato mais elementar da autonomia digital - escolher como (ou se) pagar. O Apple Wallet, nesse contexto, não é uma carteira: é um cofre cuja chave pertence a empresa. Estão confundindo exclusividade com vigilância e experiencia do usuário com obediência. Coreia do Sul e União Europeia  já deram a letra. Ao contrario de ser coerente e mudar a política da empresa, espera-se cada país impor o obvio. E, olha… a Apple tem ficado pra trás no frenético ritmo de inovação introduzido pela IA. As sutilezas de seu produto ainda valem mais que o excesso de inovações, para mim. Até quando essa postura vai se sustentar… seria uma pena constatar que não há mais vantagem alguma que suplante a liberdade e inovação de outras marcas.",0,2025-10-17T11:49:40-07:00
Pedro LV,1,"Muito ruim, não aceita um cartão sequer no br para o iPhone 16e",Desde que adquiri já tentei adicionar vários cartões e não consigo nenhum deles,0,2025-10-16T13:44:59-07:00
Cerejinhamm,1,Não funciona,De repente nao aceita mais os cartões que quero cadastrar,0,2025-10-16T05:44:47-07:00
Miguel Oppenheimer,5,Mapa de utilização do cartão,"Flexibilização na movimentação do mapa onde o cartão foi utilizado para que seja confirmado o local, em alguns momento não é possível localizar só pelo pedaço do mapa que é mostrado.",0,2025-10-16T05:37:32-07:00
SilvaChris109,5,App PERFEITO!!,Melhor coisa que inventaram!! Nota 1.00000!!,0,2025-10-15T17:41:30-07:00
ssm01111986,2,App wallet não aceita,Através do wallet não aceita em todos os locais. Precisa do cartão físico. Não entendi porque.,0,2025-10-14T12:25:25-07:00
Jonatha Hart,1,Erro,"Tentei com mais de 5 bancos todos habilitados, pelo que percebi trata se de um erro recorrente. Cabe ação cível quando não se tratar de falha no hardware. Busquem seus direitos.",0,2025-10-13T22:26:07-07:00
Miguelchagas,3,Fraud attempt,Someone is pretending to be Apple and send to me e-mails asking for updates in payment methods. Took 3 pictures of my smartphone screen. Can send them to Apple If you give me the right direction,0,2025-10-12T17:23:48-07:00
MikaRF,1,Ruim da erro,Da erro e diz tente novamente mais tarde,0,2025-10-11T16:27:00-07:00
Annep.1989,3,Não cadastra cartão,Mudei apenas o modelo do iPhone para um mais recente e meu cartão do Banco do Brasil não cadastra mais de jeito nenhum na carteira,0,2025-10-11T12:21:47-07:00
mariahomenaaa,1,Péssimo,"não consigo conectar meu cartão , sempre aparece erro ou outra mensagem",0,2025-10-11T07:47:28-07:00
Neganiete,5,Funcionou perfeitamente,Estou em um outro país escolhi a carteira para um aplicativo de transporte e foi tudo perfeito,0,2025-10-10T13:17:38-07:00
Siervilha,4,Excelente mas falta segurança !!atencao @apple,"App fantástico porém moro no Brasil é mais preciso no Rio de Janeiro, já saio de casa preocupado em ser roubado e ter os dados expostos. Em uma situação onde o marginal te rouba e solicita a senha de desbloqueio do aparelho, ele fica com acesso total á carteira ou pelo menos no atalho lateral onde efetuamos pagamentos por aproximação, por mais q solicite validação Face ID, se não reconhecer a face ele pede a senha inicial e esse é o problema, estou tentando criar automação para que solicite somente Face ID mas até o momento não obtive êxito.",0,2025-10-10T04:46:26-07:00
AruanST,1,Não adiciona cartões,Não consigo adicionar nenhum cartão,0,2025-10-07T12:08:08-07:00
kaah.Cruz,1,Nao funciona,Simplesmente estou com meus cartões cadastrado mas não funciona a aproximação a mais de 1 ano,0,2025-10-07T06:58:03-07:00
Carolgnm,4,"Pratico, mas da p melhor em seguranca",Poderiam investir mais em senhas e validacoes extras. Ou limites personalizados,0,2025-10-04T07:05:56-07:00
o.nnerb,1,PIX por Apromixação,Apple insiste em cobrar comissão pra usar o NFC do iPhone… Sendo que o PIX é um sistema aberto e gratuito 😰,0,2025-10-03T04:36:41-07:00
Flabra25,1,Péssimo,Não consigo adicionar os cartões no iPhone 13,0,2025-10-03T02:24:30-07:00
Insatisfeito😪,2,Insatisfação,"Eu sempre tento por cartão de crédito ou débito, nunca entra. Sempre o mesmo erro, ou pede pra contatar a administradora ou tente depôs. Nunca entra😮‍💨",0,2025-10-02T14:59:20-07:00
vugo ml,5,Muito bom,Muito bom,0,2025-10-01T16:31:32-07:00
- [ F I L ] -,5,Muito bom parabéns,17,0,2025-09-29T19:24:59-07:00
Rmacss,5,Carteira,App excelente. Exclui a necessidade de portar cartões. E possibilita colocar o mesmo cartão em mais de um aparelho. O que ajuda muito.,0,2025-09-28T15:34:56-07:00
está me dando raiva,1,não inclui cartão,não adiciona o cartão,0,2025-09-28T10:09:27-07:00
carini petro,1,Não é possível add o cartão,"Na consigo de maneira alguma adicionar cartão a carteira, já tentei por diversos bancos e diz erro com a administradora.",0,2025-09-24T10:26:25-07:00
Comprador@23,5,Sugestão,"Adicionar um histórico maior sobre as contas efetuadas, pois ajuda bastante quem viaja e tem um controle maior dos gastos, ajuda a encontrar exatamente o lugar da compra pois associa a localização junto.",0,2025-09-24T07:54:18-07:00
Euniygg,1,Nao inclui cartao,Nao funciona na hora de colocar o cartao,0,2025-09-23T08:30:17-07:00
vessanie,1,Não consigo cadastrar CNH e outros cartões que não seja crédito debito,"2025 já era mais que tempo de arrumarem isso, uma carteira virtual que não da opção de cadastrar os documentos do dia a dia somente cartão de crédito…",0,2025-09-23T04:37:41-07:00
Jonwillb8,1,Não adiciona cartão,"Tentei todos os meus cartões e não adiciona um se quer no modelo iPhone 13, testei no 14 da minha esposa e adicionou normalmente",0,2025-09-22T14:53:25-07:00
Marcos Reisp,5,Ótimo,Ótimo,0,2025-09-22T10:25:48-07:00
Coringao07@,5,Bom,Muito bom fácil e prático,0,2025-09-22T09:53:22-07:00
Ronério Rafael,5,Carteira Digital,Fácil manuseio e transparência!!!,0,2025-09-22T05:50:31-07:00
daia do bairro,5,Praticidade,"Só saio de casa c celular, tenho tudo nele que preciso",0,2025-09-22T04:29:41-07:00
moinoita,4,Erro no pagamento,"O Apple Pay não está funcionando quando faço pagamento, testei com
Todos os cartões e não  foi, fiz o teste com cartão físico funcionou normalmente nos estabelecimentos",0,2025-09-21T09:13:18-07:00
Matheushrdd,1,Pessimo,Aplicar pessimo! Em meu Samsung eu utilizava os cartões normalmente e aqui na Apple diz que a administradora não possui suporte. Pessimo!!!!,0,2025-09-21T08:20:38-07:00
Lmoreira3,1,Cartões,"Não consigo mais colocar nenhum cartão, pede para contatar a administradora mas o problema não é com eles!! O problema persiste a dias!!",0,2025-09-21T03:19:35-07:00
juniorsu8,4,Não aceita,App não está aceitando o cartão pluxee,0,2025-09-20T10:21:21-07:00
Arievaldo.Lima,5,ADM 1,Praticidade,0,2025-09-19T13:56:46-07:00
ÉAçaí,4,Histórico,Falta uma opção de consulta do histórico completo de compras,0,2025-09-19T03:45:35-07:00
Daniel Vieira da Cruz,4,Sugestão,App muito bom. Porém acho que poderia ter a opção de usar pix também. O que contribuiria mais ainda para a comodidade e facilidade dos pagamentos.,0,2025-09-18T10:56:09-07:00
JP10091452,1,Dificuldade em cadastrar cartao,Troquei de iPhone e não consigo mais cadastrar os cartões na carteira. Já fiz contato com os bancos e nada resolve,0,2025-09-17T16:07:03-07:00
A S Cruz,4,Poucas opções,"Precisa aumentar o leque de cartões de crédito/ débito , muito poucas opções ainda em 2025 !",0,2025-09-15T17:52:15-07:00
