"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"nandagauto","https://itunes.apple.com/br/reviews/id609458717","5","Recarga","Ótimo custo benefício, recomendo","0","2025-06-05T16:15:36-07:00","12740519899","2.0.39","0","2","Mais antigos"
"CmteSilverio","https://itunes.apple.com/br/reviews/id332072695","5","Excelente App","Ótimo aplicativo, a gente consegue visualizar se o carregador está disponível. Muito intuitivo.","0","2025-06-05T16:25:13-07:00","12740542386","2.0.39","0","2","Mais antigos"
"Fast on","https://itunes.apple.com/br/reviews/id1794618572","5","Aplicativo excelente","Muito fluido o aplicativo, facil de mexer","0","2025-06-05T18:21:17-07:00","12740821738","2.0.39","0","2","Mais antigos"
