"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@dennytorres","UCxfUF7Kkr9JMFe8HzYeRNjA","http://www.youtube.com/@dennytorres","💴 Crie sua conta na BIPA - https://bipa.app/convite/minirig","2","2025-09-29T12:59:29Z","2025-09-29T12:59:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@AACDCH","UC3_rUgb1dGwlTTCJ36uRJuw","http://www.youtube.com/@AACDCH","Bom dia Denny. Vídeos como este seu são de utilidade pública, pois quando o povão acordar e perceber o desastre no qual estamos, certamente que encontrarão este simple tutorial a orientá-los.
Saúde e Paz a todos!","1","2025-09-29T14:05:04Z","2025-09-29T14:05:04Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Fico feliz que tenha curtido\nObrigado pelo comentário', 'likes': 1, 'publicado_em': '2025-09-29T14:08:59Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@lazarosobrinho4563","UCHy92BNcoP464t1WmxT3mfg","http://www.youtube.com/@lazarosobrinho4563","não indico.,,,fecharam minha conta depois de comprar BTC por la, me pediram declaração de IR e de onde estava vindo meu dinheiro","8","2025-09-29T14:25:00Z","2025-09-29T14:25:00Z","True","True","5","5","[{'autor': '@techpoprs', 'comentario': '@lazarosobrinho4563 TB aconteceu comigo, parei de comprar e vou passar pra mooze, essa atitude não me passou segurança', 'likes': 0, 'publicado_em': '2025-09-29T14:32:51Z'}, {'autor': '@dennytorres', 'comentario': 'Infelizmente empresas brasileiras são obrigadas a fazerem isso. Caso contrário o governo fecha a conta deles 🤷', 'likes': 2, 'publicado_em': '2025-09-29T16:17:55Z'}, {'autor': '@lazarosobrinho4563', 'comentario': '@dennytorres então nao devemos boicotar essas plataformas', 'likes': 0, 'publicado_em': '2025-09-29T16:56:10Z'}, {'autor': '@dennytorres', 'comentario': 'Isso não ajuda em nada\nDevemos comprar BTC e sacar para nossas carteiras.', 'likes': 1, 'publicado_em': '2025-09-29T21:43:31Z'}, {'autor': '@carlosfg3677', 'comentario': 'Fecharam a minha conta também. Fiz reclamação no Reclameaqui, mas não adiantou. Eu perguntei se eu tinha feito algo de errado. Eles disseram que não.\nAcho que era  porque eu comprava poucos Satoshis e eu retirava logo em seguida. Não sei!', 'likes': 2, 'publicado_em': '2025-10-05T17:34:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@magnogomes141","UCgrTnU-f9Ws15YpsHw1JQ2g","http://www.youtube.com/@magnogomes141","A bipa é top gosto muito do serviço deles","0","2025-09-29T14:31:47Z","2025-09-29T14:31:47Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@BernaCripto","UCExkUb-RmmBFnNxXmc5urGw","http://www.youtube.com/@BernaCripto","Não sei se foi de propósito, mas o mic redondinho em cima do i do Bipa ficou muito bom kkkkkkkkkkkk","1","2025-09-29T15:19:19Z","2025-09-29T15:19:19Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Lógico que foi 👏😎', 'likes': 0, 'publicado_em': '2025-09-29T16:16:32Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@Gabrielbrazzo","UC5uTNckbPRcl6ep_NJeKDTQ","http://www.youtube.com/@Gabrielbrazzo","Satoshi vai ficar caro daqui 10 anos","3","2025-09-29T16:27:40Z","2025-09-29T16:27:40Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Nem precisa esperar tanto tempo', 'likes': 1, 'publicado_em': '2025-09-29T16:45:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@Jeff-zc5xx","UC8mYu5jPARW3YcbzyTq-aKQ","http://www.youtube.com/@Jeff-zc5xx","Quero só comprar e enviar pra on chain. Pode dar ruim com a RF? Não declaro Bitica nem a pau …","0","2025-09-29T20:57:29Z","2025-09-29T20:57:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@Portal369-Universo.Paralelo","UCI4DfAsYjiEOm_oUmHLnk0A","http://www.youtube.com/@Portal369-Universo.Paralelo","Parabéns pelo seu trabalho Denny. Poderia fazer um vídeo dando sua opinião sobre a GoMining?","0","2025-09-30T02:05:37Z","2025-09-30T02:05:37Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Não conheço, mas se for algum tipo de mineração em nuvem recomendo dar uma olhada no vídeo que eu falo sobre esse tipo de promoções.', 'likes': 0, 'publicado_em': '2025-09-30T11:27:35Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@Bitcoinwallettrezor","UCaTZvcomWPlkFerxpkd645w","http://www.youtube.com/@Bitcoinwallettrezor","Nao comprem btc em plataformas nacionais 🤡🤡 o taxade vai te pegar  👀👀💸💸","5","2025-10-01T14:37:16Z","2025-10-01T14:37:35Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@Mironeto","UC8PX88_LPTtFl7Hbg8w3KJw","http://www.youtube.com/@Mironeto","Muito fácil mesmo! Aplicativo é Top!","0","2025-10-20T14:55:18Z","2025-10-20T14:55:18Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","2","Mais antigos"
"@lazarosobrinho4563","UCHy92BNcoP464t1WmxT3mfg","http://www.youtube.com/@lazarosobrinho4563","não indico.,,,fecharam minha conta depois de comprar BTC por la, me pediram declaração de IR e de onde estava vindo meu dinheiro","8","2025-09-29T14:25:00Z","2025-09-29T14:25:00Z","True","True","5","5","[{'autor': '@techpoprs', 'comentario': '@lazarosobrinho4563 TB aconteceu comigo, parei de comprar e vou passar pra mooze, essa atitude não me passou segurança', 'likes': 0, 'publicado_em': '2025-09-29T14:32:51Z'}, {'autor': '@dennytorres', 'comentario': 'Infelizmente empresas brasileiras são obrigadas a fazerem isso. Caso contrário o governo fecha a conta deles 🤷', 'likes': 2, 'publicado_em': '2025-09-29T16:17:55Z'}, {'autor': '@lazarosobrinho4563', 'comentario': '@dennytorres então nao devemos boicotar essas plataformas', 'likes': 0, 'publicado_em': '2025-09-29T16:56:10Z'}, {'autor': '@dennytorres', 'comentario': 'Isso não ajuda em nada\nDevemos comprar BTC e sacar para nossas carteiras.', 'likes': 1, 'publicado_em': '2025-09-29T21:43:31Z'}, {'autor': '@carlosfg3677', 'comentario': 'Fecharam a minha conta também. Fiz reclamação no Reclameaqui, mas não adiantou. Eu perguntei se eu tinha feito algo de errado. Eles disseram que não.\nAcho que era  porque eu comprava poucos Satoshis e eu retirava logo em seguida. Não sei!', 'likes': 2, 'publicado_em': '2025-10-05T17:34:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@Bitcoinwallettrezor","UCaTZvcomWPlkFerxpkd645w","http://www.youtube.com/@Bitcoinwallettrezor","Nao comprem btc em plataformas nacionais 🤡🤡 o taxade vai te pegar  👀👀💸💸","5","2025-10-01T14:37:16Z","2025-10-01T14:37:35Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@Gabrielbrazzo","UC5uTNckbPRcl6ep_NJeKDTQ","http://www.youtube.com/@Gabrielbrazzo","Satoshi vai ficar caro daqui 10 anos","3","2025-09-29T16:27:40Z","2025-09-29T16:27:40Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Nem precisa esperar tanto tempo', 'likes': 1, 'publicado_em': '2025-09-29T16:45:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@dennytorres","UCxfUF7Kkr9JMFe8HzYeRNjA","http://www.youtube.com/@dennytorres","💴 Crie sua conta na BIPA - https://bipa.app/convite/minirig","2","2025-09-29T12:59:29Z","2025-09-29T12:59:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@BernaCripto","UCExkUb-RmmBFnNxXmc5urGw","http://www.youtube.com/@BernaCripto","Não sei se foi de propósito, mas o mic redondinho em cima do i do Bipa ficou muito bom kkkkkkkkkkkk","1","2025-09-29T15:19:19Z","2025-09-29T15:19:19Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Lógico que foi 👏😎', 'likes': 0, 'publicado_em': '2025-09-29T16:16:32Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@AACDCH","UC3_rUgb1dGwlTTCJ36uRJuw","http://www.youtube.com/@AACDCH","Bom dia Denny. Vídeos como este seu são de utilidade pública, pois quando o povão acordar e perceber o desastre no qual estamos, certamente que encontrarão este simple tutorial a orientá-los.
Saúde e Paz a todos!","1","2025-09-29T14:05:04Z","2025-09-29T14:05:04Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Fico feliz que tenha curtido\nObrigado pelo comentário', 'likes': 1, 'publicado_em': '2025-09-29T14:08:59Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@Mironeto","UC8PX88_LPTtFl7Hbg8w3KJw","http://www.youtube.com/@Mironeto","Muito fácil mesmo! Aplicativo é Top!","0","2025-10-20T14:55:18Z","2025-10-20T14:55:18Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@magnogomes141","UCgrTnU-f9Ws15YpsHw1JQ2g","http://www.youtube.com/@magnogomes141","A bipa é top gosto muito do serviço deles","0","2025-09-29T14:31:47Z","2025-09-29T14:31:47Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@Jeff-zc5xx","UC8mYu5jPARW3YcbzyTq-aKQ","http://www.youtube.com/@Jeff-zc5xx","Quero só comprar e enviar pra on chain. Pode dar ruim com a RF? Não declaro Bitica nem a pau …","0","2025-09-29T20:57:29Z","2025-09-29T20:57:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@Portal369-Universo.Paralelo","UCI4DfAsYjiEOm_oUmHLnk0A","http://www.youtube.com/@Portal369-Universo.Paralelo","Parabéns pelo seu trabalho Denny. Poderia fazer um vídeo dando sua opinião sobre a GoMining?","0","2025-09-30T02:05:37Z","2025-09-30T02:05:37Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Não conheço, mas se for algum tipo de mineração em nuvem recomendo dar uma olhada no vídeo que eu falo sobre esse tipo de promoções.', 'likes': 0, 'publicado_em': '2025-09-30T11:27:35Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","3","Mais curtidos"
"@AACDCH","UC3_rUgb1dGwlTTCJ36uRJuw","http://www.youtube.com/@AACDCH","Bom dia Denny. Vídeos como este seu são de utilidade pública, pois quando o povão acordar e perceber o desastre no qual estamos, certamente que encontrarão este simple tutorial a orientá-los.
Saúde e Paz a todos!","1","2025-09-29T14:05:04Z","2025-09-29T14:05:04Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Fico feliz que tenha curtido\nObrigado pelo comentário', 'likes': 1, 'publicado_em': '2025-09-29T14:08:59Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@lazarosobrinho4563","UCHy92BNcoP464t1WmxT3mfg","http://www.youtube.com/@lazarosobrinho4563","não indico.,,,fecharam minha conta depois de comprar BTC por la, me pediram declaração de IR e de onde estava vindo meu dinheiro","8","2025-09-29T14:25:00Z","2025-09-29T14:25:00Z","True","True","5","5","[{'autor': '@techpoprs', 'comentario': '@lazarosobrinho4563 TB aconteceu comigo, parei de comprar e vou passar pra mooze, essa atitude não me passou segurança', 'likes': 0, 'publicado_em': '2025-09-29T14:32:51Z'}, {'autor': '@dennytorres', 'comentario': 'Infelizmente empresas brasileiras são obrigadas a fazerem isso. Caso contrário o governo fecha a conta deles 🤷', 'likes': 2, 'publicado_em': '2025-09-29T16:17:55Z'}, {'autor': '@lazarosobrinho4563', 'comentario': '@dennytorres então nao devemos boicotar essas plataformas', 'likes': 0, 'publicado_em': '2025-09-29T16:56:10Z'}, {'autor': '@dennytorres', 'comentario': 'Isso não ajuda em nada\nDevemos comprar BTC e sacar para nossas carteiras.', 'likes': 1, 'publicado_em': '2025-09-29T21:43:31Z'}, {'autor': '@carlosfg3677', 'comentario': 'Fecharam a minha conta também. Fiz reclamação no Reclameaqui, mas não adiantou. Eu perguntei se eu tinha feito algo de errado. Eles disseram que não.\nAcho que era  porque eu comprava poucos Satoshis e eu retirava logo em seguida. Não sei!', 'likes': 2, 'publicado_em': '2025-10-05T17:34:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@BernaCripto","UCExkUb-RmmBFnNxXmc5urGw","http://www.youtube.com/@BernaCripto","Não sei se foi de propósito, mas o mic redondinho em cima do i do Bipa ficou muito bom kkkkkkkkkkkk","1","2025-09-29T15:19:19Z","2025-09-29T15:19:19Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Lógico que foi 👏😎', 'likes': 0, 'publicado_em': '2025-09-29T16:16:32Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@Jeff-zc5xx","UC8mYu5jPARW3YcbzyTq-aKQ","http://www.youtube.com/@Jeff-zc5xx","Quero só comprar e enviar pra on chain. Pode dar ruim com a RF? Não declaro Bitica nem a pau …","0","2025-09-29T20:57:29Z","2025-09-29T20:57:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@Portal369-Universo.Paralelo","UCI4DfAsYjiEOm_oUmHLnk0A","http://www.youtube.com/@Portal369-Universo.Paralelo","Parabéns pelo seu trabalho Denny. Poderia fazer um vídeo dando sua opinião sobre a GoMining?","0","2025-09-30T02:05:37Z","2025-09-30T02:05:37Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Não conheço, mas se for algum tipo de mineração em nuvem recomendo dar uma olhada no vídeo que eu falo sobre esse tipo de promoções.', 'likes': 0, 'publicado_em': '2025-09-30T11:27:35Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@Bitcoinwallettrezor","UCaTZvcomWPlkFerxpkd645w","http://www.youtube.com/@Bitcoinwallettrezor","Nao comprem btc em plataformas nacionais 🤡🤡 o taxade vai te pegar  👀👀💸💸","5","2025-10-01T14:37:16Z","2025-10-01T14:37:35Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@dennytorres","UCxfUF7Kkr9JMFe8HzYeRNjA","http://www.youtube.com/@dennytorres","💴 Crie sua conta na BIPA - https://bipa.app/convite/minirig","2","2025-09-29T12:59:29Z","2025-09-29T12:59:29Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@magnogomes141","UCgrTnU-f9Ws15YpsHw1JQ2g","http://www.youtube.com/@magnogomes141","A bipa é top gosto muito do serviço deles","0","2025-09-29T14:31:47Z","2025-09-29T14:31:47Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@Gabrielbrazzo","UC5uTNckbPRcl6ep_NJeKDTQ","http://www.youtube.com/@Gabrielbrazzo","Satoshi vai ficar caro daqui 10 anos","3","2025-09-29T16:27:40Z","2025-09-29T16:27:40Z","True","True","1","1","[{'autor': '@dennytorres', 'comentario': 'Nem precisa esperar tanto tempo', 'likes': 1, 'publicado_em': '2025-09-29T16:45:10Z'}]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@Mironeto","UC8PX88_LPTtFl7Hbg8w3KJw","http://www.youtube.com/@Mironeto","Muito fácil mesmo! Aplicativo é Top!","0","2025-10-20T14:55:18Z","2025-10-20T14:55:18Z","True","True","0","0","[]","YjANVJhS-DM","⚡ O APP MAIS SIMPLES PARA COMPRAR BITCOIN - BIPA @usebipa","4","Mais longos"
"@MatheusdDMarroquim","UCPv3VrKg7fP9E41qplxeuGQ","http://www.youtube.com/@MatheusdDMarroquim","Tenho assistido tantos vídeos do Renato, que quando tô lendo qualquer coisa eu leio com a voz dele. Mais alguém? Kkkkk","110","2024-04-27T19:04:18Z","2024-04-27T19:04:18Z","True","True","11","5","[{'autor': '@s.d.g.r1800', 'comentario': 'É isso ou n ? Hammmm ?', 'likes': 11, 'publicado_em': '2024-04-30T04:31:48Z'}, {'autor': '@ALSCavalleiro', 'comentario': 'Eu também, várias vezes .', 'likes': 2, 'publicado_em': '2024-05-07T05:56:59Z'}, {'autor': '@Permissoeseltonianas', 'comentario': 'Até falar igual ele as vezes kkkkk', 'likes': 0, 'publicado_em': '2024-05-20T11:37:13Z'}, {'autor': '@nandomaciell2806', 'comentario': 'É isso ou não? Heim? O que?', 'likes': 2, 'publicado_em': '2024-06-05T00:05:35Z'}, {'autor': '@jhulykawai699', 'comentario': 'hein??kkk', 'likes': 0, 'publicado_em': '2024-06-06T19:10:14Z'}]","51WA0GNLONQ","Renato Amoedo explica o que fazer com seus bitcoins após comprar na Bipa","1","Mais novos"
"@ninrodi9","UCqvc4wCipmLugCl4v7cpIRQ","http://www.youtube.com/@ninrodi9","Pessoal tem que ficar ligeiro.Estado é uma organização que vive do teu sangue","50","2024-03-16T01:50:30Z","2024-03-16T01:50:30Z","True","True","0","0","[]","51WA0GNLONQ","Renato Amoedo explica o que fazer com seus bitcoins após comprar na Bipa","1","Mais novos"
"@miguelf8051","UCpu_f2vS_53bPV84b7D56hw","http://www.youtube.com/@miguelf8051","Pra quem não entende nada tem o curso dele de graça no youtube, bitcoin redpill, la ele ensina passo a passo fazer a carteira offline...","382","2024-03-15T13:47:21Z","2024-03-15T13:47:21Z","True","True","16","5","[{'autor': '@Emanoel-tech', 'comentario': 'Obrigado amigo, você é um amigo', 'likes': 19, 'publicado_em': '2024-09-22T19:07:35Z'}, {'autor': '@iranidodasilva3112', 'comentario': 'Brigadão amigo', 'likes': 2, 'publicado_em': '2024-10-13T04:22:49Z'}, {'autor': '@Victorvalemt', 'comentario': 'Obrigado amigo amigo vc é um amigo 👍🏾', 'likes': 5, 'publicado_em': '2024-10-21T23:38:47Z'}, {'autor': '@E_d_u', 'comentario': 'Obrigado irmão', 'likes': 1, 'publicado_em': '2024-10-30T11:58:58Z'}, {'autor': '@claudiorosa1723.', 'comentario': 'Eu tenho bastante dificuldade com a didática deles no Black pill! Procurando outro curso alguma sugestão!?', 'likes': 5, 'publicado_em': '2024-10-31T23:50:35Z'}]","51WA0GNLONQ","Renato Amoedo explica o que fazer com seus bitcoins após comprar na Bipa","1","Mais novos"
