author,rating,title,content,votes,date
Outror@,4,Very good but missing some few features,"Encryption is superb and with two new features the interface would be up to it: 
 1- A PIN (apart from the session pw) to lock the app, so the encryption password (session pw) does not need to be cached. 
2- Auto erase of the log/history at the bottom of the app, showing the name of the last opened file, after the user resets the session pw.",0,2024-04-09T09:03:21-07:00
Aversabr,5,app,top,0,2017-08-10T05:48:18-07:00
