author,rating,title,content,votes,date
junior furlanis,5,Wibx na Crypto pro,"Voceis precisam por a Wibx primeira Criptomoedas token brasileiro 
Está sendo um sucesso nas exchanges em volume de negociações",1,2020-07-27T08:58:44-07:00
GaloBravo,5,Muito bom app de Monitoramento,Uma duvida? Ele compra e vende também? Nos alertas configurados na versão paga?,0,2020-07-02T05:09:08-07:00
LuizLot,1,Abre links suspeitos,Este app abre links de propaganda diretamenten o meu navegador.,0,2020-06-17T14:43:55-07:00
realengosaopaulo,5,Sucesso,Parabéns show.,0,2020-05-30T07:16:40-07:00
Humbertovmb,5,muito bom,app show!,0,2020-05-12T09:08:12-07:00
armandolouder,5,Adorei,Excelente APP,0,2020-02-18T20:53:38-07:00
Santarem_1620,4,Falta corretora importante...,"Gostaria de solicitar que fosse disponibilizado API para integração com a corretora BitcoinTrade do Brasil, uma das mais representativas no mercado Brasileiro e exclusivamente por este motivo ainda não fiz a assinatura do app. O app é excelente tirando o fato que não conectividade com esta corretora, a BitcoinTrade. Obrigado!",0,2019-10-17T01:49:30-07:00
Fernando.dev,3,Falta uma sincronizar melhor,"Com 2 contas distintas, a sincronização não funciona. E mesmo usando a mesma conta Apple nos 2 dispositivos, não funcionou comigo.",0,2019-10-12T09:17:17-07:00
Jamim Rivadavel,5,Muito bacana o app!,Estou gostando bastante deste app. Varias funcionalidades e facilita o acompanhamento dos ativos via Apple Watch!,0,2019-10-10T08:04:45-07:00
Chucruteazedo,5,Good,Very good,0,2019-09-26T17:48:11-07:00
irhsnjskjs,5,Muito bom,Legalmente,0,2019-09-26T03:44:57-07:00
Junior Betta,5,Muita informação,Muito bem projetado,0,2019-09-16T13:25:45-07:00
Márcio tenorio,5,Bom,Otimo,0,2019-09-07T00:44:38-07:00
BitGui,5,Bitgui,Top,0,2019-08-12T08:45:47-07:00
Miqueias SFS,5,Top,Top,0,2019-07-03T06:34:53-07:00
ERCL12,1,Apple Watch malfunction - repeating same ticker,"In the third app screenshot for the Apple Watch version it shows it would be possible to set different tickers on the Infograph watch face - it shows two tickers at the bottom (Bitcoin and Apple). However if you set two or three modules they all show the same ticker. If you click on one of them and change the currency ticker, all others change too.",0,2019-03-02T08:33:04-07:00
Rafaelddfonseca,5,O melhor que ja usei!!!!,"O app é muito prático, interativo e visualmente o mais bacana que ja encontrei...
Vc pode ainda incluir até 16 criptos no widgets, que vc acompanha as cotações, sem desbloquear o cel.
Tbm da pra incluir o portifolio q vc tem num segundo widgets, o q fica muito bom!
*Atualizando: Recentemente atualizou e é possivel vincular Exchanges ao app, os seja controla suas operações diretamente dentro do app só que é um recurso premium diferente do resto das funções.
Resumindo o app é nota 1000! Recomendo",0,2019-02-13T11:12:38-07:00
Ge Rosito,5,Good app!,Working fine with Watch 3! Very beatiful layout and good options!,0,2019-01-16T22:46:05-07:00
epoch89,5,Excelente,"Very good, it should only show 3 year in the graph",0,2018-12-17T05:58:15-07:00
Caio Dias Hotmail,1,Crashes on IOS 12,Just doesn’t work on IOS 12.,0,2018-09-28T23:01:06-07:00
Diego.mota,5,Aplicativo show de bola,"Testei quase todos da loja, esse é o melhor, parabéns",0,2018-07-31T15:55:28-07:00
LucasFSB,5,Excelente app!,Só ficou faltando adicionar a exchange brasileira Foxbit.,0,2018-02-18T15:32:58-07:00
Fábio 02,4,Falta exchange brasileiras,Não vi a Negociecoins nem a BitcoinTrade!,0,2018-02-02T10:05:31-07:00
José Tetraneto,5,Excellent,"Fantastic app, it really does it all. Could you please add the YoBit (yobit.net) and the FoxBit (foxbit.exchange) exchanges.",0,2018-01-18T07:11:16-07:00
RodrigoTrindade,5,great app!!!,Great App!!! the best ever!!!,0,2018-01-07T18:09:47-07:00
Danisilveira,5,🙏🏻,"Please please please add Brazilian exchanges and currency, that’s the only thing missing to this app become perfect!",0,2018-01-01T12:30:36-07:00
NitpickyReviewer,5,Simple but great,"Great app, I’m loving it.",0,2017-12-29T07:40:49-07:00
Kardalla,5,Great,"Great app, wish Mercado Bitcoin was added to the exchanges list though.",0,2017-11-22T14:51:10-07:00
Leonardo Ueki,1,No Brazilian exchanges,Please add Brazilian exchanges,0,2017-11-20T11:21:51-07:00
