author,rating,title,content,votes,date
pepeqb,5,Plataforma excelente pra negociar Bitcoin e Criptomoedas,"Sem dúvida uma das melhores interfaces de usuário para negociar as mais diversas tipos de criptomoedas, dentre elas as principais como Bitcoin, Ethereum e Tether. A melhor corretora de criptomoedas do Brasil",0,2023-12-20T12:23:53-07:00
catuke,4,Demora em cair o dinheiro,Único ponto negativo é a demora em se concretizar o pix na conta via e-mail. Faz mais de 15 minutos que fiz o pix e ainda não caiu na minha carteira,0,2023-12-03T04:46:35-07:00
Atração,5,Top,Parabéns,0,2023-10-23T19:06:26-07:00
Robério Oliver,5,Parabéns,"Melhor corretora de todas, taxa de compra e venda muito boa. Já uso a 3 anos simplesmente a melhor😍 
Realmente recomendo.",0,2023-09-20T04:38:40-07:00
tonynhubrito,1,"Tokens presos, saque contestado","por favor fujam dessa corretora, prenderam meus tokens e nao querem devolver, contestaram meus saques feitos para o meu banco, o suporte nao responde nenhum email, corretora pior do mundo, FUJAMMMM , não coloquem dinheiro nessa corretora pois vão perder",0,2023-05-18T07:58:24-07:00
Lucslan,5,Extrato de depósitos,Extrato de depósito do aplicativo não permite uma clara visualização do valor investido,0,2023-03-14T08:11:08-07:00
Rangel Deodato,5,Não consigo abrir o App,Sou usuário faz dois anos e ele não abre manda eu verificar minha internet porém estou em casa no meu Wi-Fi e todos os outros funcionam exceto ele,1,2023-02-06T06:59:16-07:00
brenoamesquita,5,Melhor app de corretora,"Sem dúvidas nenhuma o melhor app de corretora de criptomoeda. Simples, fácil de mexer e super intuitivo.",0,2023-01-20T14:27:07-07:00
nrosilva2020,1,Taxas abusivas!,"A maior taxa entre todas! Prefiram mercado pago, Foxbit ou até bitcointrade! Taxas abusivas pra transferir ou sadar! Temos melhores opções no brasil ou fora 👍 MetaMask, Binance, unisuwap, NovaDAX etc etc etc !",1,2022-11-30T19:58:38-07:00
Gean O,2,Atualizem para IOS16.1,No IOS16.1 está horrível. Gráfico totalmente irregular.,0,2022-11-27T11:01:37-07:00
Adson0815,1,Um lixo,"Taxas muitos altas pra saque, muito ruim, saquei 55 reais e só recebi 14. Péssimo",0,2022-10-06T11:28:21-07:00
leandro romao,5,"Gosto do app, porém","Gosto muito do app ele muito fácil de usar, porém não gosto quando preciso vender minhas criptos. Nunca o valor de venda bate com o valor de compra e isso gera um grande descontentamento. Por conta disso vou migrar minhas criptos para outra corretora.",0,2022-08-15T11:31:50-07:00
manchaojuara,5,Excelente app gosto muito!,Não tenho problema com app bem dinâmico.,0,2022-07-25T19:01:43-07:00
Dist-,2,Cheio bugs,"Perdi em aproximadamente R$400,00 por conta de um bug. Pela quantia de valores envolvidos, o aplicativo deveria ser perfeito. parece que foi alguém recém formado em engenharia de software que projetou. Tirando isso, o app é muito simples de ser usado, por esse motivo dei 2 estrelas.",0,2022-04-21T16:27:15-07:00
fabioblessed,1,"Horrível, não baixem!","App extremamente limitado, falha com frequência e é lento.
Além das taxas absurdas praticadas pela corretora. Irei migrar para outra mais competitiva e com melhores taxas.",0,2022-02-04T13:32:34-07:00
Ana Paula R,2,Taxas altas,Taxas muito altas,0,2022-02-03T11:39:59-07:00
Tehajfdjhdhgdjggkgf,5,Muito bom,Ótimo App para comprar criptos,0,2022-01-12T06:05:45-07:00
monetlibert,4,Necessita melhorar,"É funcional, mas trava bastante, necessita algumas mehoras.",0,2021-08-29T16:25:28-07:00
Pvgmds,4,SUGESTÃO,Coloquem por favor a criptomoeda pax gold,0,2021-08-10T13:25:46-07:00
sky play sky sky,1,Furada,Cuidado essa empresa e furada não tem suporte ativos não atualizam pra sacar taxas altíssimas esse tipo de empresa não deveria nem existir,0,2021-06-02T03:43:15-07:00
euzinha2708,2,Deixa muito a desejar,Trava toda hora e não atualiza satisfatoriamente os valores. Me arrependi.,0,2021-05-27T12:43:21-07:00
Myromm,1,Não consigo sacar meu dinheiro!!!,Estou tentando sacar meu dinheiro e simplesmente o app fecha na hora de confirmar o saque!!!!,0,2021-05-19T09:02:26-07:00
ra.clemente,2,Quando comparado a outros perde relevância.,"O aplicativo trava direto. Tem um Bug irritante quando utiliza o Face ID para logar. Loga mas desliga em 10 segundos. 

É o pior. Um absurdo a taxa de transferência entre carteiras. Exemplo. Transferir Dogecoin para outra carteira não importando o valor de transferência é pedido 100 dogecoins. Um absurdo. 

Outros apps, como o Binance não exige esse fee além de possuir muito mais opções em crypto.

Parece que pararam no tempo aqui....",0,2021-05-16T18:37:18-07:00
jota064,1,O valor do ativo não atualiza!,"Enquanto em outras corretoras o ativo valoriza, aqui demora um ano pra valorizar! Sem falar das taxas de saque altíssimas!",0,2021-05-13T19:56:22-07:00
Hatzenberger,1,Péssimo 👎 nem perde tempo,Tive problema pois cadastrei um membros da família no sistema de indicação mas não computou e empresa recusou a vinculação dos membros resumindo ainda bem que ninguém depositou dinheiro na plataforma evitando prejuízo usem corretoras com melhor atendimento recomendo B R A Z I L I E X atendimento muito melhor!,0,2021-05-11T21:19:44-07:00
Alain Pereira,5,Excelente.,Agora tem que incorporar a crypto SHIB. Aí vai ficar excelente.,0,2021-05-10T15:29:00-07:00
Shouta Kazehaya,5,Bom para iniciantes,"Rápido, prático e fácil.",0,2021-05-09T12:18:24-07:00
jp302,1,Ruim,"Precisa melhorar muito para ser considerado ruim. Não envia documentos, não a ninguém para dar suporte.",0,2021-05-06T09:36:07-07:00
Guisaraiva,1,Documentos,"Já faz mais de uma semana que minha documentação está em análise é preciso fazer saques ! Urgente URGENTE 
E NINGUÉM ME DÁ UMA RESPOSTA",0,2021-05-06T07:38:44-07:00
Dionatan1989,3,Precisa melhorar.,Seguro e rápido. Porém com vários bugs que exigem ter que fechar o aplicativo constantemente.,0,2021-05-03T06:47:41-07:00
mrc capital,5,Ótimo App,"App estável, interface bonita, possui as principais moedas, seguro para armazenar altcoins e taxas honestas comparado com as outras corretoras. Recomendo!",0,2021-04-27T13:04:32-07:00
kevin.try,4,Melhorando,"O app está ficando bem melhor. Novas funções e mais bonito mas o principal bug ainda não foi corrigido, toda hora sou obrigado a ficar fazendo login…",0,2021-04-11T15:20:49-07:00
RafaBastos,5,Versão 2.1.6,A nova versão ficou show!!🚀🚀,0,2021-04-10T11:45:15-07:00
robertaandressa81,3,Boa/ruim,"Boa pra quem ta começando e ruim pois não tem uma variedade de cripto! A plataforma também precisa ser corrigida, muita lentidão",0,2021-04-02T17:30:29-07:00
felipe hulex,3,Muito pratico!,"Alguns bugs e tals , mas um app muito bom para quem está começando.",0,2021-01-16T18:56:41-07:00
Juliano duca,2,Prático porém bugado,"Para compra é muito prático. Porém o aplicativo tem bugs e não é fluido. No iPhone X ele sempre dá problema, fazendo vários logins sem nem mesmo eu sair do aplicativo, enquanto alterno entre o gráfico e a carteira. O gráfico as vezes fica “em branco”.",0,2021-01-13T15:28:23-07:00
Investidor Anônimo,4,É uma boa plataforma.,"Não supera a plataforma do PC, mas para o dia a dia, para quem está no trabalho e não pode acessar pelo computador, vem cumprindo o que promete. Consigo acompanhar bem o mercado e realizo transações tranquilamente.

Único ponto negativo, seria alguns bugs que fazem com que nossa conta deslogue e em um mercado assim, todo segundo é importante.

De uma maneira geral, me agrada esse aplicativo.",0,2021-01-08T04:38:30-07:00
Aparecidinho,1,Travaram meu Saldo 😡,"Em plena queda do Bitcoin dia 27/12/2020 fui transferir todo meu saldo para minha Wallet para vender via P2P... Advinha o que aconteceu... A Coinext travou meu saldo, deixou PENDENTE minha transferência de Bitcoin, o saldo não caiu na minha Wallet o preço desabou, não tive como vender e tomei um prejuízo de quase R$ 5.000,00 ATÉ O MOMENTO. E pasmem... Minha transferência de Bitcoin está PENDENTE até agora.
Obs. Minha conta e verificada nessa empresa e posso transferir até 6 Bitcoin por dia e minha transferência foi bem menor.
 E Aí Coinext vai pagar meu prejuízo ou terei que ir à justiça? Não indico essa corretora a ninguém!
Quem não quer dor de cabeça vai para a Binance.",0,2020-12-27T14:53:41-07:00
Davisilvanl,5,Rápido e intuitivo,Aplicativo muito rápido e pratico de utilizar.,0,2020-12-04T06:40:10-07:00
Daniel Comadeira,1,Cadastro,"Não consigo completar meu cadastro pelo aplicativo, já tentei várias vezes e fala que meu cpf está inválido.",0,2020-11-24T06:52:16-07:00
Fernando Nobre,2,Muito simples,"Aplicativo muito simples, parte gráfica e funções ausentes que estão presentes no site.",0,2020-09-10T13:16:57-07:00
leandruhh,2,Muito limitado e com erros,"App fecha do nada, demora a autenticar e muitas vezes tem que fechar pra conseguir logar. Não tem Gráficos, não mostra o histórico de ordens . No geral é péssimo",0,2020-01-31T04:39:45-07:00
thpouzo,5,Recomendo,O app me fornece de forma simples todos valores de moedas do mercado app simples desde abertura de conta  até depósito para compra de bit não realizei saque e venda de bits mas até agora está  aprovado sem bugs super recomendo .,0,2019-10-12T14:05:42-07:00
Uberaba 2011,2,Muitas falhas,"App toda hora sai sozinho, tem hora que não autentifica",1,2019-08-19T12:50:40-07:00
Andersonborgess,1,Sem depositar!,"Não é possível fazer depósito, pois a opção não aparece mais (pelo menos não aparece pra mim), não consigo entender porquê. Antes aparecia.",0,2019-08-05T18:43:28-07:00
Brn.Dnv,1,Scam,"Estafa! Fiz uma transferência de litecoin para minha carteira. O valor enviado não chegou, tentei me contactar mas não responderam os e-mails nem o chat. Vergonha de app, é uma estafa!",0,2019-07-11T06:48:43-07:00
Pedro Tizatto,2,Aplicativo instável e cheio de bugs,"A corretora é ótima, tem uma agilidade nos saques/depósitos, no entanto, o aplicativo deixa a desejar, entregando uma experiência de usuário muito ruim",0,2019-06-25T12:45:01-07:00
nywj536,4,Conflito com apps?,Às vezes não autentica ou não mostra saldo e então tenho que fechar outros aplicativos para fazer este funcionar.,0,2019-05-29T21:28:22-07:00
flashscarlat,2,Aplicativo instável,É muito frequente autenticar e não mudar para a tela de logado. Apesar da Exchange ser boa o aplicativo deixa muito a desejar.,0,2019-05-16T15:18:06-07:00
otaviomartins,5,Não recomendo,"Apesar da plataforma ser boa,eles demoram um tempo RIDÍCULO (nunca nenhuma empresa demorou tanto) pra aprovar seus documentos e disponibilizar retirada do dinheiro que vc colocou,mandei a semanas e agora estou esperando aprovar apenas pra retirar o dinheiro dessa empresa ridícula e completamente sem profissionalismo.",0,2019-04-27T10:15:19-07:00
