author,rating,title,content,votes,date
Alexpersonaltrainer,5,Excelente,"Fácil de usar e intuitivo , recomendo !",0,2024-12-09T19:24:42-07:00
Nathalielly,5,Sem problemas,Ate o momento n tenho do que reclamar,0,2024-12-07T11:44:55-07:00
Becker 89CWB,5,Good interface,"But one problem is the difficulty to buy cripto, bc you have to provide a lot of personal info, which defeats the whole purpose of having a wallet",0,2024-12-06T12:00:30-07:00
srxys,3,Lightining,Carteira Lightning deveria mostrar os saldos em Satoshis (SAT),0,2024-12-04T05:45:43-07:00
Maria Bento RS,4,Melhor carteira,Pena terem encerrado com a Lunc😩,0,2024-12-03T04:51:38-07:00
Ryansilll,1,Exodus,70 Reis de taxa ??  Ridículo isso roubalheira só pra lucrar ? Mds péssima carteira eles lucram mais com as taxas e não investe nesse App que parece q uma criança fez,0,2024-11-25T12:34:27-07:00
rrosjsiabsid,1,Horrível,Taxas absurdas e sem prévia explicação!,0,2024-11-22T14:29:22-07:00
Naftos2000,1,Enganado !!!! Fiz compra via pix e o saldo não creditou !! Golpe,Enganado !!!! Fiz compra via pix e o saldo não creditou !! Golpe,0,2024-11-22T09:23:07-07:00
ruanitoz,5,bom,muito bom,0,2024-11-20T15:06:41-07:00
@diegoffelix1,5,Muito top,"Muito simples de usar, aceita todas criptos.",0,2024-11-19T13:30:55-07:00
gustavojohann,5,Melhor carteira,Muito fácil de utilizar totalmente funcional na minha língua.,0,2024-11-13T14:34:04-07:00
tamas97,5,Nice app,One of the best apps,0,2024-11-12T04:20:00-07:00
FrDigital777,1,Token perdido,"Fiz um swap de BNB PARA BITCOIN, meus bnb’s foram debitados da conta e ainda nao recebi em BITCOIN. Fiz uma reclamação e disseram para esperar. Achei estranho, caso eu receba, volto aqui e mudo a nota para 5 pois ate entao achei muito bom o aplicativo",0,2024-11-11T18:38:31-07:00
JAleques,5,Excelente!,"Fácil, intuitivo e completo. Parabéns!!",0,2024-11-11T10:20:31-07:00
Allan Poe Edgar,5,Perfeição é o nome,"Adoro a Exodus, uso há anos.",0,2024-11-10T15:21:31-07:00
diollenon,1,Bug,"Não consigo retirar meus tokens sol do Staking, está dando bug no app da wallet!

Gente, o aplicativo está muito falho, preciso da ajuda de vocês!!!

Preciso retirar meu token do Staking!!!!",0,2024-10-31T05:00:06-07:00
Leo642,1,"Totalmente insegura, 1 estrela pq não dá pra ser menos","Fui roubado uma vez em todas as criptos que eu tinha. Não atingiu a parte da rede lightning. Porém, em outro momento fui mandar um pouco para a rede principal para enviar à minha cold wallet e ocorreu no mesmo instante uma transação desconhecida. Minha carteira foi infectada com um algoritmo de transação automática.",0,2024-10-30T18:52:25-07:00
titibenito,5,Simple amazing,Beautiful and easy to use,0,2024-10-16T03:00:26-07:00
Zasliel,1,Ladrões,"Bandidos , importei 500 dólares em Bitcoin para essa wallet 30 minutos depois foi feita uma transação para um endereço desconhecido e eu perdi minha fração de bitcoin, não usem essa wallet, são golpistas safados.",0,2024-10-16T02:25:25-07:00
Pereira Yorphy,5,Uso e aprovo!,"A Exodus é uma Wallet com uma interface muito intuitiva, com sistemas de segurança avançados agora é claro você tem que fazer sua parte, o dispositivo em que você usar a Exodus não deve ser o seu pessoal e não recomendo que use no computador, por conta do risco com Keylogger e outros vírus. Fora isso é uma plataformaextremamente segura inclusive com parceria com o Trevor. Coloco praticamente todas as minhas criptos lá e tomo meus cuidados.",0,2024-09-13T15:49:36-07:00
Hilquias D,5,Recomendo,Boa carteira!,0,2024-08-24T14:25:54-07:00
Capazo0,4,Gráfico,Poderia ter um gráfico com a evolução do patrimônio,0,2024-08-24T04:59:44-07:00
Ro.$,5,Ótimo,Praticidade e segurança,0,2024-08-23T17:57:57-07:00
tiago26rodrigo,5,Muito boa e super completa,"Uma das mais confiáveis, vai certo",0,2024-08-11T18:20:06-07:00
lgustavo25,5,A melhor Wallet Online Que Existe,De parabéns 👏👏👏,0,2024-08-09T11:38:38-07:00
Demonisuser,5,Got it,I like exodus because it’s great and easy to beginners. Would be amazing if we could swap wbtc to btc🫶🏻🖖🏻✌🏻👊🏻,0,2024-07-26T14:30:22-07:00
Reolon2021,5,Boa Carteira,Bem intuitiva e prática,0,2024-07-22T09:13:29-07:00
ronyocara,5,Wallet,Ótima carteira para guardar suas moedas,0,2024-07-14T13:53:44-07:00
SerTecDrives,5,Top,Muito top e confiável,0,2024-07-02T17:22:03-07:00
Cyborg-777,5,Top,A melhor hotwallet.,0,2024-06-12T17:41:42-07:00
drlyzin,4,"Great wallet, beautiful!",Im not giving 5 stars only because its not opensource but one of the best,0,2024-05-31T20:29:32-07:00
Aires Cabral,5,Excelente carteira,Muito fácil de usar,0,2024-05-23T01:30:04-07:00
Giovane L Santos,4,Bom,"Design simples e ao mesmo tempo futurista, roda leve e é super rápido, recomendo.  O que pode melhorar ainda mais a segurança é desenvolver um sistema de assinatura para realizar envios e saques da cripto…",0,2024-05-12T09:26:15-07:00
jlzuliani,4,Good wallet,It’s a good wallet,0,2024-05-07T10:54:18-07:00
TNTpaulo,4,Ótimo,"Único problema é que não aceita pix, mas de resto é realmente ótimo!",0,2024-05-01T03:30:55-07:00
augustomn,3,Idioma,Falta português do Brasil,0,2024-04-16T17:10:47-07:00
Klaus Gasparino,5,Add more security points,"In addition to security, it is necessary to expand the number of coins that can be stored",0,2024-04-16T11:29:39-07:00
FMendanha,4,Carteira com boa UI falta aprimorar mais redes,"Precisa adicionar rede ecash, e garantir que há compatibilidade com todas redes de cryptocoins que é o motivo de Ser dos mais variados “ativos” da blockchain, além de haver suporte aos tokens oq já é muito legal",0,2024-04-14T18:03:25-07:00
cristianofirmino,3,Suporte ao iOS 12.5.7,"Está informando que suporta iOS 12.4 ou superior, porém não funciona no iOS 15.5.7.",0,2024-04-09T22:37:36-07:00
im_blessed1,5,"Ótima, bem simples de usar",Achei bem intuitivo,0,2024-03-31T10:33:31-07:00
Marcaoterror,5,Easy to use,Good experience,0,2024-03-29T07:53:13-07:00
Marcelo Sousa Garrido,3,Melhor que achei até agora,"Vamos ver como ela ficará após atualizações, se não estragarem ela, eu alimento as estrelas.",0,2024-03-24T19:03:12-07:00
Sr. Magnus,3,Bug,"As vezes da uns bug de eu não ver minhas cripto. Como Matic esses dias não estavam aparecendo, agora compri 1 Sol e na Exudus não aparece. Por que isso?",0,2024-03-23T07:57:58-07:00
fonseca2018,5,Muito bom,Gostei bastante muito prático,0,2024-03-21T09:48:13-07:00
Rocha Lima,4,Works and it’s free,Satisfied wallet,0,2024-03-21T03:23:29-07:00
diegoaveras,3,"Boa, porém não tão segura.","Uso a EXODUS Wallet desde 2020, pra mim a melhor se não fosse pelo fato de não contar com autenticação em dois fatos o que deixa a desejar bastante na questão de segurança, se não fosse por isso seria perfeita, já teste várias Wallet Blockchain, Coinbase, Trustwallet, Metamesk, etc todas tem seus prós e contras considero a EXODUS a melhor mas peca imensamente nessa questão básica de segurança .",0,2024-03-17T16:47:19-07:00
arthur L D S,5,Muito bom,Gostei muito do aplicativo,0,2024-03-15T09:56:02-07:00
L.G Farbo,5,Gostando muito,"Bem completa a plataforma, suporte para quase todas as cryptos, sensacional!",0,2024-03-13T05:42:01-07:00
serial-eater,5,Best crypto wallet so far,Best crypto wallet so far,0,2024-03-12T10:26:54-07:00
Amancio FERREIRA,5,Muito bom gosto de mais do app,Parabéns,0,2024-03-12T04:29:53-07:00
gustavogcgcgc,4,Ótimo,"ótimo aplicativo, muito bom a forma de mexer, mas faltou um idioma em português, facilitaria muito na leitura, pois tendo só línguas estrangeiras fica muito difícil de compreender.",0,2024-03-07T12:03:43-07:00
Heberth Rodrigues,5,Usando pra bitcoin,"Ainda não é a could wallet que eu preciso, mas já é melhor que deixar na corretora",0,2024-02-28T14:39:00-07:00
otakdbwjskdbs,1,Não recebi meu dinheiro,não recomendo!,0,2024-02-27T10:15:45-07:00
geraldoadelino,5,Excelente carteira,"Simples, funcional e segura.",0,2024-02-22T12:24:30-07:00
ricardoiphone7,3,Ainda em teste…,Vou dar 3 estrelas pq comecei a usar há pouco tempo. Tomara que logo dê as 5⭐️,0,2024-02-21T12:58:36-07:00
01Jheff,5,Minha experiência como iniciante,"Eu baixei a Wallet, e estou tentando, recebendo e enviando Criptomoedas, o que eu achei mão difícil de entender foi as redes, existe a rede Litecoin e a rede BNB Smart Chain, essa parte foi a mais difícil para mim, porque eu não entendia.",0,2024-01-21T10:38:51-07:00
Atentiomayb,5,Excelente,"Só falta o campo para digitar senha alfa-numérica na versão para móbile/apple store. Sem isto quem faz senha com letras e carácteres na versão desktop, não consegue entrar no aplicativo para recuperar a conta. E se não tiver acesso pelo desktop pois a atualização não é compatível com a versão suportada pelo macbook (2014); não conseguirá mudar a senha no desktop.",0,2024-01-19T00:20:10-07:00
DyasDavila,5,Estou na exodus há 2 anos,"Considero muito segura, porém eu tenho uma pergunta, se a Exodus desaparecer, mesmo eu tendo minha chave privada eu posso recuperar meus bitcoins? Como eu posso avaliar que a Minha cosia não vai desaparecer?",5,2024-01-13T03:03:05-07:00
Ryoshi Yakamoto,4,Excepcional,"Carteira boa de usar, unico chato que achei foi no swap achei as taxas caras e o minimo pra realizar e bem alto para quem n tem mt capital, e tambem senti falta de uma interface em português, em geral muito boa, recomendo.",0,2023-11-10T11:49:41-07:00
vyktorjonas1,5,Portfolio tracking widget,Request,0,2023-10-24T18:36:03-07:00
beans680,5,Nunca tive nenhum problema usando a exodus,Planos pla listar XDC ou CSPR ?,0,2023-08-17T17:43:53-07:00
lsbbr,1,Não restaurou a seed,Digitei minha seed e não tinha opção para avançar e restaurar minha carteira existente.,0,2023-08-05T15:57:49-07:00
Coimbrajp,5,A melhor que já usei,Usei uma série de carteira essa è de longe a melhor e mais simples,0,2023-07-31T07:24:16-07:00
Elmayote,5,Noice,Noice app,0,2023-07-31T00:24:31-07:00
Chicobradock,5,Interface muito bem feita,Simples e fácil de usar,0,2023-07-25T09:45:46-07:00
mattgm97,4,Problemas na nova atualização,Após a última atualização não consigo acessar minha carteira lightning,0,2023-07-20T08:24:18-07:00
