"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion"
"f5d33760-c9e6-4efc-9145-c42f02db2a5b","","Mavio dias Dias","https://play-lh.googleusercontent.com/a-/ALV-UjVKAP8_Sk7-mNbxedTOcujNhBKYye6ePocxfvPSwy4yMNI7uLM","Ótimo recomendo.","5","0","0","2025-03-03 00:40:30","","","","","1.1.8","",""
"29827452-ae14-4a3f-9fe8-d196c1d49e62","","HAMUEL DE OLIVEIRA","https://play-lh.googleusercontent.com/a-/ALV-UjXpdrAPQC_l5BO87ZZqAw-fKBsGs9QxSX2hC-ELGRzX5X5ARGXySg","A Bitnuvem prá mim é uma ótima corretora por aqui você compra btc e vende btc e o bom é que as taxas são baixos","5","0","0","2025-03-03 18:05:29","","","","","1.1.8","",""
"d5a0eb25-086b-4b28-9bac-b32858cddb7c","","Salmo Rocha","https://play-lh.googleusercontent.com/a-/ALV-UjU2rKwRToUNo9aieLMR8oohkpU9NIPFqUrGIA5VvKDHYiPfN6U","Otimo app pra quem quer investir em crypto moeda, excelente recomendo...","5","0","0","2025-03-06 10:47:49","","","","","","",""
"5a9d92f5-17ea-45d1-ad31-c89422712a90","","José Raimundo de Abreu","https://play-lh.googleusercontent.com/a-/ALV-UjVBAVTW8tcuaSaDTrLCXxtOCI7feGLWnIrtkTdwvcXr7drNjMXvQg","Excelente aplicativo recomendo...","5","0","0","2025-03-12 21:39:49","","","","","1.1.8","",""
"474d3515-aa54-485f-8e40-9537eb157ddc","","Josias Lima","https://play-lh.googleusercontent.com/a/ACg8ocJNifaCNoWyooETMfe_GThIuK5FJPqaK829ssxIX2dTZrAiXw=mo","Experiência ótima! ainda mais agora com mais crypto. Parabéns","5","0","0","2025-03-16 10:03:49","","","","","1.1.8","",""
"9c94bd80-7d14-4be4-83e1-28ced41de95f","","Junior Lust","https://play-lh.googleusercontent.com/a-/ALV-UjW8nHR1ns8_ptHslZe8CjC0m5GuBheEmPOMYWn4cvrNM-6bbx9O","Ótimo app, fácil de compras e com as melhores taxas.","5","0","0","2025-05-18 22:21:55","","","","","1.1.8","",""
"3f575633-513c-48e6-a609-de30a1799851","","Juarez Missael","https://play-lh.googleusercontent.com/a-/ALV-UjWbxo1k9obPpf9a9wKicyXD9ePXpBCS3BafGiOP6VpLueI0IBRk","Top","5","0","0","2025-03-17 15:51:43","","","","","1.1.8","",""
"fb7e010c-cde8-4cec-a028-322c7c9585e4","","Foi isso mesmo! Com Henrique Lima","https://play-lh.googleusercontent.com/a-/ALV-UjViPj4r9M9Ko4U7ior6TMvmmGGZy6VsmM8aqUHoopUhSP1kqqk","Muito top esse app","4","0","0","2025-03-18 11:51:13","","","","","1.1.8","",""
"00828fb1-4d09-47fc-9e50-f075e6b56e7d","","Michele Evaristo","https://play-lh.googleusercontent.com/a-/ALV-UjWXmWfRbxWGfTXElqH8FzspHkxqL2QWkN-QUEdfFttwZW9dllPdbg","sempre tranquila🙌🏼","5","0","0","2025-03-21 18:48:35","","","","","1.1.8","",""
"ddc854f5-83fc-45ea-a6df-6dcbb8a5b6e7","","Fe Pessoal","https://play-lh.googleusercontent.com/a-/ALV-UjXDcc6ENisiNl5w4rKqMYsVKARHSU5aRw0aPGvnQRvfSeOGA1dvSA","Muito top, agora tem outras moedas, adicionar o modo noturno, obrigado","5","0","0","2025-03-22 20:04:02","","","","","1.1.8","",""
"78f2ee53-ab26-4867-8f04-89bb31f8c935","","Roberto Trindade","https://play-lh.googleusercontent.com/a-/ALV-UjWktqeW1y9JCU0iEdmdNwhUPGmbBfC3o6VifXr_oDxMv8kBPbY","aplicativo show de bola","5","0","0","2025-03-27 13:32:19","","","","","","",""
"19d3bdbf-1045-4fdc-99d6-3a419baa940e","","мıηєıяσ ღ","https://play-lh.googleusercontent.com/a/ACg8ocKNBJyDDFHDHQ7Pci7fR8--69hJ4tLbRI2isPmsoXfyUI1I5oBj=mo","Muito boa ! sempre utilizo pela estabilidade e confiança","5","0","0","2025-04-15 21:21:10","","","","","1.1.8","",""
"b206aa50-0369-4d7e-9f21-a4e792da72a8","","Luiz Gabriel","https://play-lh.googleusercontent.com/a/ACg8ocISlVmNBNf1k8rnywmGt4xEhGSk3egwjoKX2xJYW4SbiOXp1Q=mo","Bem explicativo!","5","0","0","2025-04-22 11:54:08","","","","","1.1.8","",""
"5640c4b7-78b3-4050-a8f5-906e54f7b75f","","Dercio Schatz","https://play-lh.googleusercontent.com/a/ACg8ocKryYUGL-XSfFSX7u0WkI2oz3qDQ4YckR2j41XmieZSnQtmKg=mo","otimo baixo custo de taxas","5","0","0","2025-04-25 23:21:46","","","","","1.1.8","",""
"777b0fe5-fee7-47dc-a0f4-1e0c18887a7e","","Enderson Costa","https://play-lh.googleusercontent.com/a-/ALV-UjWJRZuxsXDrcST1wzWFNReEXBkOjqXCdl0aR36bIdEExN2ARFU","simples e segura, rápida e fácil operar.","5","0","0","2025-04-28 22:06:13","","","","","1.1.8","",""
"dcd26d00-38f3-4d34-a39a-52abb7768bab","","kleberkebeki","https://play-lh.googleusercontent.com/a-/ALV-UjXT3eSA5CilcWDa2RYxj01vk5XZ5ZWyIP4jiNszvXE3Hs-H8fiRLQ","Muito bom","5","0","0","2024-06-24 07:53:41","","","","","1.0.16","",""
