author,rating,title,content,votes,date
npo20,3,Critic,Not incentivazed to pay w/o a test drive first,0,2025-11-21T10:13:02-07:00
laicaroli,4,Muito bom,"Ele cumpre o que promete. Boa interface e bem objetivo. Mas seria bom que a compra vitalícia fosse mais acessível. 500 reais para um app é caro demais, visto que outras plataformas ou softwares possuem a mesma premissa, como Figma, Miro, etc… Eu acho que para sketches manuais esse app me serve bem, e até wireframes de baixa fidelidade, mas o valor dos planos me desestimula a usar. Talvez se o vitalício fosse pelo menos uns 250 reais ainda compraria.",1,2024-07-24T15:19:02-07:00
Ramon Matos de Lima,4,Gostei bastante,Entrega o que promete e muito bem feito. Só fiquei frustado em não conseguir utilizar um teclado externo para poder utilizar atalhos para as funções. Se tiver uma opção de personalizar as funções com teclas seria muito interessante para quem usa teclados externos para agilizar o trabalho,0,2024-04-17T12:09:41-07:00
rjorgefilho,1,Not enough features unlocked to even test it,99% of the app are blocked. Almost everything is only enabled with a very pricy subscription. So very few free features that I could not even test if the app is good.,0,2024-01-04T16:42:17-07:00
mvffg4,2,Português,Cadê o idioma em português? Tá faltando traduzir o app.,3,2021-09-04T19:42:37-07:00
NathySilvaBezerra,5,Perfeito!!!,O aplicativo é justamente o que eu sempre procurei para iPad! Parabéns aos desenvolvedores!,0,2021-04-20T21:40:36-07:00
dipatez,5,It’s a great app! // É um bom app!,"It’s a simple yet powerful app that uses the capabilities of the Apple Pencil to make your life a little bit easier with mock-ups.
//
É um aplicativo simples, mas poderoso, que usa os recursos da Apple Pencil para tornar sua vida um pouco mais fácil com mock-ups.",0,2021-03-01T05:53:57-07:00
