title,developer,rating,ratings_count,id,url
X Decks – Cartas de UX/UI,Gabriel Silva Costa,5.0,5,6746346221,https://apps.apple.com/br/app/x-decks-cartas-de-ux-ui/id6746346221?uo=4
UserAdvocate by UXArmy,UXARMY PTE. LTD.,1.0,1,1255389773,https://apps.apple.com/br/app/useradvocate-by-uxarmy/id1255389773?uo=4
PlaytestCloud: Be a Playtester,PlaytestCloud GmbH,1.3,6,6443780122,https://apps.apple.com/br/app/playtestcloud-be-a-playtester/id6443780122?uo=4
Fabuza Research,"Fabrika Usability, OOO",,0,6444706028,https://apps.apple.com/br/app/fabuza-research/id6444706028?uo=4
ChatGPT,OpenAI,4.9,1158034,6448311069,https://apps.apple.com/br/app/chatgpt/id6448311069?uo=4
Testify Contribute,Go Testify,,0,1516511673,https://apps.apple.com/br/app/testify-contribute/id1516511673?uo=4
DeepDive by UXArmy,UXARMY PTE. LTD.,,0,1544218996,https://apps.apple.com/br/app/deepdive-by-uxarmy/id1544218996?uo=4
PlaybookUX,PlaybookUX,,0,1491481687,https://apps.apple.com/br/app/playbookux/id1491481687?uo=4
UXDesignFlow,Enrico Ferro,,0,6479873129,https://apps.apple.com/br/app/uxdesignflow/id6479873129?uo=4
