author,rating,title,content,votes,date
MnWbto,1,Kd o jogo,"Kkk não tem jogo, erro no app.",0,2025-10-29T09:55:14-07:00
Muito obrigado ☺️,1,"Não tem jogo, Estou muito bravo com isso",O maldito treco não está funcionando é por issoQue só recebeu uma estrela🤬🤬🤬🤬🤬🤬🤬,0,2023-12-13T06:39:08-07:00
