author,rating,title,content,votes,date
liianynha,5,Não gostei,"Gostaria de um suporte de ajuda de socorro,estou com um dinheiro lá preso pq eu tenho que ativar o qrcode e tem uns golpista me cobrando por uma coisa que eu já tinha pagado e que foi com meu dinheiro que investir que criou a mineração,então por favor ajuda",0,2022-11-09T19:56:17-07:00
Levendramel,5,Me ajudem,Alguém pode me ajudar não estou conseguindo tirar minhas críptos de lá,1,2022-02-27T07:43:49-07:00
ACGONZAGA,5,Excelente,Simplesmente Excelente,0,2021-12-26T09:05:14-07:00
Marco693,5,A melhor carteira de Bitcoin,Uso sempre para trasações rápidas de Satoshis,0,2021-11-09T04:56:27-07:00
comedor de funca,5,Awesome,Melhor carteira mobile,0,2021-10-13T17:54:00-07:00
Brunosenca,5,Good wallet!!!,Would be nine a widget with black background!!,0,2021-08-15T14:56:29-07:00
Webston,5,Excelente carteira,"Dei 5 estrelas para apoiar o projeto. Única coisa que não gosto muito é a opção quando ela entrar em segundo plano, praticamente quando você não fecha o aplicativo ele abre sem pedir Face ID ou senha se segurança! Acho isso uma falha se puderem corrigir seria interessante, eu não tenho costume de fechar aplicações no iOS!",0,2021-03-18T05:21:55-07:00
br_direita,5,Fácil e objetiva,Parabéns pelo trabalho - open source,0,2021-02-12T02:45:18-07:00
Ptrckfr,5,Simplicidade,"Estava procurando exatamente isso. Uma carteira para smartphone simples, bonita e que fosse somente para Bitcoin! Conheci nos Bitcoinheiros. Obrigado!",0,2021-01-16T16:52:53-07:00
Zuardi,5,Wallet perfeita para iniciantes,"Boa wallet para quem está iniciando, com ótima aparência, usabilidade e confiabilidade.
Além disso, tem features avançadas para usuários experientes. A mais completa que conheço.",0,2020-06-27T15:43:04-07:00
wjollo,2,Não aparece no Apple Watch,"A minha fração de bitcoin aparece no celular mas não aparece no relógio, alguém pode me ajudar? No relógio está zerada",0,2019-09-04T15:33:24-07:00
had net,5,Fantastic LN wallet,Keep up the good work.,0,2019-06-26T05:44:52-07:00
