"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Tiago jb","https://itunes.apple.com/br/reviews/id159108075","5","Parabéns!","Parabéns muito bom!","0","2020-09-21T11:44:23-07:00","6453643088","3.0.5","0","2","Mais antigos"
"homem a trabalho","https://itunes.apple.com/br/reviews/id1138237779","5","Amei, funciona super 🍍🪳","🎩
          🥸
 🤛--👕\
          👖💼 
           **","0","2022-02-14T07:06:26-07:00","8355128495","3.0.7","0","2","Mais antigos"
