"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"Ninguém hdhdhhehe","https://itunes.apple.com/br/reviews/id1562909938","5","Bo","Bon","0","2024-05-25T16:17:37-07:00","11307167986","2.5.11","0","1","Mais novos"
"brwbtwbtw","https://itunes.apple.com/br/reviews/id1546682701","5","MARAVILHOSO","AMEI DEMAIS","0","2023-07-08T06:30:32-07:00","10117363406","2.5.4","0","1","Mais novos"
"Weredoguinho","https://itunes.apple.com/br/reviews/id489124872","3","Serve","Serve bem mas sinto que falta algo","0","2023-01-02T15:13:03-07:00","9464061028","2.5.4","0","1","Mais novos"
"J.R.Toscano","https://itunes.apple.com/br/reviews/id151536440","5","Copy and Paste is necessary","Copy and Paste is necessary","0","2022-11-03T17:37:28-07:00","9252326206","2.5.2","0","1","Mais novos"
"Lara Slimons","https://itunes.apple.com/br/reviews/id1036127204","2","Ruim","O aplicativo é ate bom mais ele trava demais, eu clico para ver a tela toda e nao vai, quando clico em algo n vai tenho clicar muitas vezes, nao gostei.","0","2020-10-02T10:50:40-07:00","6492974093","2.4.1","0","1","Mais novos"
"youtube eh awesome","https://itunes.apple.com/br/reviews/id578234508","5","Muito bom mas...","Eeste app é muito bom mas falta instrumentos","0","2020-04-19T09:07:56-07:00","5834932831","2.3.3","0","1","Mais novos"
"H0MUSHi","https://itunes.apple.com/br/reviews/id982437078","4","Adicionem a opção de diminuir a opacidade","O aplicativo é muito bom e indicado pra quem quer criar um pixel art de forma livre e própria, mas ainda acho que deveria ter uma opção de diminuir a visibilidade ou opacidade da imagem para que se possa ver o quanto já se foi feito por cima da imagem original, mas fora isso o aplicativo é perfeito, simples e fácil de se usar","0","2019-04-17T09:54:10-07:00","4024929781","2.3.1","0","1","Mais novos"
"lucrilhos","https://itunes.apple.com/br/reviews/id675847835","4","Opinião","Acho que deveriam adicionar mais ferramentas utilitárias","0","2017-12-12T03:28:29-07:00","1990337992","2.0.5","0","1","Mais novos"
