"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
".Blabla.Bra","https://itunes.apple.com/br/reviews/id1224892106","3","Ruim porem pode melhorar","O virtual pad  do jogo são duros e ruins atrapalhando de mais o jogador outra coisa que notei e que o app não tem filtros de imagem que seria muito bom se tivesse 2 pontos positivos e poder jogar local via bluetooth e configurar joy pad também pelo bluetooth se eu desse uma mota seria 5.5/10 futuramente pode ser um bom app para jogadores retro","0","2021-06-03T17:56:08-07:00","7423588699","1.11.0","0","2","Mais antigos"
"Adryamor","https://itunes.apple.com/br/reviews/id1324157768","1","Pago???","Não dá pra jogar querem lucrar de Qualquer forma","0","2022-02-01T03:16:04-07:00","8306626930","1.22.0","0","2","Mais antigos"
"Antes era mlr","https://itunes.apple.com/br/reviews/id1423406948","3","100% pago","Eu curti bastante o jogo, porém, se todos os jogos não fossem pagos eu daria uma avaliação melhor mais não é o caso.","1","2023-02-16T15:41:32-07:00","9624826515","1.23.1","0","2","Mais antigos"
