"author","authorUri","rating","title","content","votes","date","id","version","voteSum","ordenacao","ordenacao_nome"
"AcWesley","https://itunes.apple.com/br/reviews/id477518459","1","Um guia que tem que pagar pra ver tudo","O turista já tem que pagar antes de chegar ao Rio. Fiquei com vergonha deste aplicativo. Tem que pagar se quiser ver o guia completo com as atrações! Absurdo!","0","2022-04-20T16:46:29-07:00","8589023224","1.2","0","2","Mais antigos"
"Lucas Luckezie","https://itunes.apple.com/br/reviews/id1502627945","1","Vergonha","App pra turista europeu, só pode, que tem grana de sobra pra pagar pra ver o restante do guia. Posso ver de graça no Google.","0","2023-08-21T19:08:59-07:00","10285315120","1.2","0","2","Mais antigos"
