author,rating,title,content,votes,date
Capebe8282,1,Difícil de usar,"Difícil de usar, muitas senhas, precisei recuperar senha bloqueou tudo, aí entro em contato com o suporte foram 10 min esperando ao telefone para não ser atendida. No chat 1 hora para resolver algo simples. É péssimo, não vale o que se paga!!!",0,2024-05-17T05:04:34-07:00
Mretec,1,Confusão,Complicado é estranho a emissão do certificado PJ,0,2024-05-13T10:34:46-07:00
Mamys4,1,Complicado,Complicado,0,2024-05-08T13:47:06-07:00
hells angels capixaba,1,Horrível,"Só vi comentários negativos e surpreendentemente tem nota 4,8.",0,2024-04-30T04:27:30-07:00
Juliano Lamunier,1,Horrível,Pior aplicativo do mundo,0,2024-04-16T14:00:17-07:00
Lídia Isabel,1,Terrível!,Nada funciona. Toda hora tem que trocar a senha porque diz estar errada e não aparece o certificado digital para ser usado na assinatura dos documentos.,0,2024-04-02T19:24:48-07:00
hshdjsbdjd,1,-1 estrela,"O produto digital com a experiência mais dolorosa que já usei na vida… Não vale o quanto custa de forma alguma. Sou profissional da área de produto e entendo que deve existir muitos requisitos de segurança que torna desafiador o desenvolvimento da experiência geral. No entanto, não justifica ter fluxos quebrados e inúmeras inconsistências. Um bom design de produto nível médio resolveria isso tudo. Talvez internamente ele exista e não esteja tendo voz… 
Tão perdendo dinheiro…",0,2024-03-28T09:14:36-07:00
Não tem apelido fácil,1,Erro no tamanho da página,"Ao tentar logar no aplicativo, para confirmar a empresa, o e-mail e o telefone não é possível continuar pois o botão de confirmação fica fora da página!! Tenho um iPhone SE e parece que os desenvolvedores esqueceram de configurar para telas menores que 6,1”!!!",0,2024-03-27T13:58:10-07:00
App lento e péssimo,1,Lento e difícil de usar,"Odiei! 
Sempre emiti certificado da empresa em algum posto credenciado, e inventei de querer fazer pelo site da Soluti. Que exige o cadastro nesse app bird id! 

Aplicativo lento! Nada intuitivo! Um processo que demora quinze minutos, se tornou hrs! Pessimo!",0,2024-03-13T11:24:42-07:00
Sistema iOS,1,Sem emissão pelo celu,"A tela travou no momento da revisão final dos dados da emissão , não pude fazer o mesmo ninguém me ajuda ??? Socorro !!!",0,2024-02-28T15:23:40-07:00
Mateus Villa Verde,1,App cheio de problemas,"O app apresenta falhar na hora de instalar o certificado digital no aparelho.
Além disso, não consigo acessar ou emitir o certificado também pelo app.
Ou seja, o app não funciona pro que se designa. Dinheiro jogado fora 👍🏻",0,2024-01-29T12:47:50-07:00
Lucas1009,5,Eficiente e resolutivo,Recomendo,0,2024-01-28T18:35:29-07:00
61385/22175/3080,5,Avaliação,Excelente produto,0,2024-01-28T17:52:21-07:00
VanRona,1,Pessimo,Pessimo pessimo pessimo,0,2024-01-18T02:23:29-07:00
René Wakil Júnior,1,Este certificado não funciona.,"Várias vezes que vou utilizar no computador dá erro. Liguei várias vezes para o suporte e não consigo resolver. Várias vezes , inclusive no suporte via WhatsApp, o atendente não consegue resolver e corta a ligação, tendo que iniciar tudo de novo.",0,2023-12-22T10:30:36-07:00
Jun:-(,5,A melhor,Não precisa procurar essa é a melhor certificadora digital,0,2023-12-15T13:30:18-07:00
Marcela bernardi,5,Perfeito,Muito fácil de usar e sempre que precisei de auxílio fui mto bem atendida pela central,0,2023-12-11T03:52:46-07:00
eu Miguel,5,Excelência!,Nota 10 ✅,0,2023-12-01T09:44:12-07:00
Tamed solutions,5,Gosto muito,Descomplicado e eficiente.parabéns!,0,2023-11-27T02:55:19-07:00
Jaa03,3,Problema durante instalação,"Tive problemas durante a instalação!
Não consegui concluir neste celular.
Tentei num note, onde também não foi possível. Tive que pegar outro celular.",0,2023-11-15T19:19:11-07:00
Chico ripa,5,Chico ripa,10,0,2023-11-03T08:57:04-07:00
Hcmjunior,5,Excelente Solução,"Eu utilizo computador Mac OS e sempre tive imensa dificuldade de utilizar certificados digitais.
Essa solução em nuvem é a melhor coisa que existe porque livra você das inúmeras incompatibilidades entre os sistemas operacionais",0,2023-10-26T12:48:00-07:00
Edu123454321,3,Bom,"Bom, porém falta interface com o Watch e a possibilidade de, com a validação de um Pin, manter assinaturas na mesma plataforma por um pedido de x horas, como possui o VIDaaS.",0,2023-09-26T03:53:40-07:00
Mauro Pirágine,1,Lixo,"Enrolado, demorado, nada prático.",0,2023-08-24T07:53:06-07:00
Riccimd,5,Excelente todo processo de instalação e funcionalidade.,Nenhum ponto negativo. Nota 10,0,2023-08-15T16:13:28-07:00
Pedro_Lucas-ME,5,Excepcional.,Praticidade e agilidade. Parabéns!,0,2023-07-22T20:39:12-07:00
BetoeLine,1,Péssimo suporte,Não há possibilidade de suporte técnico. Fiquei 30 minutos aguardando ser atendida e desisti,0,2023-07-18T12:43:27-07:00
Jamal5678,5,Facilidade para ter uma cópia,Foi excelente. Adorei muito,0,2023-07-16T17:03:15-07:00
Chefe Xaveco,5,Renovação do BIRD ID,"Estou a praticamente 01 mês tentando fazer a renovação do certificado digital após expirar .... está
Impossível de conseguir , inúmeras horas tentando contato , já fiz o pagamento e até agora nada !! Atendimento péssimo , não respondeu ao WhatsApp , não respondem aos e-mails , passo horas esperando atendimento no Call center e sempre somos jogados para espera do suporte que não conseguiram resolver nada até agora (isso quando atendem o telefone) 

O e-mail que está no site de BIRD ID encontra-se como inexistente !!! 

Algumas vezes fomos direcionados para o SOLUTI que da mesma forma não nos deu suporte",0,2023-07-10T13:09:58-07:00
giobmartins,1,Atendimento e péssimo.,O aplicativo funciona muito bem. Mas o atendimento e terrível. O whatsapp não te responde e quando você liga tem uma espera infinita. Lamentável.,0,2023-06-20T05:37:35-07:00
valterof,5,Bird,Único,0,2023-06-06T17:44:41-07:00
Sataxe,1,Aplicativo ficou bufado,"Depois dessa ultima atualização o aplicativo bugou… a pesquisa não funciona, vc pesquisa e o cpf não aparece, fora que a tela de início ficou toda bugada",0,2023-05-29T16:38:14-07:00
avieira.victor,1,Não recebi email,Não me dão a opção de digitar meu email e dizem que já foi enviado para meu email e não chegou nada no meu email,0,2023-05-18T07:21:30-07:00
Rosana1001,1,PESSIMO,"Um processo tão simples para se fazer, vcs conseguem complicar tudo",0,2023-05-16T10:59:46-07:00
ilana_f,5,Bug do app,"Quando tento cadastrar o dispositivo, diz que está sem conexão com a internet, embora todo o resto do conteúdo no meu celular esteja funcionando. Quando tento fazê-lo pelo QR code no portal, funciona e cadastra, emite o certificado, mas nenhum dos códigos temporários que aparecem funcionam em nenhuma plataforma. Horrível. Fiz contato com o suporte hoje e pedi pra continuar por WhatsApp, mas nunca me contactaram.",0,2023-04-18T15:20:23-07:00
Narasps,5,Ótimo,Aplicativo torna a assinatura com certificado digital bem simples e acessível,0,2023-04-17T07:50:33-07:00
JuhR.3,2,App desconecta da conta,"Simplesmente não consigo mais usar o app pra gerar os OTP. Ele se desliga da minha conta, que está com certificado válido e créditos renovados. Já fiquei mais de 1h no telefone com suporte, resolve, funciona uma ou duas vezes e na terceira já não funciona de novo.",0,2023-03-30T18:03:51-07:00
Dr Kleiton,1,nao funciona no macbook e nem no iphone,programa nao contempla  oIOS o que é uma grande furada da empresa,0,2023-03-15T16:36:25-07:00
FelicianoZantedeschi,1,ruim,"ainda nao consegui acessar, senhas e mais senhas",0,2023-03-14T07:17:25-07:00
Maurorogerio,1,PÉSSIMO,"Horrivel de usar, dificil pouco explicativo. Nao recomendo a ningue",0,2023-03-03T08:47:14-07:00
Daiiii302014,5,Péssimo APP,Baixei e não consegui abrir sequer para utilizar.,0,2023-02-28T13:42:20-07:00
>CJNV>,1,Não configura com o Adobe Reader para assinar PDF's,"Infelizmente não configura com o Adobe Reader para assinar PDF's no Macbook Air M2, mesmo após várias tentativas seguindo minunciosamente o tutorial da empresa de soluções digitais no YouTube.",1,2023-02-26T13:57:52-07:00
Moishedayan,1,Pior impossível,"Estou tentando instalar sem sucesso a tarde toda. Sem assistência no Domingo, único dia em que tenho tempo de tentar. Definitivamente se puder se afaste deste Bird Id..",0,2023-02-12T15:41:38-07:00
Flaviobn,1,Terrível,"Assinei o certificado e cai em uma grande armadilha . O app simplesmente não funciona ! 
Você irá receber um código por SMS que o app simplesmente não reconhece!",0,2022-12-10T03:48:06-07:00
Fhcuran,1,não funciona,Não funciona no macbook,0,2022-11-17T10:42:22-07:00
PedroDMR,1,Nunca que dá certo,"Cara, que negócio bugado. SEMPRE fica dando que o PIN é incorreto, ao assinar o documento. Horrível. Fiz uma assinatura pra nada.",0,2022-11-06T18:15:10-07:00
Alexia_Duarte,1,Difícil,"Muito difícil de usar, toda hora pede pin, número de usuário…",0,2022-10-29T00:58:56-07:00
Dkn Linda,1,Difícil de usar,"São muitos processos, diferentes senhas, PIN, vídeos informativos com instruções diferentes. Entendo que estes processos visem à segurança, mas acredito que haja realmente um erro no aplicativo, pois as senhas não dão certo. 
Ainda não consegui emitir meu certificado digital.",0,2022-09-21T11:20:18-07:00
Lopoahu,1,UX HORRÍVEL,"Como os outros dizem. 
 Falta de clareza nos termos. 
 Entendo senhas diferentes é para garantir segurança de acesso ao certificado. 
 Mas deveria ter explicado antes e durante o processo todo de cadastro. 
Uso 1Password para gerênciar a quantidade de senhas preciso usar hoje em dia.
E mesmo assim, nenhuma senha que eu salvei em todas etapas é válido. É muita confusão.
Isso que dá quando as empresas não dão mínima para proporcionar uma boa UX para seu usuário.",0,2022-09-10T14:17:27-07:00
LBN#,1,Crashes all the time,Nao e possivel inserir uma conta vinculada. Ao clicar no campo CPF ...CRASH no Mac M1,1,2022-08-15T19:40:57-07:00
Rmr_,1,Péssimo aplicativo!,O meu gerador de códigos funciona uma vez e tenho que cadastrar outro sempre! Uma falta de respeito! Está inviabilizando a minha assinatura digital! Eu já liguei mais de 5 vezes e não sabem resolver o problema. Chegou ao ponto de o suporte me pedir para baixar o autenticador do Google para em segundo atendimento a pessoa desaconselhar pois é inseguro! Estão perdidos,0,2022-08-10T13:04:41-07:00
beicin12348,5,Muito Bom,Adorei app,0,2022-07-28T16:34:33-07:00
Audicor,5,Atualização,Essa última atualização ficou ruim. Tenho bird de vários clientes dentro do App e tiraram a opção de pesquisa por nome. No caso agora não tem nenhuma opção de pesquisa dos certificados dentro do App. mto ruim isso. Espero que arrumem logo.,0,2022-07-25T13:58:07-07:00
Leandro Rossa,2,Difícil de usar,"São necessárias 3 senhas em diferentes processos. No app todas são chamadas de PIN - que ninguém se deu conta de buscar o que significa o acrônimo (dica: PIN não tem letras). Só isso isso já confunde um monte.

Aí depois que você termina o cadastro do certificado, digitando uma string alfanumerica de 24 dígitos, tem que passar por autenticação de novo pra poder emitir o certificado no app. 

Aparentemente tenho o certificado agora, mas foi muito penoso fazer sentido de tudo isso. Parece que contrataram um designer só pra fazer interface mesmo.",3,2022-07-12T09:47:56-07:00
