author,rating,title,content,votes,date
iLucaspessoa,5,Super útil.,"Confesso que tenho todo tipo de senha de cadastros de sites da internet salvos aqui, depois que baixei esse app, nunca mais tive problemas com esquecimento de senha ou redefinição de senha. 
Cumpre muito bem o que prometem. 
Podem comprar !!!",0,2020-05-14T13:52:35-07:00
Leonardo Bortoluzzi,5,Excelente Aplicativo,A alguns anos utilizo as versões para iPhone e MacBook. Estão em constante evolução. Parabéns!,0,2019-10-01T04:47:21-07:00
Ligthuser,5,Safety at low cost and ease of use,"The security in the digital world is very important. Experts recommend not use the same password on all sites, as if one is invaded, the information can be used to enter the other.

It is difficult to manage all these passwords in banks, online stores, media, Apple without an application.

The Safe + is an easy to use software, configurable to various needs, for example, instead of having to copy the information, you can store a picture of your credit cards, frequent flyer programs, including your ID card.

What surprised me is that you can assign an icon for each stored information, and that in addition to disboníveis icons in the application library, you can import from your photo library. Assigning icons to each information you find the desired information much more quickly.",0,2015-07-27T06:01:53-07:00
