"autor","autorId","autorUrl","comentario","likes","publicado_em","atualizado_em","canReply","isPublic","totalReplyCount","replyCount","replies","video_id","video_titulo","ordenacao_comentario","ordenacao_comentario_nome"
"@turmalinanegra369","UCfjDtlcDfaLIr3deLIPN3lg","http://www.youtube.com/@turmalinanegra369","Deus ilumine e abençoe! 🕊️🕊️🕊️","0","2025-12-12T04:54:26Z","2025-12-12T04:54:26Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","2","Mais antigos"
"@ismaellfernandes2684","UC3boJr-gpUCtrIf1DQU7x8Q","http://www.youtube.com/@ismaellfernandes2684","Se não morrer bandido a operação foi um fracasso","0","2025-12-12T05:12:45Z","2025-12-12T05:12:45Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","2","Mais antigos"
"@tieno3379","UCpG2JUQc61rnSkfwe697ucQ","http://www.youtube.com/@tieno3379","Mil policiais contra os eleitores do PT e da esquerda em geral","4","2025-12-11T22:41:04Z","2025-12-11T22:41:04Z","True","True","3","3","[{'autor': '@Yuri_salas', 'comentario': 'Nada eleitor do bolso gado maltido', 'likes': 0, 'publicado_em': '2025-12-12T02:48:18Z'}, {'autor': '@tieno3379', 'comentario': '\u200b@Yuri_salasputa de  corruptos \nTudo eleitor de petista é marmita de bandido.', 'likes': 0, 'publicado_em': '2025-12-12T02:51:57Z'}, {'autor': '@LuisRobertoMarques-wb7bq', 'comentario': 'Valeu gado velho', 'likes': 0, 'publicado_em': '2025-12-12T03:23:24Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@SoAsiaticaOficial","UChO9LycfLnmAz6ORUReebaw","http://www.youtube.com/@SoAsiaticaOficial","Manda o lula pra lá pro meio do fogo cruzado.pra ele fazer a pacificação.","3","2025-12-11T23:28:53Z","2025-12-11T23:28:53Z","True","True","1","1","[{'autor': '@MarianaSilva-d4i', 'comentario': 'Boa ideia', 'likes': 1, 'publicado_em': '2025-12-12T00:48:33Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@pauloroberto9904","UCKpyls0Hj2TlmR3A5ESZa0A","http://www.youtube.com/@pauloroberto9904","Parabéns policiais, não entreguem o nosso país na mão do crime organizado, como o desgoverno corrupto quer.","2","2025-12-12T02:41:13Z","2025-12-12T02:41:13Z","True","True","1","1","[{'autor': '@oliver1500-h8h', 'comentario': 'sei de nada..', 'likes': 0, 'publicado_em': '2025-12-12T04:23:14Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@turmalinanegra369","UCfjDtlcDfaLIr3deLIPN3lg","http://www.youtube.com/@turmalinanegra369","Deus ilumine e abençoe! 🕊️🕊️🕊️","0","2025-12-12T04:54:26Z","2025-12-12T04:54:26Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@danilomarques4322","UCYHUGBTXtbKl59-GeL6VWCA","http://www.youtube.com/@danilomarques4322","Deve esta escondido  sendo protegidos  por algum juiz em algum tribunal","0","2025-12-12T02:10:19Z","2025-12-12T02:10:19Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@ismaellfernandes2684","UC3boJr-gpUCtrIf1DQU7x8Q","http://www.youtube.com/@ismaellfernandes2684","Se não morrer bandido a operação foi um fracasso","0","2025-12-12T05:12:45Z","2025-12-12T05:12:45Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","3","Mais curtidos"
"@pauloroberto9904","UCKpyls0Hj2TlmR3A5ESZa0A","http://www.youtube.com/@pauloroberto9904","Parabéns policiais, não entreguem o nosso país na mão do crime organizado, como o desgoverno corrupto quer.","2","2025-12-12T02:41:13Z","2025-12-12T02:41:13Z","True","True","1","1","[{'autor': '@oliver1500-h8h', 'comentario': 'sei de nada..', 'likes': 0, 'publicado_em': '2025-12-12T04:23:14Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@SoAsiaticaOficial","UChO9LycfLnmAz6ORUReebaw","http://www.youtube.com/@SoAsiaticaOficial","Manda o lula pra lá pro meio do fogo cruzado.pra ele fazer a pacificação.","3","2025-12-11T23:28:53Z","2025-12-11T23:28:53Z","True","True","1","1","[{'autor': '@MarianaSilva-d4i', 'comentario': 'Boa ideia', 'likes': 1, 'publicado_em': '2025-12-12T00:48:33Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@danilomarques4322","UCYHUGBTXtbKl59-GeL6VWCA","http://www.youtube.com/@danilomarques4322","Deve esta escondido  sendo protegidos  por algum juiz em algum tribunal","0","2025-12-12T02:10:19Z","2025-12-12T02:10:19Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@tieno3379","UCpG2JUQc61rnSkfwe697ucQ","http://www.youtube.com/@tieno3379","Mil policiais contra os eleitores do PT e da esquerda em geral","4","2025-12-11T22:41:04Z","2025-12-11T22:41:04Z","True","True","3","3","[{'autor': '@Yuri_salas', 'comentario': 'Nada eleitor do bolso gado maltido', 'likes': 0, 'publicado_em': '2025-12-12T02:48:18Z'}, {'autor': '@tieno3379', 'comentario': '\u200b@Yuri_salasputa de  corruptos \nTudo eleitor de petista é marmita de bandido.', 'likes': 0, 'publicado_em': '2025-12-12T02:51:57Z'}, {'autor': '@LuisRobertoMarques-wb7bq', 'comentario': 'Valeu gado velho', 'likes': 0, 'publicado_em': '2025-12-12T03:23:24Z'}]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@ismaellfernandes2684","UC3boJr-gpUCtrIf1DQU7x8Q","http://www.youtube.com/@ismaellfernandes2684","Se não morrer bandido a operação foi um fracasso","0","2025-12-12T05:12:45Z","2025-12-12T05:12:45Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@turmalinanegra369","UCfjDtlcDfaLIr3deLIPN3lg","http://www.youtube.com/@turmalinanegra369","Deus ilumine e abençoe! 🕊️🕊️🕊️","0","2025-12-12T04:54:26Z","2025-12-12T04:54:26Z","True","True","0","0","[]","A_uPMriepI0","Polícia realiza operação contra Comando Vermelho no Rio de Janeiro | Jornal da Band","4","Mais longos"
"@adrianamartins4802","UC0EFidcFhm0ey-JhkyaSjHw","http://www.youtube.com/@adrianamartins4802","Achei q fosse na ALERJ","0","2025-12-12T00:04:26Z","2025-12-12T00:05:20Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@trilucas12","UCuTQmA8Wz78_XKdPA9iefXA","http://www.youtube.com/@trilucas12","Como sempre, semana que vem ta tudo igual denovo..... isso ai não resolve nada","1","2025-12-11T21:28:22Z","2025-12-11T21:28:22Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@ruanroberto8466","UC6AvgrwXxPtsKfJ9ORrvAOA","http://www.youtube.com/@ruanroberto8466","Preparados para dobrarem a meta como da primeira vez!🔥🚀☠️","0","2025-12-11T18:33:53Z","2025-12-11T18:33:53Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@PauloRoberto-u6s3r","UCc2KUfkQ9xL7nuRKTl67obA","http://www.youtube.com/@PauloRoberto-u6s3r","A  VÊNUS PLATINADA","0","2025-12-11T18:27:39Z","2025-12-11T18:27:39Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@jairalvesdeoliveirafilhoja2394","UCOAiTB85qe5VlQdr7iEErMQ","http://www.youtube.com/@jairalvesdeoliveirafilhoja2394","Eu pensei que a próxima operação seria na Alerj?","0","2025-12-11T18:16:27Z","2025-12-11T18:16:27Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@JORGE-op9dw","UCAMj0QqS2Iqtg4cU3FwrO8w","http://www.youtube.com/@JORGE-op9dw","E na ALERJ ????","0","2025-12-11T17:30:35Z","2025-12-11T17:30:35Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@joabsonbispo322","UC1aRy0VLAh1Pi4_xor6GHag","http://www.youtube.com/@joabsonbispo322","Operação abafa.
Os caras que mantém tudo aquilo lá sabemos onde estão.
Um deles estava preso e foi solto pelos próprios colegas.","0","2025-12-11T17:07:05Z","2025-12-11T17:07:05Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@luanavalladao6710","UCh8Tj3GeHuWNe3I0TEQJ4sA","http://www.youtube.com/@luanavalladao6710","Meu Deus já MNdaram Invadir a Câmera Lá quem quem Manda é um Teu de Hugo que e Contra o Povo ďo Pais😅😅😊😊","0","2025-12-11T16:52:20Z","2025-12-11T16:52:20Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@canaldeideias5324","UCdGUiNgaerhbXU97T4IPkhQ","http://www.youtube.com/@canaldeideias5324","Estão se amostrando porque próximo ano tem eleicao","2","2025-12-11T16:05:07Z","2025-12-11T16:05:07Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@thonelacerda9027","UCLWiPSHbEdDCtKnugY1osqg","http://www.youtube.com/@thonelacerda9027","Mil heróis!","2","2025-12-11T16:04:11Z","2025-12-11T16:04:11Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@augusto4303","UCStO5RuWMOKE8buDyGbWLKQ","http://www.youtube.com/@augusto4303","Não façam prisioneiros ! O povo está cansado de sustentar vagabundos","14","2025-12-11T15:59:38Z","2025-12-11T16:00:21Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@guga_g74","UCQk7PChAFYBHWFjyi8Uoy9Q","http://www.youtube.com/@guga_g74","Pensei que fosse no governo do estado e na Alerj 😅😅😅😅","1","2025-12-11T15:54:36Z","2025-12-11T15:54:36Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@fabiorodrigues-ym4dn","UC6EURZZjuESw1gW_hFV8HaA","http://www.youtube.com/@fabiorodrigues-ym4dn","Depois o povo vota nos deputados que soltaram o barcelar 😂😂😂😂não adianta nada","2","2025-12-11T15:50:35Z","2025-12-11T15:50:35Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@reurycosta4100","UCnSvaCIJhKwtGSCHu8bsZMA","http://www.youtube.com/@reurycosta4100","O rabinho preso dos deputados da alerj que assombra, que votação sinistra.","6","2025-12-11T15:23:16Z","2025-12-11T15:23:16Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@felipepatrick2826","UCOPmlEkun25-wwwqwKVsE4Q","http://www.youtube.com/@felipepatrick2826","Os  líderes estão solto nos alfavilles e faria Lima. 
Estão só pegando so as sardinhas .
Os tubarões estao livres na alerj.","1","2025-12-11T14:42:53Z","2025-12-11T14:42:53Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@rodolfobezerraferreiradeso9541","UCdL9o-vVVBIpI-5SYzZDGLg","http://www.youtube.com/@rodolfobezerraferreiradeso9541","ESTRANHO, não EXISTEM OPERAÇÕES EM ÁREAS DOMINADAS POR MILÍCIAS, por que será","6","2025-12-11T13:40:29Z","2025-12-11T13:40:29Z","True","True","9","5","[{'autor': '@banderhhf', 'comentario': 'Defensor de bandido', 'likes': 0, 'publicado_em': '2025-12-11T13:42:01Z'}, {'autor': '@JoseFrancisco-zw6cr', 'comentario': 'Você é membro de facção?', 'likes': 6, 'publicado_em': '2025-12-11T14:29:30Z'}, {'autor': '@gabrieldias9110', 'comentario': 'Deve ser porque não ficam metralhando quem passa na rua por engano', 'likes': 0, 'publicado_em': '2025-12-11T14:46:59Z'}, {'autor': '@AdemirPimentel-bh1yv', 'comentario': 'Você  informou?', 'likes': 1, 'publicado_em': '2025-12-11T16:10:04Z'}, {'autor': '@victorteixeira9524', 'comentario': 'Vai passar pano pra bandido em outro lugar!!!!!!!!!!!!', 'likes': 1, 'publicado_em': '2025-12-11T16:31:23Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@rodolfobezerraferreiradeso9541","UCdL9o-vVVBIpI-5SYzZDGLg","http://www.youtube.com/@rodolfobezerraferreiradeso9541","TEM QUE FAZER ESSAS AÇÕES É NA ALERJ, GOVERNO, POLÍCIAS, pegar os PEIXES GRANDES, não só as PIABINHAS, que nunca resolveu nada","22","2025-12-11T13:39:12Z","2025-12-11T13:39:12Z","True","True","8","5","[{'autor': '@josiassoares2825', 'comentario': 'Então os peixes pequenos tem que dominar o território e infernizar a vida dos moradores enquanto se investiga os peixes grandes?', 'likes': 6, 'publicado_em': '2025-12-11T15:21:36Z'}, {'autor': '@latlel2316', 'comentario': '\u200b@josiassoares2825Ele disse ""não só"". Custava ler?', 'likes': 2, 'publicado_em': '2025-12-11T15:45:27Z'}, {'autor': '@victorteixeira9524', 'comentario': '\u200b@latlel2316 custava ler o resto da frase? ""Que nunca resolveu nada""? Kkkkkkk vai militar na pq pariu', 'likes': 2, 'publicado_em': '2025-12-11T16:27:00Z'}, {'autor': '@lennyleonard8589', 'comentario': '\u200b@latlel2316Quem não leu foi você.', 'likes': 0, 'publicado_em': '2025-12-11T18:28:39Z'}, {'autor': '@lennyleonard8589', 'comentario': 'Essas ""piabinhas"" tiram a vida de inocentes todos os dias.', 'likes': 0, 'publicado_em': '2025-12-11T18:29:15Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@canalrememorando6648","UC2lFDeMgt5GHQb0qElEeDXA","http://www.youtube.com/@canalrememorando6648","Sao Gonçalo é barra pesada","1","2025-12-11T13:30:01Z","2025-12-11T13:30:01Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@mariaaparecidaassismelo1911","UC5In3PVV0bxWPt0m1Y-V67g","http://www.youtube.com/@mariaaparecidaassismelo1911","Que Jesus abençoe e guarde os policiais!!!❤","32","2025-12-11T13:14:25Z","2025-12-11T13:14:25Z","True","True","2","2","[{'autor': '@edgarsantos109', 'comentario': 'Governador usando de bucha . Para campanha política', 'likes': 0, 'publicado_em': '2025-12-11T15:32:56Z'}, {'autor': '@marcioceliosilvasantos', 'comentario': '\u200b@edgarsantos109fo@D#$i  É melhor do que chamar traficante de vítima.', 'likes': 0, 'publicado_em': '2025-12-11T16:10:22Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@loki_barbudo","UCYDyvdOVJTUWVucJpdjtIaA","http://www.youtube.com/@loki_barbudo","Tem que mandar a polícia é pra Alerj","20","2025-12-11T12:46:50Z","2025-12-11T12:46:50Z","True","True","11","5","[{'autor': '@TomásMonteiro-w1p', 'comentario': 'Chegou o defensor dos meninos do C.V', 'likes': 4, 'publicado_em': '2025-12-11T13:26:08Z'}, {'autor': '@loki_barbudo', 'comentario': '@TomásMonteiro-w1p , só se você for defensor dos tubarões do CV.', 'likes': 0, 'publicado_em': '2025-12-11T13:44:20Z'}, {'autor': '@josiassoares2825', 'comentario': 'O que uma coisa tem a ver com outra?\nVc a favor dos peixes pequenos infernizar a vida dos moradores?', 'likes': 2, 'publicado_em': '2025-12-11T15:23:30Z'}, {'autor': '@loki_barbudo', 'comentario': '@josiassoares2825 , se os peixes grandes caírem, os pequenos não se sustentam. Essa operações só estão servindo pra matar policial.', 'likes': 0, 'publicado_em': '2025-12-11T16:19:19Z'}, {'autor': '@victorteixeira9524', 'comentario': '\u200b@loki_barbudo ta louco? 😂😂😂😂 quem sustenta os peixes grandes é o trafico feito pelos pequenos!', 'likes': 0, 'publicado_em': '2025-12-11T16:28:11Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","1","Mais novos"
"@loki_barbudo","UCYDyvdOVJTUWVucJpdjtIaA","http://www.youtube.com/@loki_barbudo","Tem que mandar a polícia é pra Alerj","20","2025-12-11T12:46:50Z","2025-12-11T12:46:50Z","True","True","11","5","[{'autor': '@TomásMonteiro-w1p', 'comentario': 'Chegou o defensor dos meninos do C.V', 'likes': 4, 'publicado_em': '2025-12-11T13:26:08Z'}, {'autor': '@loki_barbudo', 'comentario': '@TomásMonteiro-w1p , só se você for defensor dos tubarões do CV.', 'likes': 0, 'publicado_em': '2025-12-11T13:44:20Z'}, {'autor': '@josiassoares2825', 'comentario': 'O que uma coisa tem a ver com outra?\nVc a favor dos peixes pequenos infernizar a vida dos moradores?', 'likes': 2, 'publicado_em': '2025-12-11T15:23:30Z'}, {'autor': '@loki_barbudo', 'comentario': '@josiassoares2825 , se os peixes grandes caírem, os pequenos não se sustentam. Essa operações só estão servindo pra matar policial.', 'likes': 0, 'publicado_em': '2025-12-11T16:19:19Z'}, {'autor': '@victorteixeira9524', 'comentario': '\u200b@loki_barbudo ta louco? 😂😂😂😂 quem sustenta os peixes grandes é o trafico feito pelos pequenos!', 'likes': 0, 'publicado_em': '2025-12-11T16:28:11Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","2","Mais antigos"
"@mariaaparecidaassismelo1911","UC5In3PVV0bxWPt0m1Y-V67g","http://www.youtube.com/@mariaaparecidaassismelo1911","Que Jesus abençoe e guarde os policiais!!!❤","32","2025-12-11T13:14:25Z","2025-12-11T13:14:25Z","True","True","2","2","[{'autor': '@edgarsantos109', 'comentario': 'Governador usando de bucha . Para campanha política', 'likes': 0, 'publicado_em': '2025-12-11T15:32:56Z'}, {'autor': '@marcioceliosilvasantos', 'comentario': '\u200b@edgarsantos109fo@D#$i  É melhor do que chamar traficante de vítima.', 'likes': 0, 'publicado_em': '2025-12-11T16:10:22Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","2","Mais antigos"
"@canalrememorando6648","UC2lFDeMgt5GHQb0qElEeDXA","http://www.youtube.com/@canalrememorando6648","Sao Gonçalo é barra pesada","1","2025-12-11T13:30:01Z","2025-12-11T13:30:01Z","True","True","0","0","[]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","2","Mais antigos"
"@rodolfobezerraferreiradeso9541","UCdL9o-vVVBIpI-5SYzZDGLg","http://www.youtube.com/@rodolfobezerraferreiradeso9541","TEM QUE FAZER ESSAS AÇÕES É NA ALERJ, GOVERNO, POLÍCIAS, pegar os PEIXES GRANDES, não só as PIABINHAS, que nunca resolveu nada","22","2025-12-11T13:39:12Z","2025-12-11T13:39:12Z","True","True","8","5","[{'autor': '@josiassoares2825', 'comentario': 'Então os peixes pequenos tem que dominar o território e infernizar a vida dos moradores enquanto se investiga os peixes grandes?', 'likes': 6, 'publicado_em': '2025-12-11T15:21:36Z'}, {'autor': '@latlel2316', 'comentario': '\u200b@josiassoares2825Ele disse ""não só"". Custava ler?', 'likes': 2, 'publicado_em': '2025-12-11T15:45:27Z'}, {'autor': '@victorteixeira9524', 'comentario': '\u200b@latlel2316 custava ler o resto da frase? ""Que nunca resolveu nada""? Kkkkkkk vai militar na pq pariu', 'likes': 2, 'publicado_em': '2025-12-11T16:27:00Z'}, {'autor': '@lennyleonard8589', 'comentario': '\u200b@latlel2316Quem não leu foi você.', 'likes': 0, 'publicado_em': '2025-12-11T18:28:39Z'}, {'autor': '@lennyleonard8589', 'comentario': 'Essas ""piabinhas"" tiram a vida de inocentes todos os dias.', 'likes': 0, 'publicado_em': '2025-12-11T18:29:15Z'}]","2ai0s0TizJA","Megaoperação contra CV reúne mil policiais no Complexo do Salgueiro no RJ | CNN NOVO DIA","2","Mais antigos"
