rank,title,link,video_id,channel,channel_id,published,description,views,likes,dislikes,comments,favorites,duration,definition,caption,tags,category_id,default_language,default_audio_language,live_broadcast_content,thumbnail_default,thumbnail_high,thumbnail_maxres,channel_custom_url,channel_description,regiao,idioma,termo,order
11,Hector Lavoe - Periodico De Ayer,https://www.youtube.com/watch?v=qYkpURie5cU,qYkpURie5cU,Fania Records,UC8ZpFsxodudZcJRBLq6aQTA,2014-11-13T23:19:34Z,"Subscribe to Fania: https://found.ee/fania-subscribe-yt-lat
Fania newsletter: https://found.ee/fania-subscribe-newsletter-lat

Hector Lavoe's ""Periodico De Ayer"" was originally released on the album ""De Ti Depende"" in 1976 and was composed by Tite Curet Alonso.

La Canción ""Periodico De Ayer"" de Hector Lavoe salió al mercado por primera vez en el álbum ""De Ti Depende"" en 1976, y fue compuesta por Tite Curet Alonso

Consigue el Album aqui/Find the album here:
http://www.fania.com/products/de-ti-depende

Siguenos/Follow us:
Facebook: https://www.facebook.com/FaniaRecords
Twitter: https://twitter.com/Faniamusic
Instagram: http://instagram.com/faniarecords

No te olvides de suscribirte/Don’t forget to subscribe at https://www.youtube.com/user/Faniavideos",51099272,204992,0,6399,0,PT7M2S,hd,false,"el cantante, new york salsa, Salsa music, dancing to, fania all stars, sexy dance music, el jibarito, fiesta, latin music, fania records, hector lavoe, puerto rican music, Salsa championship, kids dancing, salsa dura, Salsa (Interest), Salsa open, INDMUSIC, dancing with, cuban music",10,es,es,none,https://i.ytimg.com/vi/qYkpURie5cU/default.jpg,https://i.ytimg.com/vi/qYkpURie5cU/hqdefault.jpg,https://i.ytimg.com/vi/qYkpURie5cU/maxresdefault.jpg,,,br,pt,hector,viewCount
12,Mendigo - Hector &quot;El Father&quot; Ft. Vico C (Juicio Final),https://www.youtube.com/watch?v=14oU3vuRpo8,14oU3vuRpo8,EjmyThePranTV,UCvlaPj26RmUeIMGxkwQdIpg,2008-09-13T21:41:07Z,"Sencillo del ""Juicio Final"",ultima produccion de Hector ""El Father"",con la participacion del filosofo del rap,Vico C",50629119,263586,0,8078,0,PT3M26S,sd,false,"vico, hector, delgado, father, juicio, final, reggaeton, cristiana, tito, wisin, yandel, don, omar, daddy, yankee, filosofo, rap",10,es,es,none,https://i.ytimg.com/vi/14oU3vuRpo8/default.jpg,https://i.ytimg.com/vi/14oU3vuRpo8/hqdefault.jpg,,,,br,pt,hector,viewCount
13,"Héctor El Father - Hola Bebe ft. Jowell, Randy",https://www.youtube.com/watch?v=eB3wlW96CQs,eB3wlW96CQs,HectorElFatherVEVO,UCyPjJEfjM7OQ7sJD-9UDP3w,2009-11-21T00:23:50Z,Music video by Hector El Father performing Hola Bebe. (C) 2007 Machete Music / VI Music,48589798,240454,0,7493,0,PT3M46S,sd,false,"Hector, El, Father, VI, Music, Reggaeton",10,es,es,none,https://i.ytimg.com/vi/eB3wlW96CQs/default.jpg,https://i.ytimg.com/vi/eB3wlW96CQs/hqdefault.jpg,https://i.ytimg.com/vi/eB3wlW96CQs/maxresdefault.jpg,,,br,pt,hector,viewCount
14,Héctor &quot;El Father&quot; - Si Me Tocaras ft. Harry Maldonado,https://www.youtube.com/watch?v=-Nl20rZgIN4,-Nl20rZgIN4,HectorElFatherVEVO,UCyPjJEfjM7OQ7sJD-9UDP3w,2009-10-07T18:03:02Z,"Music video by Héctor ""El Father"" performing Si Me Tocaras.© 2008 Machete Music / VI Music",46050220,297904,0,8824,0,PT4M21S,sd,false,"Hector, Father, Music, Reggaeton",10,es,es,none,https://i.ytimg.com/vi/-Nl20rZgIN4/default.jpg,https://i.ytimg.com/vi/-Nl20rZgIN4/hqdefault.jpg,https://i.ytimg.com/vi/-Nl20rZgIN4/maxresdefault.jpg,,,br,pt,hector,viewCount
15,Mamás alistando a sus hijas para la cena navideña #comedia #asmr,https://www.youtube.com/watch?v=KeLe9ekDh30,KeLe9ekDh30,Héctor de la Garza,UCVKf1aOnAj5sld5J7R22eWw,2023-12-25T23:56:09Z,,45442248,1807933,0,23279,0,PT59S,hd,false,,22,es,es,none,https://i.ytimg.com/vi/KeLe9ekDh30/default.jpg,https://i.ytimg.com/vi/KeLe9ekDh30/hqdefault.jpg,https://i.ytimg.com/vi/KeLe9ekDh30/maxresdefault.jpg,,,br,pt,hector,viewCount
16,SI TU ESTUVIERAS hector &quot;el torito&quot; acosta,https://www.youtube.com/watch?v=4dFAVJiodhI,4dFAVJiodhI,victor caceres,UCpJqzavlx7nPLb38SHrLqsA,2009-11-25T13:36:40Z,buen tema del ex toro's band,43356264,206102,0,4120,0,PT4M44S,sd,false,"el, torito",1,es,es,none,https://i.ytimg.com/vi/4dFAVJiodhI/default.jpg,https://i.ytimg.com/vi/4dFAVJiodhI/hqdefault.jpg,,,,br,pt,hector,viewCount
17,07  Me Voy,https://www.youtube.com/watch?v=rmerQRm3GJk,rmerQRm3GJk,Hector Acosta,UCQtHFrktATGxDoYRzoqXtmQ,2015-07-23T14:58:44Z,,42014901,102367,0,533,0,PT4M3S,hd,false,,22,en,es,none,https://i.ytimg.com/vi/rmerQRm3GJk/default.jpg,https://i.ytimg.com/vi/rmerQRm3GJk/hqdefault.jpg,https://i.ytimg.com/vi/rmerQRm3GJk/maxresdefault.jpg,,,br,pt,hector,viewCount
18,Hector Acosta - Me Duele La Cabeza (Official Video),https://www.youtube.com/watch?v=YrN5Z-Aj3QE,YrN5Z-Aj3QE,Hector Acosta,UCQtHFrktATGxDoYRzoqXtmQ,2015-07-23T14:58:44Z,,38542857,134569,0,1305,0,PT4M30S,sd,false,"Me Duele La Cabeza (Musical Recording), Héctor Acosta (Composer), Music Video (TV Genre)",10,en,es,none,https://i.ytimg.com/vi/YrN5Z-Aj3QE/default.jpg,https://i.ytimg.com/vi/YrN5Z-Aj3QE/hqdefault.jpg,,,,br,pt,hector,viewCount
19,Hector Lavoe - Juanito Alimaña (Live from the Palladium NYC),https://www.youtube.com/watch?v=8n5RNPzpcVg,8n5RNPzpcVg,Fania Records,UC8ZpFsxodudZcJRBLq6aQTA,2015-10-08T14:00:01Z,"Subscribe to Fania: https://found.ee/fania-subscribe-yt-lat
Fania newsletter: https://found.ee/fania-subscribe-newsletter-lat

Hector Lavoe interpreta ""Juanito Alimaña"" live desde el Palladium en New York City

Willie Colon & Hector Lavoe's ""Juanito Alimaña"" was originally released on the album ""Vigilante"" in 1983 and was composed by Tite Curet Alonso.

La Canción ""Juanito Alimaña"" de Willie Colon & Hector Lavoe salió al mercado por primera vez en el álbum ""Vigilante"" en 1983, y fue compuesta por Tite Curet Alonso.

Consigue el Album aqui/Find the album here:
http://www.fania.com/products/vigilante

Siguenos/Follow us:
Facebook: https://www.facebook.com/FaniaRecords
Twitter: https://twitter.com/Faniamusic
Instagram: http://instagram.com/faniarecords

No te olvides de suscribirte/Don’t forget to subscribe at https://www.youtube.com/user/Faniavideos",36389108,205800,0,11761,0,PT10M37S,sd,false,"live concert, en vivo, jibarito, hector lavoe, Palladium (Drinking Establishment), Music (TV Genre), salsa music, INDMUSIC, salsa dura, puerto rican music, salsa dancing, new york salsa, puerto rican salsa, Héctor Lavoe (Composer), salsa dance, New York City (City/Town/Village), salsa brava, Juanito Alimaña (Musical Recording), cuban music, el cantante",10,es,es,none,https://i.ytimg.com/vi/8n5RNPzpcVg/default.jpg,https://i.ytimg.com/vi/8n5RNPzpcVg/hqdefault.jpg,https://i.ytimg.com/vi/8n5RNPzpcVg/maxresdefault.jpg,,,br,pt,hector,viewCount
20,Sola,https://www.youtube.com/watch?v=US3VMaYGx4E,US3VMaYGx4E,"Héctor ""El Father"" - Topic",UCUYWFD5tvNvEmrfD_C5eqHQ,2018-07-30T01:09:37Z,"Provided to YouTube by Universal Music Group

Sola · Héctor ""El Father""

The Bad Boy

℗ 2006 UMG Recordings, Inc.

Released on: 2006-01-01

Producer, Vocalist: Héctor ""El Father""
Lyricist: Gabriel Cruz Padilla
Composer Lyricist: Héctor Delgado Roman
Composer Lyricist: Xavier Semper Vargas
Composer Lyricist: Edgar W Semper Vargas

Auto-generated by YouTube.",36199024,216009,0,104,0,PT2M54S,hd,false,"Héctor ""El Father"", エクトルエルフアーザー, エクトル・エル・ファーザー, The Bad Boy, Sola",10,en,es,none,https://i.ytimg.com/vi/US3VMaYGx4E/default.jpg,https://i.ytimg.com/vi/US3VMaYGx4E/hqdefault.jpg,https://i.ytimg.com/vi/US3VMaYGx4E/maxresdefault.jpg,,,br,pt,hector,viewCount
