autor,comentario,likes,publicado_em,video_id,video_titulo
@karenpaoleschi6583,Conteúdo muito rico! Grata por compartilhar gratuitamente. :),1,2023-08-07T19:12:40Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@cauabris4877,Cai despretensiosamente no seu vídeo e amei que você é da da Região e usou a ONG AMAR como exemplo!!! ❤,3,2023-07-10T14:11:55Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@Helderlagosdsg,Sensacioinal! QUE AULA! Já ganhou mais um seguidor. PArabens pela didática.,1,2023-04-10T13:34:54Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@ronicarlospereira,Dicas de ouro!,1,2023-03-20T00:46:51Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@Izabela3230,"Michelle 
Tudo bem?
Para o portfólio qual programa usar?",1,2023-02-22T22:05:09Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@LucianaSapucaia,Me ganhou já pelo projeto da ONG ❤️,4,2023-02-02T18:03:07Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@samira8968,ameeeeeeei,2,2022-10-14T16:31:38Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@TorrezRebeca,"Excelente apresentação, obrigada!",2,2022-09-28T12:48:28Z,De8__snPgbA,UX Research na Prática - Michelle Kato
,Showw! 👏🏼👏🏼😃,2,2022-08-23T21:12:30Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@eduardoramos9358,"Muito legal o vídeo Michelle, estou tentando introduzir o UX research para minha empresa junior e gostaria muito se fosse possível, trocar uma ideia com você!",4,2022-05-30T22:48:06Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@glaucolino6093,"Michelle, muito obrigado pelas dicas! Serão muito uteis no meu projeto, sua explicação foi maravilhosa, só posso dizer MUITO OBRIGADO!!!",4,2022-05-09T15:42:37Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@brunomariano6933,Muito bom o conteúdo!!!,2,2022-03-26T23:43:07Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@igorforti3005,"Perfeito, claro e objetivo! ✨ Obrigado, Michelle!!",4,2022-03-16T01:01:49Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@lucianofreitas6925,"Ola Michelle! 
Qual seu contato por favor? Enviamos um e-mail para seu Gmail. Temos interesse e gostaria de informações sobre fazer um website. Obrigado Luciano",2,2022-03-04T16:33:14Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@danielavickness5885,"Olá Michelle, 
Tudo bem? 
Como faço para entrar em contato com você. Envie um e-mail para seu Gmail mas não obtive resposta. Gostaria de contratar você para um site",2,2022-03-04T14:47:31Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@luhrodrigues45,"Mulher! 
Amei essa aula, parabéns pela didática colocada <3",3,2022-03-03T17:46:48Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@pirintv,"Aula muito boa Michelle, parabéns!",2,2022-02-17T17:57:48Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@biancaenrose,"Parabéns pelo vídeo! Já amei, já curti, já me inscrevi porque me ajudou muito ❤️",2,2022-02-06T14:22:59Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@jotacesar8987,"Olá estou querendo ingressar nessa área, AGR estou apenas fazendo um curso de design gráfico gratuito. Qual caminho me indica pra poder chegar a ser um profissional de ux research?",5,2021-11-09T12:57:14Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@Felippinfo,"Parabéns Michelle, muito bom.",2,2021-10-22T17:42:16Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@acaminhodoalasca,"Aprendo muito com você, Michelle!!! Parabéns pelo vídeo 👏🏻👏🏻👏🏻",6,2021-10-14T23:16:23Z,De8__snPgbA,UX Research na Prática - Michelle Kato
@MarcusMusic-x,"A primeira vez que assisti este vídeo eu estava tentando entrar na área. Hoje com quase 3 anos de experiência,
volto neste vídeo pra deixar um gigante e sincero OBRIGADO. 

Lembro que assisti ESTUDANDO cada detalhe, absorvendo cada palavra, anotando passo a passo e processos, me ajudou e ajuda até hoje.

Excelente trabalho pessoal!",1,2024-10-25T00:48:33Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@bruceasar,Que pessoa incrível é a Camila 💖 obrigada por compartilhar seu conhecimento com a gente,1,2024-05-01T01:31:11Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@thaisalvesdossantos1732,"Cara, que entrevista!!",1,2022-07-23T01:26:51Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@natysorriso2280,"Tô eu aqui, 3 anos depois… sendo salva pela Camila.
Entrevista aTOP!",4,2022-07-20T01:57:26Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@jonhcf,"Só o aplicativo que é muito ruim, não parece que tem uma equipe de design por trás.",1,2022-05-07T14:37:55Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@tarcisiomartins9761,Que perfeitaa!!,1,2022-03-10T17:59:03Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@ricardoantunes4777,"Muito bom ! Parabéns, que vídeo incrível, muito bem explicado toda conversa, ótimos condutores.",0,2022-01-11T22:14:22Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@leonardopensador,"Bem bacana! Curti. 
Você tem alguma sugestão para quem quer se especializar somente em pesquisa exploratória, como desk research? 
Um abraço.",0,2021-09-05T22:20:12Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@EderNovacki,"Rapaz, depois de 2 meses, rever esse vídeo teve um significado totalmente diferente pra mim. Sensacional demais, a Camila é sinistra demais.",2,2021-07-18T01:23:20Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@kethbruno,"sensacional, obrigada por essa entrevista maravilhosa.",2,2021-07-16T03:34:30Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@williancostasantos,Sensacional e entendo perfeitamente as limitações de pequenas empresas.,1,2021-03-02T16:40:38Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@di_mz5154,"sou UX\UI designer , faço um pouco de UX research, sou designer e web designer , motion designer , video maker , desenvolvedor web e mobile fullstack , trabalho com tudo isso em uma empresa e atuo sozinho literalmente",0,2021-02-16T12:57:44Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@thayanyazevedo5940,"Que entrevista maravilhosa, uma super aula do que é ser UX Research. Parabéns!",7,2021-02-04T11:09:27Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@almirlibre,"Obrigado pelo vídeo. A entrevista foi excelente e trouxe muitas informações relevantes para mim, que estou cavocando para entrar neste mercado.",1,2020-12-26T07:23:31Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@Produto_Ideal,"Parabéns pela forma como conduziu a entrevista e pela clareza nas respostas da convidada. 

Muito bom 👏👏👏📝",0,2020-10-10T13:32:03Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@robertomagalhaes8585,"Fenomenal!!!!

Esse vídeo tem que ser disseminado! 
É uma tormenta ter que fazer tudo e ser cobrado por tudo com exelência.",1,2020-08-07T17:34:28Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@gustavodatta5315,Esse vídeo me ajudou demaaaaais! Obrigado timeee <3,2,2020-07-13T23:48:45Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@roadTobsb,"pessoal, adorei  o vídeo! muito esclarecedor. Uma dúvida, como o UX Research conversa com time de Customer Success?",2,2020-06-23T01:53:29Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@rayanepantoja,Muito bom!,1,2020-05-09T23:16:54Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@oglaucooliveira,"Achei mara, maravilha, maravilhoso. Obrigado pelo super-conteúdo!",3,2020-03-29T22:00:16Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@paulagamaicm,Adorando os conteúdos ! Parabéns,1,2020-03-21T00:50:32Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@RodrigoAlexandreSilva,"Eu acredito que foi a mais lúcida entrevista sobre UX. Parabéns à Camila Borja. Ela compara situações a situações. Não fica preso apenas na técnica ensinada em cursos. Hoje sou UX/UI LATAM da Ipsos e sou o que ela disse: ""Time de apenas 1"".",5,2020-03-05T19:02:14Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@FelipeLima-ky9pk,Vídeo bacana. 👍🏻,1,2020-02-24T09:08:24Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@ukrs,"Obrigado pelo canal, e por todos os vídeos que nos ajudam muito =)",1,2019-08-28T17:38:13Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@IsraelLucasSousaSilva,"Muito bom esse tipo de vídeo, ajuda bastante quem tá começando :)",1,2019-06-29T05:24:26Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@fernandavieira8232,"Nossa adorei, quero muito migrar para UX design, porquê faz muito sentido pra mim ter essa pesquisa. Embora que a faculdade onde me formei fizemos muitas pesquisas, mas não é nada igual ao o que Research Design faz.",1,2019-06-26T15:58:30Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@SuaveCrazy,Excelente. Obrigado por compartilhar esse conhecimento conosco.,4,2019-06-26T01:32:50Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@inusukaaandre,"Parabéns pelo conteúdo! 
Seria muito massa um vídeo de UX Strategy",1,2019-06-24T23:49:19Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@brunokambara,"Sensacional!!! Muito aprendizado em 23 min. Uma coisa que me pegou.... Ah... se pegou, foi a intro ""...ou em menor grau, no design industrial..."" como tenho ""brigado"" para isso mudar hehe Muito caminho para trilhar, mas vamos embora!!! Valeu por mais este conteúdo. abs",3,2019-06-24T19:58:10Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@gotinhobr,"Muito bom o vídeo! Parabéns! não conhecia o canal, fui impactado vi LinkedIn e já me conectei a este canal",1,2019-06-24T16:41:57Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@UXNOW,Ótimo vídeo! Esclareceu muita coisa sobre  pesquisas e até sobre a forma como isso se encaixa no time! :),11,2019-06-24T14:23:06Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@tamiresslelis,Muito bom!,2,2019-06-24T14:06:08Z,82V4cpzDlw0,UX Research do Zero: Como Coletar Dados Reais e Criar Experiências Impactantes
@uxlab,"Bem-vindo a mais um episódio que eu adorei fazer. Espero que este conteúdo ajude a quem procura mais informações sobre UX Research. Obrigado, Diana! ;)",12,2019-04-13T17:59:29Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@maiiriz,"Adorei o vídeo, conteúdo muito bom. Mas preciso comentar que, depois que reparei a prateleira torta lá atrás, foi difícil prestar atenção ao que a Diana estava falando kkkkkkkkkkkk",0,2025-04-28T11:50:44Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@helder-rangel,Como fazer um teste de usabilidade com um site que ainda está no figma?,0,2024-07-21T01:04:27Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@nao_surta,Caraca!! Que conteúdo sensacional. Muito obrigado pela AULA!,0,2024-06-12T18:40:39Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@erikamattos4559,"Estou descobrindo o ux design e eu tô achando incrivel como é multidisciplinar, estou completamente apaixonada e consumindo um video atrás do outro, um verdadeiro mergulho em dados",0,2024-02-21T14:14:34Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@caheviana,"Muito bom, obrigado Diana pelo conhecimento compartilhado :)",0,2023-08-28T19:38:58Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@itacirgabral8586,muito boa a entrevista,0,2023-04-08T18:22:06Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@jessicalima-salesforcenapr9383,Que aulão toppp,0,2023-02-10T19:19:00Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@fernandobarros2826,"Que canal legal e bem editado.
Parabéns pelo capricho. 
E obrigado pelo conteúdo.",2,2022-11-11T20:54:38Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@diogofonseca3161,"Excelente, melhor vídeo sobre Research que encontrei até o momento. Obrigado pelo conhecimento.",0,2022-09-25T13:42:37Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@thiagodelaneza6046,"Muito obrigado pelas informações, estou estudando as áreas de UX para me identificar e já me apaixonei de cara pelo ux Research.",0,2022-09-01T18:27:45Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@talitacordeiro2233,Amei esse papo. Aprendi muito!! Estou começando na área e essasdicas são valiosas.,0,2022-03-28T14:49:27Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@aliricarte,"Adorei!!!! Sou fã do trabalho da Diana, um dia vou trabalhar com ela!!!! 💪🏼🙏🏼❤",0,2022-01-13T14:12:57Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@eltoncsoares,Vídeo excelente!,0,2021-11-20T14:31:41Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@souandremoura,"Cara que demais, que vídeo...
Aprendi demais demais
Adorei os processos, ainda mais pra mim que Research é meu calcanhar de aquiles...
Obrigadoooooo
Ameeeeei",1,2021-08-06T23:51:17Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@EderNovacki,"DEmais essa entrevista, a Diana eh uma profissional sensacional! Mas se alguem puder me ajudar com uma duvida: inicio do processo de pesquisa, como eu determino que tipo de usuario eu vou chamar pra pesquisa, de acordo com  o escopo do produto, ou eu deveria buscar diversidade e trabalhar a partir dos dados coletados?",6,2021-03-17T15:12:59Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@JuniorOrfeu,"Obrigado, pelo conteúdo!",1,2020-11-16T15:25:55Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@rafasq10,"2:13 - Planejamento
15:52 - Recrutamento",27,2020-11-15T23:00:15Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@rayssaaraujo2308,Diana é ótima! Legal ver o processo dela e comparar com o nosso pessoal :),0,2020-08-18T19:44:36Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@unrick8851,Sensacional. Adorei saber sobre Atomic Research. Valeu! <3,0,2020-06-20T18:04:19Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@aloysiofranca,Mto bom!,0,2020-06-01T03:09:02Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@rodrigohm3,"Muito bom o vídeo, Qual o insta da Diana ?",0,2020-04-16T04:37:03Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@kleumarc2ti177,Parabéns mesmo pela escolha da estrevistada e parabéns Diana pela facilidade em transmitir de forma simples conhecimentos tão valiosíssimos!!!,0,2020-03-16T23:51:38Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@aquieacarol,Diana é uma referência! Aprendi muito. 💕,1,2020-02-29T16:55:53Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@we.bastos,"Muito bom o vídeo, parabéns Diana, aprendi muitas coisas.",0,2019-11-04T21:16:05Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@brunoassia9427,"Muito interessante sobre o atomic, e muito interessante sobre a dica de fazer o time participar das decisões de ações e evitar que os dados da pesquisa não seja ignorado.",2,2019-08-18T07:39:35Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@tiagoalcantara5633,"Muito bom, faz 4 meses que estou trabalhando em UX e muita coisa que você disse, estou vivenciando aqui. Quero melhorar cada vez mais, e com certeza seu contéudo vai me ajudar! Muito obrigado!",1,2019-08-01T18:09:54Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@FabioZacasan,"Excelente vídeo com a participação da Diana onde ela fornece um panorama bem interessante dos processos que fazem parte do nosso dia a dia. 

Também não conhecia o Atomic que me parece ser uma iniciativa bem interessante para envolver mais o time e dar prosseguimento naquilo que levantamos ao longo de um projeto de pesquisa. 

Adorei, parabéns aos dois!! Sucesso!! :)",0,2019-04-18T13:29:55Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@lmorikio,Essa série com entrevistas está ótima. Andrei manda muito bem como host. Parabéns!,1,2019-04-15T15:12:07Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@erikadecastro6964,"Muito legal adorei! Além de designer interessada no assunto, tenho sido nos últimos tempos usuária ativa do vila real, por ser um dos meus preferidos. 😊. Até pra consulta, pra tentar obter mais informações quando vou até o bairro e fico rodando por lá, jogo o nome da rua e são quase sempre os links da Vila Real q o Google me trás. Ou quando o corretor me manda diretamente informações incompletas do imóvel. Então jogo no Google e novamente aparecem páginas do Vila Real. Impressionante!
Foi muito legal ver quem está por trás da minha experiência kkk.",1,2019-04-14T21:31:41Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@ivanasedis,"Excelente episódio, adorei o conteúdo, a condução e a entrevistada. Parabéns Gurja! 😘🌷🙌🏼",3,2019-04-14T13:15:49Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@guilhermedepaula7411,"Arrasou no convite Andrei! A Di trouxe informações muito valiosas e que realmente usamos no nosso dia a dia. Acho que um ponto importante que vale salientar é o peso de manter a documentação da pesquisa organizada, pois isso permite que ela fique acessível entre os stakeholders internos e fácil de compreender nas etapas de consolidação",1,2019-04-14T12:36:00Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@MarcosOliveira-lj1pm,"Muito bom! Obrigado por compartilhar esse tipo de conteúdo, ajuda demais.",1,2019-04-13T22:11:35Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@harissonandrade,"Sensacional, seria legal um vídeo falando sobre a integração do time de Big Data de uma empresa com o time de UX, isso facilita muito na pesquisa, pois praticamente temos todos os dados do nosso cliente para trabalharmos nas melhorias.",4,2019-04-13T21:41:06Z,C6urHjGxRE4,GUIA PRÁTICO DE UX RESEARCH. COM DIANA FOURNIER
@sabrinaguimaraes7968,Pra alguém que esta em transição e quer trabalhar com research ainda assim tem que ter um bom desempenho na parte de UI ?,0,2025-04-26T12:32:16Z,H_mbB-uYxYw,O que é UX Research?
@CentralMaluca,"Parece q todo mundo agora ou quer ser DEV ou UI/UX designer… lascou!! 😂😂😂😂 ótimo video, like!",0,2025-11-23T06:06:23Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@xofanahelena,"em breve vou terminar minha graduação em jogos digitais e tenho mt interesse na área de ui ux, estou pensando em pagar uma pós e fazer cursos livre, é uma boa ?",0,2025-11-17T17:26:58Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@zeckpergom3928,"Oi, tudo bem? Não tô achando o link pra por meu e-mail, pra ter acesso ao guia, poderia me enviar, por favor? Obg",0,2025-11-14T18:21:00Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@matheusventuri5519,"Eu curso Publicidade na Unisesumar e o UX Now foi um dos professores de matérias que tive por lá, foi dessa forma que comecei a me interessar por UX/UI, mas ainda tenho alguma dúvida sobre qual curso escolher, esse vídeo me ajudou bastante a ter um norte sobre! Ótimo conteúdo meu amigo! 🫡",1,2025-11-13T13:46:58Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@eLLokoSauron,"Tenho 35 anos e tenho um background de vendas e transicionei pro Marketing Digital em 2020, moro no exterior tive algumas experiências no marketing, principalmente com digital media usando Adobe, mas de forma geral sou mais um generalista.

Sai do meu ultimo trabalho tem uns 6 meses e está bastante dificil de encontrar vaga então estou planejando fazer uma outra pós (como conseguiu cidadania tenho “um tiro” pra dar aqui e fazer outra pos sem muito custo) e voltar para o Brasil, a area de UX design é de longe a que me atrai mais, mas tenho bastante medo de estar indo pra “longe demais “ da minha area e de como está o mercado por aí, então to considerando Data Analytics tbm 😂😂😂😂😂

Enfim, vamos ver o que acontece, mas valeu pelas infos, conteúdo bastante elucidativo! 👊🏽",1,2025-11-07T17:44:40Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@jaidofuturo,Quero muito,0,2025-10-30T23:28:05Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@Denise-MaipoDigital,"Conheci seu canal hoje, 30 out 25. Estou encantada com a sua didática! Ganhou uma inscrita!! Só tenho a agradecer por tanto conteúdo valioso!",0,2025-10-30T13:35:14Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@CarolineMoraes,Muito obrigada pela partilha desse conteúdo de excelente qualidade!!!,1,2025-10-27T18:59:18Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@itielcarvalho4504,"Período	Objetivo	Ações
0–3 meses	Fundamentos de UX	Cursos introdutórios, leitura de Nielsen Norman Group, tutoriais no YouTube
3–6 meses	Foco em UI e prática	Aprender Figma, criar protótipos, participar de desafios de design
pós 6 meses
Especialização  Escolher um curso pago (como da Awari, Alura, EBAC ou Origamid) e montar portfólio

Algo nessa pegada.. Faz sentido?",23,2025-10-23T12:55:17Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@itielcarvalho4504,"Passar uns 6 meses estudando via conteúdos gratuitos na internet, e depois fazer algum curso pago, faz sentido? Vale a pena? Seria um tempo bom de preparo? Sei que é relativo, mas falando em média..",1,2025-10-23T12:47:13Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@ThamianeVerçosa,Não entendi muito bem por onde começar... Design? Ux Design?,0,2025-10-15T17:22:56Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@douglaspereiradecarvalho582,"essa dica é pra quem se encontra perdido em relação a estudar em casa .Se voce morar em SP, tem curso de Design UI UX nos Senais de São Paulo. Não tem prova pra entrar nem nada , completamente gratuito e ainda ganha todo material necessario pra aprender. na biblioteca de la tem muitos livros de design em geral e o ensino la é outro nivel. se vc precisar vai começar do 0 absoluto com ajuda do professor. pode ser um bom ponta-pé inicial. Tem nos 3 Turnos , e é baseado em um projeto.",19,2025-10-01T17:21:10Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@3ck.tattoo,"Tenho 32 anos, fui designer grafico a vida inteira mas me encontro deslocado do mercado. Vale a pena investir em UX/UI ainda assim?",4,2025-09-16T18:15:48Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@isabelinaciofelizardoisabe1119,"Adorei a explicação! 
Comecei agora a estudar UX/UI designer,espero poder aprender muito e claro, conseguir uma carreira nessa área.  Vou passar acompanhar sempre os teus vídeos, são muito eficientes.",0,2025-09-10T13:32:48Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
@thaipri.tavares,"Olá! Vi seu video há pouco e estou seguindo a trilha que sugeriu e estou positivamente surpresa. Fiz ha pouco a aula de história do Desing no curso gratuito da PUC RS, e é realmente muito boa! Sempre tive interesse em Design como um todo, mas trabalhei desde sempre com gestão de processos de negócios, e vejo UX como a ponta da linha que refina o inicio e o fim de um processo atendendo ao cliente, não só em funções, mas também em experiência e em estética. Obrigada! Vídeo realmente útil e honesto. Sucesso!",2,2025-08-27T02:38:28Z,Dqp07aptOss,Como se tornar UX Designer em 2025.
