url,conteudo
https://blog.nubank.com.br/o-que-e-bitcoin/,"<h1> O que é bitcoin e como funciona essa moeda virtual? <h2> O que é exatamente o Bitcoin? <h2> Como funciona o bitcoin? <h2> Qual o valor do bitcoin? Quem decide isso? <h2> O bitcoin é seguro? <h2> E como funciona o investimento em bitcoin? <h2> Quer saber mais sobre investimentos? <h3> E o que é o blockchain? <p> Nos últimos anos, o termo bitcoin se tornou popular e virou notícia em todo o mundo por diversos motivos: sua valorização ou desvalorização rápida, histórias de pessoas que ficaram milionárias com bitcoin e os casos de quem perdeu tudo. Mas, afinal, o que é bitcoin ? Como funciona essa famosa moeda virtual? <p> Saiba mais sobre o bitcoin no vídeo a seguir: <p> O bitcoin é uma moeda virtual – a primeira criada no mundo – e pode ser usado para a compra de serviços, produtos e quaisquer outros itens em estabelecimentos que aceitem ser pagos com ele. <p> Uma das grandes diferenças é que o bitcoin não possui uma moeda ou cédula física. Ele é inteiramente digital, formada a partir de um código único. Por isso, entra na categoria de criptomoeda. <p> O bitcoin é a primeira moeda descentralizada do mundo. Isso significa que, além de não ser regulado por governos, bancos ou empresas, é possível comprar, enviar e receber bitcoins sem nenhum intermediário, como bancos ou emissores de cartão de crédito. <p> Além disso, é uma moeda limitada . Diferentemente do real, dólar e euro, moedas que podem ser emitidas conforme os países sentirem necessidade, o bitcoin e seu código foram criados de forma que somente 21 milhões de moedas possam ser emitidas – este é o limite. Até 2019, estima-se que 18 milhões de bitcoins já haviam sido emitidos. <p> O bitcoin é negociado na internet em uma rede própria, a blockchain: um banco de dados onde são registradas todas as transações bitcoin entre os participantes da rede. <p> Ainda, o bitcoin é descentralizado e aberto (embora as informações dos participantes sejam anônimas). <p> Cada transação de bitcoin é feita entre os membros, registrada através de um software e também por membros mineradores , que verificam cada transação. <p> Depois de validadas, as transações são acrescentadas a blocos de transação – daí o nome blockchain – a cada 10 minutos, quando são criados novos blocos. Por conta dessa validação, nunca foi possível, até hoje, fraudar bitcoin. <p> Os bitcoins de cada usuário são armazenados nas chamadas carteiras digitais, por onde é possível transferir e acessar as moedas. Elas são, basicamente, programas e softwares instalados em computadores e celulares. <p> Blockchain é um sistema que permite rastrear o envio e recebimento de alguns tipos de informação pela internet. São pedaços de código gerados virtualmente que carregam informações conectadas – como blocos de dados que formam uma corrente –, por isso o nome ""corrente de blocos"", em português. <p> Apesar de estar diretamente relacionado com o bitcoin, o blockchain não se resume a isso. Além dessa e de outras criptomoedas, o blockchain também pode ser usado para validação de documentos – como contratos e troca de ações –, transações financeiras, comercialização de músicas ou filmes, rastreamento de remessas e até votos. <p> Veja aqui tudo – de forma simples! – sobre blockchain. <p> O bitcoin, como qualquer outra moeda, sofre variações diárias e segue a lei da oferta e da demanda – ou seja, quanto mais pessoas querendo, mais caro fica e vice-versa. <p> Mas, ao contrário de outras moedas, ele apresenta uma oscilação muito grande e pode variar, em um único dia, até 20%. Isso acontece por dois motivos principais: o fato de o bitcoin ser limitado e a alta demanda pela moeda. <p> A popularização de carteiras digitais, surgimento de corretoras de bitcoin e notoriedade da própria moeda em si fez com que a busca por bitcoins aumentasse, elevanto também a sua cotação em relação às moedas tradicionais. <p> A cotação do bitcoin normalmente segue a referência do dólar. Portanto, qualquer oscilação no preço da moeda norte-americana impacta o valor do bitcoin no Brasil. <p> Um dos pilares do bitcoin e das criptomoedas é a criptografia : uma camada de segurança online que dificulta bastante qualquer tipo de fraude. Por isso, o bitcoin é considerado seguro. <p> O que pode acontecer – e já aconteceu – é as carteiras digitais ou corretoras de bitcoin serem roubadas. Em 2019, uma das maiores corretoras de criptomoedas do mundo informou que hackers haviam roubado US$40,7 milhões em bitcoins. <p> A falta de regulamentação da moeda também pode ser um problema – e o próprio Banco Central do Brasil alerta sobre os riscos em seu site. Ataque de hackers, erros de servidor e perda da assinatura virtual do bitcoin são alguns dos riscos que podem acarretar na perda de todas as criptomoedas – e, consequentemente, de um alto valor financeiro. <p> A valorização do bitcoin levou muitas pessoas a buscarem essa criptomoeda como uma forma de investimento. Por isso, existem corretoras e empresas especializadas na oferta de bitcoin. <p> Vale lembrar, entretanto, que esse é um investimento de alto risco: na mesma proporção que pode enriquecer seus investidores muito rapidamente, também pode fazer com que percam muito dinheiro. <p> Além disso, os investimentos em bitcoin também são tributados pelo Imposto de Renda, no caso de lucros acima de R$ 35 mil, e devem ser incluídos na declaração do IR. <p> Entender o que é bitcoin e como essa moeda virtual funciona é importante, assim como compreender outros tipos de investimentos. Veja como investir em bitcoin e outros conteúdos que podem ajudar, abaixo: <p> Este conteúdo faz parte da missão do Nubank de devolver às pessoas o controle sobre a sua vida financeira. Ainda não conhece o Nubank? Saiba mais sobre nossos produtos e a nossa história aqui . <p> Declaro que conheço a Política de Privacidade e autorizo a utilização das minhas informações pelo Nubank. <p> Ler mais <p> Ler mais <p> Ler mais <p> Ler mais <p> Assuntos relacionados <p> Ler mais <p> Assuntos relacionados <p> Ler mais <p> Assuntos relacionados <p> Ler mais <p> Assuntos relacionados <p> © 2025 Nu Pagamentos S.A - Instituição de Pagamento. 18.236.120/0001-58 Rua Capote Valente, 39 - São Paulo, SP - 05409-000 <strong> o que é bitcoin <strong> inteiramente <strong> digital, <strong> limitada"
