author,rating,title,content,votes,date
MementoMoriBR,3,Some annoying bugs,"Portifolio graphic does not reflect the manually inserted transactions if the date was before current date. Profile completion did not give the 10 diamonds as advertised. Price alert confirmation button is hidden by the numeric keyboard. The acclaimed “better historical graph” rolls left or right instead to show the values where we touch the graph: you only can see the past values when the graph is far left (limited by the graph’s left border) Please, correct those bugs! A nice addiction is add a way to sort the “coin watch list” as the user decides instead of only by market cap position.",0,2023-11-12T23:59:43-07:00
Matheusrodri,1,Um lixo,Cheio de dados inconsistentes!,0,2023-11-08T02:04:50-07:00
Rafael Fernandes Cardoso,1,Innacurate data,Melhor usar CoinGecko.,0,2023-11-04T11:30:58-07:00
Marcelo Porto Taumaturgo,5,Nota 10,App prático e bem montado! Gosto muito!,0,2023-10-30T04:38:17-07:00
Silvana Ana,5,Extraordinário 😍,"Ferramenta extraordinária do mundo Cripto! 
Vou prosperar muito e transbordar para mais pessoas esse aplicativo! 😍",0,2023-09-04T21:45:50-07:00
Kanan K7,2,Room for improvement,"The data is great. The app itself needs a lot of work. It’s slow and buggy, we are in 2023 surrounded by AÍ. Come now !",0,2023-07-26T08:54:00-07:00
iPhoneGus,1,New portfolio is unused 🤷🏽‍♂️,"Managed to do the app worse 😔
Bring the old portfolio back please 🙏",0,2023-06-22T04:22:57-07:00
lzfllr1234,1,Bring the old portfolio back,I really dislike this new portfolio version,0,2023-06-11T16:16:17-07:00
fabioooliveira,1,Bring my old portfolio back,"This analytics tab haven't utility, the best thing on app was the old portfolio view with chart and daily variation",0,2023-06-02T05:02:44-07:00
Xandepires18,3,Pioraram a visualização do portifolio,"Atualizaram e pioraram a UX do portifolio. Antes era possível facilmente ver a % e o valor de cada moeda. Assim como a oscilação em 24h , tudo na mesma tela.
Agora tá impossível acompanhar",0,2023-05-30T03:12:21-07:00
marciosdutra,1,PORTIFOLIO não carrega,Estava sem carregar na versão anterior e atualizou agora e continua sem carregar o PORTIFOLIO.,0,2023-05-27T08:11:36-07:00
Luiscarlosss,5,Excelente!!!,Excelente app,0,2023-04-07T15:06:39-07:00
Rodrigo A L Figueiredo,5,Congrats CMC .,"Nice to use you to take decisions on buying/ selling cripto .

Only thing you should be faster in bringing up to date some coins supply , for example BabyDoge.

Or others that has a system of burning working .

Best Regards 
Rodrigo",0,2023-02-12T02:45:25-07:00
carinafaustino,5,Recomendo a todos a ter essa plataforma incrível no seu celular,"Ótima pra fazer tudo, eu recomendo",0,2023-01-14T03:56:40-07:00
Elisfan,5,I'm loving this app.,I'm loving this app CoinMarketCap.,0,2022-12-14T08:53:53-07:00
domingosmila,1,Pessimismo,Não da retorno,0,2022-12-09T16:18:01-07:00
Gian matador,1,Última atualização piorou,"Estava a um tempo sem o app atualizado e depois q atualizei vi q o app dentro perdeu muita funcionalidade, voltem como era antes com as principais moedas no início",0,2022-06-11T10:23:12-07:00
CJ Mello,1,Péssimo,"No dia que esse app e na plataforma web tiver a opção de colocar a hora exata, eu volto aqui e coloco as 5 estrelas. Montar o portfólio na CoinMarketCap é horrível por causa da hora, pois já possui os horários predefinidos. Horrível",0,2022-06-08T14:50:22-07:00
kexoloko,1,Básico ao extremo,"Essa ultima atualização simplesmente matou o app! Antes eu entrava e direcionava pra minha lista de favoritos, depois clicava em “Mercado” vinha as cotações das principais modestas, isso simplesmente sumiu! Por favor, deixem o app mais profissional! Perdi a vontade de usar!",0,2022-06-03T03:52:20-07:00
jaoquendof,2,Ruim,"Muito ruim, faço 10 logins pra funcionar 1",0,2022-05-31T17:14:34-07:00
jajdhsuwiajahdh,5,Excelente.,Fácil de operacionalizar.,0,2022-05-26T07:32:18-07:00
Jrfepe,5,Prático,Muito pratico. Dá para colocar no favoritos,0,2022-05-18T08:52:35-07:00
Iron1291,3,Ruim,"A cmc Nao atualiza os dados das criptos, é só analisar a baby doge coin na cmc e fora dela, é decepcionante como o site mantém defasado os dados das criptos, visto que é muito acessado..",0,2022-05-01T05:11:38-07:00
pklizadorz,1,Lixo,Lixo,0,2022-04-29T08:20:44-07:00
qqq1qqqq1qq1,1,Horrível,Aplicativo espalha desinformação e manipula dados.,0,2022-04-29T03:23:23-07:00
Shakkau,5,Erro login,"Erro no login toda hora! Sai toda hora sozinho, tem que ligar direto, as vezes você loga e ele não aceita seu login e senha. Muito ruim",0,2022-04-23T18:09:11-07:00
Sergio.Dutra,2,Erro ao logar no iPhone,"Não está logando no App, na verificação da erro, direto no site vai normal!",0,2022-04-23T12:55:27-07:00
Lord Junnior,3,Bug no login,"Todos os dias ou vezes que abro a plataforma eu estou tendo que fazer o login com nome e senha, por este motivo estou dando 3 estrelas. Assim que corrigirem este bug eu volto aqui.",0,2022-04-11T03:55:52-07:00
raulseixax,5,Bug,"Eu amo esse aplicativo, com toda certeza é uns dos melhores, mas há um bug que fica desconectando a todo momento da conta, quando eu acesso o portifólio",0,2022-04-05T09:07:54-07:00
Wayne_chris,5,THIS APP is wonderful,I live this app save time organize my tokes I love!!!!,0,2022-04-02T13:16:20-07:00
Andrestallion,5,Nice and Smooth,🥰🥰🥰,0,2022-03-24T11:38:16-07:00
beloureiro,1,The wallet / portfolio and defaults settings,"Poor portfolio options and settings bug, not allowing changes",0,2022-03-02T14:24:48-07:00
paulcinno,3,Comment section promoting scam,"The recent updates where people can either comment on regarding the coins has lead to increase scam as scammers now put links on their comment. Now if someone wants to check a coin info, they are lured into visiting scam sites.",0,2022-02-25T08:25:21-07:00
Davidalcantaras,5,Tudo em um único lugar,"Aplicativo intuitivo fácil acesso objetivo, sem falar nos cursos gratuitos dentro do aplicativo poderia ser melhor acho que não.",0,2022-02-22T21:55:37-07:00
GefersonP,4,Adendo,"App muito bom, só faltou aparecer a certificação dos tokens.",0,2022-02-14T06:37:12-07:00
gaiabehshss,5,Simples,Muito bom,0,2022-02-11T14:13:32-07:00
mandobr,5,Ótimo!,"Coloque o código e ganhe diamantes grátis !
Código:  XW3CUUXV",7,2022-02-08T18:58:06-07:00
die_sil,5,muito bom esse app top de mais,muito bom top,0,2022-01-28T10:03:45-07:00
Daniel Dallagnese,3,Muito bom pra acompanhar a carteira,"Recentemente, as notificações de preço não estão mais de acordo com a lista de interesse cadastrada no App. Apenas por isso eu diminuí a classificação.",0,2022-01-27T03:34:29-07:00
Leuri Zanetti,5,Perfeito,Roda super bem e bem intuitivo,0,2022-01-20T05:51:07-07:00
delimalu,2,Supply divergente,Nao pode confiar nas inf de supply e MC,0,2022-01-17T15:58:53-07:00
Cod: p10454291,1,Shib,#shibarmy Site malicioso!! Enganador!!,0,2022-01-14T05:26:04-07:00
shibavaifecolarsemvcs,1,Lixo,"Desagradável, horrível, odioso, malicioso além de
ser skam, vão te roubar, não recomendo #shibarmy",0,2022-01-14T02:40:57-07:00
cerqueirarafael,1,Terrível,"As informações desse site não são confiáveis, se for investidor, iniciante ou veterano utilizar a investing, melhor plataforma para obter informacões no momento",0,2022-01-14T02:01:13-07:00
LuckFreeze,2,Bug nos valores de conversão,Bug acontecem com muita frequência quando se converte qualquer tipo de moeda,0,2022-01-11T09:23:53-07:00
Hipertech Celulares,5,Show,Show,0,2022-01-11T08:46:25-07:00
LuanCrypto,5,Ótimo,Ótimo,0,2022-01-07T16:53:14-07:00
BrBrBrMan,5,Ótimo aplicativo!,"Insira a ID de referência ao se registrar: IM4LWDAV para obter diamantes para NFT! O melhor aplicativo de criptomoeda! Interface muito amigável, há absolutamente todas as moedas, você pode coletar e monitorar seu portfólio. Funcionalidade muito poderosa para conduzir análises de mercado de criptomoedas. Também é conveniente adicionar moedas à metamask. Uma seção de notícias útil e interessante. Eu amo tudo sobre este app. Esperamos que em breve eles façam a sua própria troca e então não haverá necessidade de concorrentes! Ainda estou esperando a classificação dos sites IDO, isso está faltando no aplicativo e no site. Os concorrentes têm essa funcionalidade, mas não são convenientes. Eu gostaria que tudo isso estivesse em seu aplicativo. Integre também portfólios via API de várias bolsas. Esta funcionalidade é muito útil para analisar seu portfólio. Realmente o melhor aplicativo para rastrear portfólio, mas realmente precisa de uma opção para deslizar e remover moedas, pois parece estranho se uma moeda for retirada da lista e não há como clicar em editar e remover quando isso acontece. A propósito, estou usando um iPhone atualizado, se os desenvolvedores estão se perguntando. Seria atualizado para 5 estrelas se realmente funcionasse porque era útil. Os desenvolvedores são ótimos! Quero expressar minha mais profunda gratidão e respeito a eles por este aplicativo! Muito obrigado!",11,2022-01-04T10:11:40-07:00
fabrimito,3,Gráficos não funcionam,Os gráficos não estão funcionando.,0,2021-12-29T08:56:02-07:00
Henrique cordeiro,5,Melhor app que tem hj em dia,muito bom!!!!,0,2021-12-28T19:36:53-07:00
RonaldoSeergio,1,SHIB,SHIB supply error,0,2021-12-23T15:36:08-07:00
O brasileiro Rolando,1,Estafa,"Está manipulando los datos del mercado de las criptomonedas a favor da Binance. Principalmente el precio de SHIBA INU!!!. Eso es una estafa y no da ninguna confianza en la empresa. Ya fue hackeada, nada de seguridad, lastima que funcione así.",0,2021-12-23T13:35:11-07:00
tank :,5,Perfect tool,Perfect tool for cripto,0,2021-12-22T18:03:45-07:00
Ph Romasko,1,Bug,"Está tudo muito bagunçado depois da ultima atualização 
Não permite que adicionemos mais compras ou vendas e agora está maluco totalmente 01 Bitcoin Valendo mais de 1.000.000.000,00 .
Pessoal atenção as coisas que vão para o ar!!
Lamentável",0,2021-12-14T14:04:32-07:00
leonardohrs,5,Bug para adicionar moeda,"O portfólio do App está dando erro ao adicionar moedas, se puder dar uma olhada nesse erro e corrigir eu mudo a minha avaliação.",0,2021-12-10T05:35:10-07:00
RafaLatam,5,Muito bom !!!!!,Ferramenta totalmente diferente de todas muito Dinâmica e Correta,0,2021-12-05T20:43:16-07:00
