termo_pesquisa,regiao,idioma,data_coleta,timestamp,modo,versao_script,fonte,rank,about_this_result,ad_supported,age,allow_forking,ano,app_id,archived,arxiv_id,atualizado,author,autores,autores_lista,avaliacoes,caption,categoria,categoria_id,categorias,categorias_lista,category_id,channel,channel_custom_url,channel_description,channel_id,citacoes,cliente,clone_url,comment,comment_text,comments,contains_ads,content,content_rating,coordinates,created,created_at_i,criado,currency,data,data_completa,date,default_audio_language,default_branch,default_language,definition,descricao,description,desenvolvedor,desenvolvedor_id,dir,disabled,dislikes,displayed_link,doi,duration,engine,estrelas,external_ids,extract_html,family_friendly,favorites,fields_of_study,fonte_suggest,fork,forks,forks_url,free,has_downloads,has_issues,has_pages,has_projects,has_wiki,homepage,icon,image,instalacoes,is_open_access,is_template,journal,journal_ref,lang,language,licenca,licenca_spdx,likes,linguagem,link,live_broadcast_content,meta_desc,meta_url,metodo,nome,num_points,object_id,open_access_pdf,open_issues,order,originalimage,originalimage_height,originalimage_width,owner,owner_avatar,owner_type,owner_url,pais,paper_id,parent_id,position,preco,primary_category,private,publication_date,publication_types,published,published_parsed,pushed_at,referencias,released,relevancia,relevancy_score,resumo,score,screenshots,sectiontitle,sitelinks,size,snippet,source,source_url,story_id,story_text,story_title,story_url,sugestao,summary,tags,tamanho,tentativa,termo,termo_original,thumbnail,thumbnail_default,thumbnail_height,thumbnail_high,thumbnail_maxres,thumbnail_width,tipo,title,titlesnippet,titulo,topics,updated,url,url_mobile,venue,version,video_id,views,visibility,watchers,web_commit_signoff_required,wordcount
bola,br,pt,2025-12-12 03:54:00,2025-12-12T03:54:00.926264,personalizado,7.3,AppStore-Google Play,1,,True,,,,com.ea.gp.fifamobile,,,,,,,988291,,Esportes,GAME_SPORTS,,,,,,,,,,,,,,True,,Classificação Livre,,,,,BRL,,,,,,,,"A atualização EA SPORTS FC™ Mobile 26 chegou! Celebre a temporada de futebol 25/26 e aproveite uma das maiores atualizações já feitas, inspirada pelos fãs.

Jogue com clubes da LALIGA EA SPORTS ou da Premier League, incluindo Real Madrid, Liverpool e no modo PvP chamado Desafio do Clube ou vá em busca da glória europeia no Torneio da UEFA Champions League. Colete itens de atleta para montar seu time dos sonhos no Football Ultimate Team™, com estrelas do futebol como J. Bellingham, Endrick, V. van Dijk, e ÍDOLOS lendários como Ronaldinho, Marcelo, Zico e Cafu. Além disso, jogue futebol lendário com times do Torneio CONMEBOL Libertadores no final da temporada. O FC Mobile conta com as maiores competições, ligas e jogadores do mundo, com mais de 19.000 atletas, de 690 times, em 35 ligas, incluindo a UEFA Champions League.

PRINCIPAIS RECURSOS
Marque gols com os melhores jogadores do mundo enquanto evolui um time de super estrelas do futebol.
Entre em uma liga e jogue em equipe para competir em torneios e coletar recompensas.
Compita para subir de classificação nos modos de jogo, incluindo Desafio do Clube, 1 Contra 1, Duelo de Ataques e Modo Manager.
Ganhe mais recompensas com Treino Diário, Missões e Conquistas.
Jogue com seu time favorito da UCL e compita para vencer o Campeonato Europeu no modo de torneio oficial da UEFA Champions League na temporada 25/26.

COMPITA NO PVP 1 CONTRA 1
Jogue partidas PvP para subir de classificação no Division Rivals.
Ganhe recompensas e suba no Placar de Líderes semanal.
Sistemas de classificação e organização de partidas aprimorados.

ENTRE EM LIGAS, GANHE RECOMPENSAS
Encontre amizades mais rápido com ligas classificadas por idioma, clubes, região e muito mais.
Jogue em equipe com sua Liga para disputar torneios e ganhar recompensas.

MELHORIAS DE JOGABILIDADE AUTÊNTICA
Novas Formações: experimente novas formações táticas em partidas PvP e PvE.
Sistema de Passes Melhorado: movimente a bola com mais precisão
Autenticidade do Atleta: atributos e habilidades com mais impacto e baseados no desempenho no mundo real.

DESAFIOS DO CLUBE
Compita com clubes autênticos da Premier League ou LALIGA EA SPORTS em um jogo multiplayer PVP em tempo real.
Comande Liverpool, Real Madrid e muitos outros.

LIGAS, LENDAS E COMPETIÇÕES
CONMEBOL Libertadores, UEFA Champions League UCL, LALIGA EA SPORTS, Premier League, Bundesliga e muitas outras.
Reviva momentos icônicos com grandes creques do futebol: Ronaldo, Ronaldinho, Marcelo, Kaka, Zico, Cafu, Zlatan Ibrahimović e mais.

O Clube é Seu! Jogue o jogo do mundo e conquiste as maiores estrelas do futebol e ÍDOLOS com a atualização 26 do EA SPORTS FC™ Mobile.

Este aplicativo: É necessário aceitar o Contrato do Usuário da EA. A Política de Privacidade e Cookies da EA é aplicada. Você concorda que todos os seus dados pessoais coletados no uso dos serviços da EA sejam transferidos para a EA nos Estados Unidos, como descrito em maior detalhe na Política d",,ELECTRONIC ARTS,6605125519975771237,,,,,,,,4.597629,,,,,,,,,,True,,,,,,,https://play-lh.googleusercontent.com/yQHb1bk88ENXLZ2_ZO-st7cuG78pva5yRAge2CjhBPoBoEng1ouxyx30vK4s4Z7553Kohd9pPVm1GC2Phs8slA,,500.000.000+,,,,,,,,,,,https://play.google.com/store/apps/details?id=com.ea.gp.fifamobile,,,,,EA SPORTS FC™ Mobile Futebol,,,,,,,,,,,,,br,,,,0,,,,,,,,,10 de out. de 2016,,,,,"https://play-lh.googleusercontent.com/-_5-Q-HOPKeoQ4r1iIioequrWeVc8peiru6kAMJQ1uMZK7994HjRHyrYWXlG4ytM2gbDAuTwRmCPUmCMP6-H_A, https://play-lh.googleusercontent.com/nvapNuo52FEXnkB0akMKwlZ0F64aAOcjHamKz1HXdVHBQk7jhO4oXXJQsPx1aw4G7IAXmz1LS6d6ltX0uaP-Wfc, https://play-lh.googleusercontent.com/b2MEPPIXgmvpYkOREVVi9dWGY0oUpnPo-BqOvRl22MNypWJJu85gJph4QIm3ldY73_BdJYlyHR4-cx4YTf4A, https://play-lh.googleusercontent.com/ZcJeQRJScphgqq8TNWXOqwEGt_h4h0sXSI-5_o7W0uF0TL09Zf-iUNojvjOpIGtnYbPrl3wEoqZF7o1CvWp1XA, https://play-lh.googleusercontent.com/RfAprbpXL_q12PqAlmtquXKifYYMkGeMeE9X57BhNoMiF-Ff7J-qqrlWh5cf5DxGVv_nknVn6THJ3gNvskI_iFY, https://play-lh.googleusercontent.com/Eed2UGRBD3bKpm9IdgqjErjv7BcOcwyv2WZlD3mbBCGF5ZebK2Ep6kcS76tC-wLd6tnro4Zw6OCJCFI2Hji4Jg, https://play-lh.googleusercontent.com/rXa_F8YyJNDTum3i1FKrVVo9ax3g6enaCzuTM2cqG16m_NpYq2Ufnvqq79MDNMSZVo0ufOAhJk44Udi6MVn1Zw, https://play-lh.googleusercontent.com/_SIJhBQvM1yRjunbaMt_Z7c2Rd9_L5WyUdcmR5lPxTEbccdCg1O-7NHs1ZAzIBZ95JT6qHolyOeNt8ASTGELLA, https://play-lh.googleusercontent.com/-_5-Q-HOPKeoQ4r1iIioequrWeVc8peiru6kAMJQ1uMZK7994HjRHyrYWXlG4ytM2gbDAuTwRmCPUmCMP6-H_A, https://play-lh.googleusercontent.com/nvapNuo52FEXnkB0akMKwlZ0F64aAOcjHamKz1HXdVHBQk7jhO4oXXJQsPx1aw4G7IAXmz1LS6d6ltX0uaP-Wfc",,,,,,,,,,,,"O Jogo do Mundo Todo, onde quiser, com estrelas da Premier League, UCL e LALIGA.",,,1.0,bola,,,,,,,,,,,,,1763352342,,,,26.1.02,,,,,,
bola,br,pt,2025-12-12 03:54:00,2025-12-12T03:54:00.926264,personalizado,7.3,AppStore-Google Play,2,,True,,,,com.football.soccer.league,,,,,,,73676,,Esportes,GAME_SPORTS,,,,,,,,,,,,,,True,,Classificação Livre,,,,,BRL,,,,,,,,"VIVA WORLD FOOTBALL! Football League 2026 chega melhor do que nunca!
Entre em campo com Manchester City e AS Monaco, totalmente licenciados no FL26. Desfrute de ação completa de jogadores em 3D, interface elegante e estádios incríveis. Jogue online ou offline, participe de eventos e desafios emocionantes, e escolha comentários multilíngues para uma experiência personalizada. Escolha seu elenco e monte seu time com mais de 40.000 jogadores do mundo todo. Esta é a sua experiência de futebol mobile de próxima geração!

Liberte a ação com animações avançadas de jogadores e IA inteligente:
Sinta cada movimento com animações completas
Desafie-se contra IA mais inteligentes e imprevisíveis para a melhor experiência de futebol mobile

Melhore sua experiência com interface elegante e música envolvente:
Mergulhe em uma interface esportiva elegante, projetada para campeões
Aproveite a música de fundo dinâmica que enriquece a experiência de jogo

Comentários Multilíngues:
Sinta a torcida e a emoção da partida
Experimente comentários como nunca antes, com múltiplas línguas disponíveis

Explore novos estádios e atmosferas eletrizantes:
Entre em estádios incríveis, no centro da ação
Sinta a energia de uma atmosfera de estádio aprimorada que dá vida a cada partida

【NOVOS RECURSOS & FUNÇÕES】
Novas Camisas e Bolas: Escolha kits recém-desenvolvidos e uma ampla variedade de bolas!
Personalize Seus Controles: Aproveite modos de operação personalizados e suporte aprimorado!
Novas Competições: Experimente o formato renovado da European Champions Cup!

【CONSTRUA SEU TIME DOS SONHOS】
Grande Seleção de Times e Jogadores: Mais de 40.000 jogadores (masculino & feminino), 1.500 clubes e 150 seleções nacionais
Monte seu time dos sonhos: Procure seus jogadores favoritos e assine contratos exclusivos
Domine o jogo com táticas personalizadas: Demonstre suas habilidades com táticas totalmente customizáveis
Conduza seu time à vitória: Crie a formação perfeita, conquiste troféus e torne-se o lendário manager do seu time

【LIGAS & COMPETIÇÕES DE FUTEBOL】
Copas Nacionais Clássicas
Copa Internacional (Masculino & Feminino)
Copa Nacional Europeia (Masculino & Feminino)
Copa Nacional Americana (Sul & Norte)
Copa Nacional Asiática
Copa Nacional Africana
Gold Cup
European Nations League

【LIGAS DE CLUBES】
Top5 (Inglaterra, Espanha, Itália, Alemanha, França)
Ásia (Arábia Saudita, Japão, Coreia do Sul, Índia, Indonésia, Irã, Vietnã, Malásia, Tailândia)
África (Egito, África do Sul, Marrocos, Argélia)
Europa (Croácia, Holanda, Bélgica, Turquia, Portugal, Escócia, Rússia, Grécia)
América (Brasil, Argentina, Colômbia, EUA, México, Equador, Peru, Paraguai, Venezuela)
Liga Personalizada (Personalize a liga ao seu gosto)
& Mais em breve

【TORNEIOS DE CLUBES】
European Champions Cup (formato antigo & novo)
European League Cup
European Conference Cup
Club International Cup (novo formato)
South American Champions Cup
Asian Super Champions Cup
A",,MOBILE SOCCER,MOBILE+SOCCER,,,,,,,,4.486807,,,,,,,,,,True,,,,,,,https://play-lh.googleusercontent.com/O_tZ4zr2X0X78UYI5_7C_usFs1MD7IcAkN3z-sAPi0uhP1Qe0RZvsL_ThG30Qo1Tpw6dfZNC4q-XcmOkRK8t,,100.000.000+,,,,,,,,,,,https://play.google.com/store/apps/details?id=com.football.soccer.league,,,,,Football League 2026,,,,,,,,,,,,,br,,,,0,,,,,,,,,16 de nov. de 2022,,,,,"https://play-lh.googleusercontent.com/HmP-sg6sgcnv0rpEeWtkKqxlspYLIr0JVIffJ-_-3abUw4HLv9bfjszOiBWdhPvWGVqPHCdu05u_TAPtbwdXyg, https://play-lh.googleusercontent.com/-Romlrhdbv2f3k14zoRXqqZ9cjzUIQjW8NHo884yHDAoT07nrQtWinR_8EADwqKHZhuRA-NVry4rGgCFwuKz8w, https://play-lh.googleusercontent.com/tVF3oIwh_-ft9oseAQsaHh4EF_sAJmJ0oo-3S7YJylgpa0vd_7LMVAiawkLWsI3xp7hlNev7ST6CgYQxkDRd, https://play-lh.googleusercontent.com/y_CcoulZv-5S_sKk0-VFHijFRDNG0Co8L1spYSOpA3jwLGwmtfpR7nYC5InOnjhp0zzCf21qi9GOLCXmghmq, https://play-lh.googleusercontent.com/Oi5f57IenD_bh4LCTXHKtCQun5ETDkSm86-7Tf482PgeF087yTdVPZVIaxgorUBMEICTa6703VXsx1h4FCOScw4, https://play-lh.googleusercontent.com/ayoXhjaHqEl0pXzE7AzEaP6ZR5lgcE0hEgxNEzqxBgPOvLAzczrBxWBW4WHDTzw2oPP0CPnf2HrzEYbVMyt7, https://play-lh.googleusercontent.com/Mh4TAB_UwfRdFe_Ut5sGB97ss_orkVATdzkAnCD1Xl7pdLoH74B26N2nYmVSBLnrm_wkrnskzvAaGHI7sAzJqFg, https://play-lh.googleusercontent.com/cUkIzoNv97ljeY1CQvakP0RLZlvIpbyk-4e80YgrKnP6GUhwDPfYWxbo0PGUWQllWu8w4W6vUrUsZASP3cN82Q, https://play-lh.googleusercontent.com/HmP-sg6sgcnv0rpEeWtkKqxlspYLIr0JVIffJ-_-3abUw4HLv9bfjszOiBWdhPvWGVqPHCdu05u_TAPtbwdXyg, https://play-lh.googleusercontent.com/-Romlrhdbv2f3k14zoRXqqZ9cjzUIQjW8NHo884yHDAoT07nrQtWinR_8EADwqKHZhuRA-NVry4rGgCFwuKz8w",,,,,,,,,,,,Comece mais uma temporada e marque muito na liga dos sonhos,,,1.0,bola,,,,,,,,,,,,,1764850559,,,,0.1.70,,,,,,
bola,br,pt,2025-12-12 03:54:00,2025-12-12T03:54:00.926264,personalizado,7.3,AppStore-Google Play,3,,True,,,,com.firsttouchgames.dls7,,,,,,,513099,,Esportes,GAME_SPORTS,,,,,,,,,,,,,,True,,Classificação Livre,,,,,BRL,,,,,,,,"Dream League Soccer 2026 te coloca no coração da ação do futebol com uma aparência revigorada e novíssimos recursos! Construa e colete seu próprio time dos sonhos com mais de 4.000 jogadores de futebol FIFPRO™ licenciados e entre em campo contra os melhores times de futebol do mundo! Suba pelas 8 divisões enquanto aproveita movimentos em 3D com motion-capture, comentários em jogo imersivos, personalizações de time e muito mais! A paixão nacional nunca foi tão apaixonante!

CONSTRUA SEU TIME DOS SONHOS
Assine com jogadores superstars top, como Raphinha e Julián Alvarez para criar o seu próprio Time dos Sonhos! Aperfeiçoe seu estilo, desenvolva seus jogadores e desafie qualquer um que se colocar no seu caminho, conforme você sobe pelas divisões. Faça melhorias no seu estádio com instalações top de linha e entre na Divisão Lendária. Você tem o que é preciso?

NOVO MODO DE JOGO MELHORADO
A magnífica experiência do Dream League Soccer te espera com novas animações e IA melhorada. Nós revolucionamos com a experiência de futebol mais imersiva para mobile. Dream League Soccer 2026 é o pacote perfeito de futebol, um que captura o verdadeiro espírito da paixão nacional.

VESTIDO PARA O SUCESSO
Olha só a mais bonita experiência em Dream League Soccer de todos os tempos! Personalize seu manager com uma porção de opções diferentes, incluindo cortes de cabelo e roupas. Junto com a nova engine de gráficos melhorados, seu time dos sonhos nunca foi tão top!

CONQUISTE O MUNDO
Dream League Live coloca seu time contra os melhores do mundo. Avance pelas divisões para provar que seu time é o melhor e compita em Placares Globais e Eventos para ganhar prêmios exclusivos!

RECURSOS
•	Crie seu time dos sonhos com mais de 4.000 jogadores licenciados pela FIFPRO e grandes nomes clássicos e lendários do jogo.
•	Motion Capture em 3D completo de chutes, dribles, comemorações e defesas, que gera um realismo sem precedentes
•	Atinja o status de lenda e suba entre as 8 divisões, competindo em mais de 10 competições de copa
•	Construa seu império do futebol do seu próprio Estádio, até instalações Médicas, Comerciais e de Treino
•	Junte-se a outros jogadores, alcance objetivos e ganhe recompensas no mais novo sistema de Clãs!
•	Recrute Agentes e Olheiros para ajudar a encontrar talento de verdade do mercado de transferência
•	Comentários de partida imersivos e entusiasmantes que te colocam no coração da ação.
•	Use Treinadores para desenvolver as habilidades técnicas dos seus jogadores
•	Personalize o uniforme e símbolo do seu time ou importe suas próprias criações 
•	Participe de temporadas e eventos recorrentes para ganhar recompensas únicas
•	Compita contra jogadores ao redor do mundo com Dream League Live
•	Supere desafios em cenários diários e no Recrutamento dos Sonhos!

ATENÇÃO: Este jogo é grátis para jogar, mas o conteúdo adiciona e os itens de jogo podem ser comprados com dinheiro real. Certos itens de conteúdo são oferecidos em ordem aleatóri",,First Touch Games Ltd.,6141822560324008098,,,,,,,,4.482238,,,,,,,,,,True,,,,,,,https://play-lh.googleusercontent.com/f7DZ9TRn1gEVLP4xF0D5tTy8QB2jccsP36eJK5tMOY_q4YQ9EH7yemP9I2c7Me48_tjp_fXn3A38vOMuK1di,,100.000.000+,,,,,,,,,,,https://play.google.com/store/apps/details?id=com.firsttouchgames.dls7,,,,,Dream League Soccer 2026,,,,,,,,,,,,,br,,,,0,,,,,,,,,14 de jan. de 2020,,,,,"https://play-lh.googleusercontent.com/tsJboAOby7TimLVGxvkffPU0BC9ROX9-jjZNogrDALeApXVBMfUe4S4Ac9o7DBsMsKbsqkZIEL9KPqt3xZJlNw, https://play-lh.googleusercontent.com/jcyrQPD3NU0ZdYfoxqhhRH6neGsDR5G4WycM7K10FI6SPtdwgXKaMLFXvsA6fQwff99tIRdK_ecq53Xf_knEmA, https://play-lh.googleusercontent.com/DQDfZ3zp5oBxZknDQSwf1o1mJ50Pw9_NnwnUeQK3mfy6DYJa5n05c6JPlGXfX9oCurR8jGwptUldAUV4nfcc8pM, https://play-lh.googleusercontent.com/oYdIBsw01bZpUkGJ0HCHu5F1yK5NzU1Jv9_qjYGAZtfiMaB2NaZKw-XYeMG1mXHuV2_OLxinrWs8ykquZd8PVes, https://play-lh.googleusercontent.com/9jDzZJFUWdVmE5z61aMS_G2LEgoJlZyiepCgN31PvM6Z-A46k6Vmx00rkTdCOh_quhSn3WesfUaNCKcQUtyyng, https://play-lh.googleusercontent.com/R6pWJyFtdUVs4GnemRy0I3-TlAC74GRpvVAuUk8ESci-r4RPsnJ-Ri4bURErbYbUbHeSdeUIGlPQBgJQGCz0, https://play-lh.googleusercontent.com/z3mqXV9lKWwrctob1kySIH1g8DTczWBCmShHgB6Mee9cqJX2uRak62x8QrGMaE5Pd5RJJPJ2vr3JKtH4VDIpXw, https://play-lh.googleusercontent.com/WD9srJTQNH1sGsjLzeUnM6agtJw1Yj-4zopWdG1tP2kwMtoqA2jrALZHhBisGBHvq9iJ1v7_3_OqnNybQUtktg, https://play-lh.googleusercontent.com/43TJtHuxzan-QXVjFX8YR8ykX9WxeVsDcJF-Ch0nFDYYDldgkrO9sqxHA8ufeqM67bANf3KmC7DLE3Q9sCGowQ, https://play-lh.googleusercontent.com/XNJLhHiTYdRGwVtMX58-t7rMZ_vbIHmeJIaJQTizrcsinpX2NIgHjenr1Z1lsvGjsR77tC6KMoUt9QGhFNasrw",,,,,,,,,,,,Futebol licenciado pela FIFPRO,,,1.0,bola,,,,,,,,,,,,,1764954765,,,,13.030,,,,,,
bola,br,pt,2025-12-12 03:54:00,2025-12-12T03:54:00.926264,personalizado,7.3,AppStore-Google Play,4,,True,,,,jp.konami.pesam,,,,,,,828777,,Esportes,GAME_SPORTS,,,,,,,,,,,,,,True,,Classificação Livre,,,,,BRL,,,,,,,,"■ eFootball™ - Uma evolução do PES
Chegou uma nova era do futebol digital: o PES evoluiu para eFootball™! E agora você pode curtir a próxima geração dos jogos de futebol com o eFootball™!

■ Boas-vindas aos novatos
Depois de fazer o download, você pode aprender os controles básicos do jogo com um tutorial passo a passo com demonstrações na prática! Conclua todos e ganhe o Lionel Messi!

Também incluímos a configuração Assistência Inteligente para ajudar usuários a jogar partidas e também se divertirem.
Passe pela defesa adversária com dribles ou passes brilhantes e marque um gol com um chute forte, tudo isso sem pressionar comandos complexos.

[Formas de jogar]
■Comece com seu time favorito
Comece um novo jogo com o seu time do coração, seja um clube ou uma seleção da Europa, das Américas, da Ásia ou de outro lugar no mundo!

■ Contrate jogadores
Depois de criar seu time, é hora de contratar! De astros em atividade a lendas do futebol: contrate jogadores e eleve o nível do seu time!

■ Jogue partidas
Quando tiver montado um time com seus jogadores preferidos, será hora de levá-los aos gramados.
Do teste de habilidade contra a IA até a competição pela melhor classificação em partidas online. Curta o eFootball™ como preferir!

■ Desenvolvimento do jogador
Dependendo do tipo, jogadores contratados podem ser melhorados.
Suba o nível dos jogadores ao escalá-los em partidas ou use itens de jogo e invista Pontos de Progresso para aumentar os atributos deles.

Caso prefira personalizar o jogador de acordo com seu gosto, você pode distribuir os pontos de progresso manualmente.
Quando não souber como desenvolver seu jogador, é possível usar a função [Recomendado] para distribuir os pontos automaticamente.
Evolua seu jogador do jeito que preferir!

[Para curtir mais]
■ Atualizações ao vivo semanais
A atualização ao vivo é o elemento que reflete transferências dos jogadores e conquistas em partidas do futebol na vida real.
Observe as atualizações ao vivo lançadas a cada semana, ajuste seu elenco e destaque-se em campo.

■ Personalize um estádio
Escolha seus elementos do estádio favoritos, como coreografias e decorações gigantes, e veja-os no seu estádio durante as partidas que disputar.
Organize seu estádio como quiser e traga um toque de estilo ao jogo!

*Usuários que residirem na Bélgica não terão acesso a caixas de itens (loot boxes) que exijam pagamento com Moedas eFootball™.

[Para ver as últimas notícias]
Novos recursos, modos, eventos e melhorias na jogabilidade serão implementados continuamente.
Veja mais detalhes no site oficial do eFootball™.

[Download do jogo]
É necessário aproximadamente 2.7 GB de espaço livre em disco para baixar e instalar o eFootball™.
Certifique-se de que há espaço livre suficiente antes de começar o download.
Também recomendamos que use uma conexão wi-fi para baixar o jogo e qualquer uma de suas atualizações.

[Sobre sua conexão]
Uma conexão com a internet é necessária para j",,KONAMI,KONAMI,,,,,,,,4.41836,,,,,,,,,,True,,,,,,,https://play-lh.googleusercontent.com/BXckekV8HMU2V1KlYPxkkeuPJSHjKaGaW0Ev_moSDfakW89Wn97iwmUYEiAc7GSSlHU01PXkOs5LfB22SoSc,,100.000.000+,,,,,,,,,,,https://play.google.com/store/apps/details?id=jp.konami.pesam,,,,,eFootball™,,,,,,,,,,,,,br,,,,0,,,,,,,,,23 de mai. de 2017,,,,,"https://play-lh.googleusercontent.com/--6_hjtqxN32s3ONVGFTaVLSyeAXtV4xD8JQNODmuUIJ1vkRgfBpXR5x3c_49Dz33PCfG8-XOCcl3NoLmp2t, https://play-lh.googleusercontent.com/oLTtO238JxeI_dq-zdaz1fUSATI-185VjWZM3XlIdSZVTL8072CUgpyGKFeg-QYf8RUa6Ns9kd-bl26B4yAZaA, https://play-lh.googleusercontent.com/BvVfVvVh-0QVPX4deGauZ2rmn-ctCtO9neny0ql6XkULhw_eijgoSnAWd0tSqVWqGnPUU8XpTw6HXp25W8F1zgE, https://play-lh.googleusercontent.com/6kUoxeFNVWt9o52iAJ2NfkLXthrEA1xatABiGTQiTqxxsS9ivS4ty_GUEeyOXTnWgn8Iojj3FJb0gPnsMl3eqYo, https://play-lh.googleusercontent.com/zcN7z8DxZ6XJWegtlStFUU-C2vYyrEgK9v2SSunTJoKmUT_qFGJrpBEPCjeGFs6zqmOzXvlnRXJw4vE6F9yiHw, https://play-lh.googleusercontent.com/QKerDB3fG5iCRtlWN9-xtpxJFS9A4iCEZblPiYFA9V9en1P5OP70aDHmVgUkdUCckCzKS8VbiD1v1gRurXI_, https://play-lh.googleusercontent.com/RG8l7ACrwTKzjMGsCwGII_TrD85xfCieB49Rpli2XJlUKd_uy3la55rvLSrQo1EQbw8NGH_RWmCRZVZHn33sAg, https://play-lh.googleusercontent.com/cEjeArI33m7Br7JoaZpgkmSn-wbqywkLmYSAGPa3LNDXGPhEwZcTLGztlNVbtXMM_ddiHlnY-fuJ2JoHYtPGFw, https://play-lh.googleusercontent.com/--6_hjtqxN32s3ONVGFTaVLSyeAXtV4xD8JQNODmuUIJ1vkRgfBpXR5x3c_49Dz33PCfG8-XOCcl3NoLmp2t, https://play-lh.googleusercontent.com/oLTtO238JxeI_dq-zdaz1fUSATI-185VjWZM3XlIdSZVTL8072CUgpyGKFeg-QYf8RUa6Ns9kd-bl26B4yAZaA",,,,,,,,,,,,Jogue e com usuários do mundo todo!,,,1.0,bola,,,,,,,,,,,,,1765250222,,,,10.2.1,,,,,,
