author,rating,title,content,votes,date
Kuya9000,3,Notificação,"Desistindo de usar e pagar.
Não consigo habilitar  notificações.",0,2025-02-28T09:25:23-07:00
AmyRym,5,Mudança do layout,Nao gostei da mudança. O titulo da materia tem que ficar mais visível que a página que publicou a materia. Péssima ideia colocar a fonte em destaque ao inves da notícia.,0,2023-02-28T11:37:04-07:00
Dalicca,5,Simples e completo,As notificações são perfeitas!!,0,2022-12-31T07:08:29-07:00
s t i m,5,"Corrigido o bug, voltou a ser o melhor agregador de notícias!","Corrigiram um bug que aparecia propaganda mesmo na versão paga (R$1,50/mês). Agora voltou a ser o melhor app agregador de notícias sobre crypto do mercado, pq eh fácil, rápido e agrega muitos portais, os que importa.

Vale mto a pena pagar o incentivo mensal, pq é baratinho e permite ao desenvolvedor remover as propagandas, que podem notar que é o que incomoda a galera nos comentários.

Voltou a ser top!",0,2021-09-23T02:41:58-07:00
R Pavico,5,Ferramenta intuitiva,Fácil de entender e depurar informações,0,2021-09-15T15:39:48-07:00
Diego.mota,5,Uso faz tempo,"O melhor app, e melhor ainda é feito por brasileiro",0,2021-05-26T15:57:04-07:00
Fabio_2,5,Fácil e pratico,"O app é muito bom, gosto bastante, uso diariamente a muito tempo, é da hora acordar e já ter uma notificação com cotação de diferentes moedas.... senti falta esses dias que precisei da cotação do BNB, e de uma busca na lista de gráficos, com o aumento no número de moedas disponíveis isso pode fazer falta em algum momento, mas nada que invalide o app. Parabéns pelo trabalho!",0,2021-05-15T06:10:00-07:00
Reano De Vitto,3,"App bom, mas não consigo falar com o desenvolvedor","O dev respondeu aqui pedindo pra eu mandar um email, mas no site não tem nenhum endereço de email ou outra forma de contato. Sou assinante.",0,2021-05-14T04:21:23-07:00
claudiomed36,5,Intuitivo e prático,"Olá, Victor.  
Veja se você consegue acrescentar os tokens listados no mercado Bitcoin.  
No mais, está tudo excelente.",0,2021-05-05T17:30:05-07:00
Pedrohc 🙉,5,Ótimo aplicativo e excelente suporte.,"Gosto muito do app, uso a mais ou menos 1 ano.

Senti falta de algumas cotações e mandei um e-mail para o suporte... Victor me respondeu em 5 minutos!!!
Expliquei quais cotações sentia falta e em 3 dias as cotações apareceram, sensacional!

Parabéns pelo app e atendimento!!!
Sucesso para Victor e equipe!!!",0,2021-05-01T17:19:20-07:00
Vitao1105,5,Ótimo,App extremamente fácil de entender até para quem tem pouco tempo de prática no mundo das criptomoedas... estão de parabéns,0,2021-03-25T07:22:50-07:00
Caquilici,5,Excelente app,"Se pudesse dar mais estrelas, esse app com certeza seria merecedor. Como sugestão poderiam dar uma atenção maior para o Apple Watch, adicionar a opção de visualizar na tela central, sem precisar abrir o aplicativo no relógio. Aí seria nota 1000🤝",0,2021-03-15T06:41:32-07:00
Nicmatheussss,5,Perfeito,"App muito útil, simples interface e perfeito para acompanhamento! Não largo mais",0,2021-03-14T13:39:06-07:00
Lestat 50,5,Muito bom,Simples e prático. O que eu queria.,0,2021-02-16T01:06:09-07:00
Braz André,4,"Comecei faz pouco tempo, parece bom!","Quando vou definir um alerta, há um erro no título (está fixo como Bitcoin) mesmo que o alerta esteja sendo criado para outra moeda. Não é nada grave.",0,2021-02-12T14:22:48-07:00
tbarrioni,3,Falta Ripple em BRL,Poderiam inserir cotações do XPR (Ripple) em Reais (BRL). Falta isso...,0,2021-02-05T18:48:32-07:00
patylaura,5,Excelente,Estou recentemente com App mas afirmo que a princípio estou amando,0,2021-01-05T15:10:57-07:00
EduxOrient,5,Muito bom!,Espero funcionar os alertas!! Ajuda muito. Desde já agradeço o desenvolvedor!!,0,2021-01-02T18:32:54-07:00
Maitê LM,5,Muito útil,Fantástico para acompanhar os valores de criptomoedas.,0,2020-11-30T06:50:40-07:00
Wmaenishi,5,Muito bom,As vezes vem muito push notification mas no geral eh excelente,0,2020-05-16T13:07:20-07:00
RichAlves25,1,Notificações na madrugada,"Esse aplicativo nojento me envia notificações todo dia de madrugada informando os preços das moedas e quanto valorizou nas últimas 24 Hs. Legal informar isso mas não as 2 horas da manhã, 2:30... 3:00 Hs. Você tá dormindo, esqueceu de colocar o iPhone no silencioso ou modo não perturbe e no silêncio da madrugada “TÃRÃN! TÃRÃN! TÃRÃN!” O iPhone começa apitar, 2 ou 3 ou 4 vezes seguida. Acorda a gente. Muito chato isso.",0,2020-02-08T22:33:59-07:00
Awski,4,App Otimo! Mas Alarmes com problema,"O aplicativo é muito bom. Mas os alarmes de valores máximos ou mínimos não estão sendo gravados e ficam sem função. Ou seja, não estão funcionando. Fora isso o aplicativo é muito eficiente e fácil de se usar.",0,2019-11-27T03:52:04-07:00
msajr94,5,Erros nos títulos,A alguns dias os títulos das matérias algumas letras estão sendo substituídas por ponto de interrogação. Acredito que seja algum bug,0,2019-10-15T08:07:00-07:00
MateusAntunes,3,Fonte de notícias,"É uma boa fonte de informação, entretanto precisa melhorar a usabilidade. Quando clico no alerta da notícia não vai para a notícia, vai para configurações. Estranho! Fiz cadastro e estou logado 😏",0,2019-07-27T05:43:45-07:00
KidBaumgrten,5,Muito bom!!,"Prático e ajuda muito.
Recomendo!!
Só o alarme que as vezes demora ou não dispara.",0,2019-07-16T19:08:27-07:00
Vi_nery,5,App Excelente,"Excelente aplicativo, principalmente em relação a usabilidade.",0,2019-07-16T13:19:14-07:00
Vitordaniel21,5,O melhor,"O melhor app para acompanhar os valores de criptomoedas, simples e fácil de usar!",0,2019-06-26T14:26:18-07:00
Avlia7,4,Muito bom!,"App muito bom, Alertas funcionam de verdade. Só falta adicionar o ETH - FOXBIT.",0,2019-06-26T06:12:41-07:00
Uberaba 2011,2,Falha,Depois da última atualização ela não da mais alerta de alta ou baixa do valores selecionados.,0,2019-06-07T03:32:46-07:00
robertoney,3,Atualizar,"Amigo app super legal, por favor atualize a moeda BTC coinext. O valor está muito baixo",0,2019-06-04T17:25:26-07:00
Praiano45,5,Simples e fácil de usar,Muito bom sempre com notícias atualizadas.,0,2019-05-22T14:04:24-07:00
Victor Milani,5,Simples e completo!,Sempre o desenvolvedor adiciona novas funcionalidades!,0,2019-01-04T16:14:30-07:00
rockpopgo,5,Direto e Reto,O design facilita a navegação elas informações ajudam muito os traders.,0,2018-08-29T04:20:35-07:00
Tamiris Freitas,5,Excelente,"O app é muito simples e prático de mexer. Além disso, traz muitas informações relevantes sobre o mercado.",0,2018-08-02T13:28:14-07:00
Hugo Leonardo Demiglio,5,Top de mais,"Meus Deus como fico feliz toda vez que abro o app, obrigado por gastar seu tempo fazendo esse maravilhoso app. Ele funciona bem como deveria, vale cada propaganda assistida! Até espelho na tv para assistir, obrigado! (não é sarcasmo)",0,2018-07-31T08:58:35-07:00
Fragastore,5,Ótimo app.,"Parabéns ao Desenvolvedor. App muito bacana. Com as principais corretoras BTC, os melhores sites de notícias de criptomoedas no Brasil e com funcionalidades bem bacanas.",0,2018-07-23T12:14:21-07:00
Marcio Cezar,2,Não atualiza em tempo real o valor do bitcoin,O aplicativo não é ruim porém seria mais útil se atualizasse em tempo real. Hoje é dia 13.07.2018 e o último valor do bitcoin está dia 30.06.2018. Não estou mais utilizando. Caso reveja está funcionalidade por favor avisar pois aí voltarei a usar. Obrigado,0,2018-07-13T11:34:50-07:00
ednaldojunior,5,Ótimo!!,"Eu sempre gostei muito deste aplicativo e vejo a dedicação do desenvolvedor em cada nova versão! Parabéns.

A moeda FoxBit não está sendo atualizada, nao vai mais funcionar depois da nova plataforma da FoxBit ?",0,2018-07-08T13:02:20-07:00
Fgmelchior,4,Notificações excessivas,"Em 24/04 à noite recebi centenas de notificações repetidas. E isso se arrastou pela madrugada e hoje (25/04).
Isso precisa corrigir.",0,2018-04-25T03:09:47-07:00
Medinage,5,Melhor app de bitcoin,"O app é muito bom. Bonito, bem feito, GRATUITO (o que eu já acho bondade do desenvolvedor) e tem gente que ainda vem aqui reclamar",0,2018-04-21T01:46:18-07:00
Jpcpeixoto,4,Grafico,So falta Grafico com candles ao inves de linhas,0,2018-03-05T16:16:10-07:00
