author,rating,title,content,votes,date
Indiafreire,5,Testei,Bom,0,2025-10-30T19:54:44-07:00
Lann1%#,5,Avaliação,Aplicativo até o momento não tenho o que reclamar estou gostando,0,2025-09-14T12:43:11-07:00
Carlos Stresser,5,App bitcoin.com,"Excelente app, gosto bastante.",0,2025-07-21T06:48:42-07:00
Tdarc,5,Iniciante,Indo bem,0,2025-04-27T16:03:32-07:00
Ana2103paula,5,nice,nice,0,2025-04-14T20:00:50-07:00
Kjef2,1,Venda,"25.01.2025
Impossível vender moedas pois não é possível enviar o código para o número cadastrado no MoonPay",0,2025-01-25T18:50:30-07:00
Erick Pará,1,Suporte não responde,"Solicitei um suporte me mandaram uma resposta pré pronta, com link que não existente e nem me respondem mais. Estou com U$160,00 dólares meus a 2 anos e não consigo tirar dessa carteira.",0,2024-04-29T22:58:19-07:00
Iphone da Maçã,1,Horrível,"App muito ruim, quero fazer uma transferência dar erro na rede dizendo que não é possível a transferencia, o bitcoin está fadado ao fracasso sorte daqueles que ficaram ricos no começo",0,2023-06-28T07:33:53-07:00
kellgomeess,1,Golpe!!!!!!!!,Utilizado para aplicação de. Golpes! Não baixem,0,2023-01-29T05:56:54-07:00
jjuniorr2021,5,Precisa de correção,Após a ultima atualização o App não abre mais no iOS última versão. Favor corrigirem,0,2021-08-15T12:39:16-07:00
Guilherme Valandro,5,It wont open,After last update the app keeps crashing. Fix it!,0,2021-02-24T05:19:41-07:00
Michel_andre,1,Tudo errado,"Identificações de moedas de maneira confusa, que não existem. Pode causar danos financeiros aos usuários.",0,2018-04-25T15:16:15-07:00
zR_Ml,1,SCAM,"Aplicativo aparentemente bom, mas cobra taxas abusivas 15% por transação. Puro Golpe",0,2017-12-12T10:11:17-07:00
adolfosrs,1,Useless scam!,My friend sent me bitcoins to this wallet and my funds never came up. Scam!!,1,2017-11-21T07:59:22-07:00
BrunoADuarte,1,Scam,This is a scam to new bitcoin users,2,2017-11-20T17:24:53-07:00
Finazzi,5,Excelente wallet pro celular,"Fácil de usar, funciona muito bem",0,2017-10-18T18:11:51-07:00
