author,rating,title,content,votes,date
DaniloRodrigues0567,1,Golpe,"Eu tinha vários Satoshi, e já não mais consigo fazer Log In para resgatá-los, fica apenas carregando e não consigo entrar para resgatar",0,2025-04-27T15:50:57-07:00
LeonamSalomao,1,Ruim,Eu sei que era de responsabilidade minha ter guardado a paperkeys. Mas é ridículo não existir uma outra forma de recuperar a carteira. Tenho biticoins lá e seria um dinheiro legal hoje. E não consigo recuperar pq o “gênio” que criou não pensou em por uma segunda forma de recuperar a carteira. T_T,0,2024-04-08T18:06:30-07:00
nicolas.gon,1,Where is the bitcoin?,Where is my f* bitcoin? It is not In BRD and it is not either in the other (coincide) !!!!,0,2022-09-20T07:03:09-07:00
ocoxa,1,Só aparece carregando e não aparece os valores mais,Não consigo mais ver meus valores. Aparece ícone de loading e mais nada,0,2022-08-21T22:12:26-07:00
Rodoolfo',1,Inacessível,"Não consigo acessar minha conta, já reinstalei o aplicativo mas mesmo assim não consigo acessar, só fica carregando e não abre a interface do aplicativo, pode me ajudar por gentileza",0,2022-04-24T05:19:45-07:00
Erick Scaryus,3,my bitcoin disappeared,"my bitcoins inside the wallet are gone and it doesn't appear inside the new wallet, I need help",0,2022-03-28T06:32:27-07:00
Bullspatriots,1,Não recebi minha transferência de BtC,"Era para ter recebido uma transferência na minha carteira! Está confirmar na blockchain porém até o momento não recebi. Segue comprovante de transação. 

db04a51efdda2c865f250f246d1e48492db87a8d802258ef5563246e0fde9e52

Tá ali o dele
0,003531…
Dia 23/12
As 12h48",0,2022-02-24T11:15:16-07:00
Behsbebd,2,Can’t see my satoshis,"I can only see how much Etherium I have, but not with bitcoin",0,2021-12-14T07:09:08-07:00
Lur0n1ld0@,1,Erro,Fui fazer uma compra tentaram pega 500 sendo que a compra não eras esse valor,0,2021-12-13T10:19:12-07:00
claudiorezk,1,Perdi minhas moedas,"Transferi minhas moedas de outra carteira pra BRD,a transação foi concluída e feita corretamente mas não recebi nenhuma moeda,perdi 750 usd!",0,2021-11-02T14:30:01-07:00
AlexAlem,1,Aplicativo com erro,Estou a mais de uma semana sem conseguir operar! Aparecendo a mensagem “Networking error”,0,2021-10-07T15:53:13-07:00
Lusouza1994,2,Nao consigo usar o endereço de carteira,"Sempre que tento receber meu btc o endereço de carteira não é válido, ja tentei de varias formas mas não consigo transferir nada para esta carteira, gostaria de uma explicação",0,2021-09-28T07:31:12-07:00
Riverson Rodrigues,4,Wallet toop,"Estou gostando de usar a Wallet BRD, só estou sentindo falta da variação de lucro diário da carteira, ficaria bacana mostrar quanto você ganhou ou perdeu na variação do dia, tipo o PNL diário",0,2021-09-15T07:56:59-07:00
kevem999,1,Saque,"Não estou conseguindo sacar meus tokens XRP, meu saldo aparece 0 quando vou solicitar o saque para outra carteira ou corretora, tenho 25 dólares na BRD!",0,2021-08-24T16:06:42-07:00
