author,rating,title,content,votes,date
Claudiocff,4,Portabilidade com Kinvo,"App é muito bom, mas deveria ter conexão com o Kinvo para consolidação dos investimentos.",0,2025-11-29T04:37:37-07:00
leorossafa,4,Book de ofertas e cartão,"Falta urgente um book de ofertas pra poder negociar , se tiver isso fica ótimo, e tb um cartão cripto com cashback porque as exchange todas já tem",0,2025-10-27T07:45:12-07:00
srxys,1,Horroroso !,"Péssimo, nem parece um produto BTG, aliás nem sei pq existe já que o App de investimentos do Banco tem as mesmas funções.",0,2025-10-22T02:36:06-07:00
FSCfefas,2,Não tem livro de ordens e ajuste de cor do app,"Como não tem livro de ordens, a cripto tende a ficar significativamente mais cara para compra e barato para venda.
Necessário (i) livro de ordens; e (ii) ajuste de cor do app “modo claro e escuro”.",0,2025-09-25T20:41:49-07:00
rands21299,1,Cadastro negado,Meu cadastro foi negado mandei e-mail e não tive retorno nenhum. Desse jeito melhor ficar na Binance mesmo.,0,2025-08-04T17:17:06-07:00
Diucristo,5,Brasil,"Tudo ótimo, seria bom que saíssem do Brasil. Ficaríamos mais seguros. Governo quer impedir até A auto custodia.",0,2025-07-20T04:21:21-07:00
Gabriela_Mendes,1,Péssimo,Não consigo sacar meu dinheiro de forma alguma. Absurdo!,0,2025-07-18T18:39:31-07:00
Cláudio Ivan Sigoli,3,Bom,Mas a taxa é muito alta e seria bom se tivesse os recursos de take proft para que só alcance do valor a operação encerrar automaticamente.,0,2025-07-18T14:14:58-07:00
ruanaraujo13,5,Melhor corretora,Aplicativo objetivo e simples de utilizar. Muito bom!,0,2025-06-03T13:34:16-07:00
Rock Lima,5,O melhor até agora,Excelência,0,2025-05-31T12:49:21-07:00
Seu Lula,3,Experimentando,Ainda conhecendo o app,0,2025-04-01T07:51:27-07:00
Brito Farma,5,Top,Uma das melhores corretoras de Cripto 😉,0,2025-03-25T08:40:31-07:00
Iuryvid,5,Ótimo,5,0,2025-03-23T17:06:07-07:00
VIACOLOR Birô,5,Nota 10,"Até agora gostando. Leve, intuitivo e o um belo visual. Parabéns aos desenvolvedores. Cumpre o que promete!",0,2025-01-12T11:56:56-07:00
JulioArmenio,5,Muito fácil de usar e seguro,"Tendo uma segurança BTG, eu confio ainda mais",0,2024-12-19T11:49:58-07:00
vilibrow,5,Pode melhorar,Falta um livro de ofertas,0,2024-12-06T16:30:38-07:00
Vivah Chopp,5,Ótima,Bom,0,2024-11-26T12:30:09-07:00
Muito é fácil de usar,5,Muito boa e prática,Ótima pra investimentos essa recomendo,0,2024-09-21T15:09:21-07:00
CTrevisan,5,Melhor Aplicativo Cripto dentre bancos e Fintechs,"Intuitivo, rápido, experiência incrível e rico em materiais educativos, e ainda com o respaldo e segurança do Banco BTG.",0,2024-06-21T12:34:41-07:00
Webston,3,"Muito boa a plataforma, mas precisa melhorar muito","E muito boa; rápido e bem fluida , só que não mostra um gráfico decente , você não sabe quando de fato ela está rendendo, gráfico estático, na hora de enviar uma ordem e negociar você não sabe a máxima e a mínima, não estou gostando muito também das taxas 😅",0,2024-06-14T19:51:55-07:00
@único,5,Rápido,Ainda falta ativos na lista como PEPE,0,2024-06-06T00:17:08-07:00
Eric George Rocha,2,Bonito mas ordinário,"muito caro , me sinto lesado pelas taxas e pelos valores de negociação abaixo do mercado",0,2024-05-21T06:02:02-07:00
Caprica64,5,"Aplicação fluída e atualizada no iOS, considerem suportar no macOS","A aplicação da Mynt roda fluída e bem em telefones com cerca de 3 a 4 anos, assim como no iPad. Gostaria que considerassem suportá-la no macOS como app universal, o que facilita executar transações no Mac. Muito obrigado.",0,2024-04-24T03:52:38-07:00
Valmir Oliver,5,Sucesso,Excelente aplicativo,0,2024-04-23T05:32:29-07:00
lfbrandao83,5,Excelente,"Poderia apenas ter os valores em dolar, ja q todo mercado de Cripto é feito em dolar. 
Talvez uma opçao para clicar ou os dois valores aparecendo. Seria interessante e mais preciso na negociacao",0,2024-03-19T11:35:18-07:00
CSanh73,1,Não são honestos,"Sério que este app merece nota 5? Vamos lá:

1. Apesar das informações do valor da criptomoeda ser mostrado em tempo real, a tela de venda mostra valores muito fora. Você acaba vendendo com prejuízo porque foi induzido a vender pelo valor que está na tela, mesmo com o contador de mudança de preço. 

Os usuários acabam comprando e tendo prejuízo porque o app não mostra os valores em tempo real.",0,2024-03-14T17:53:19-07:00
Taynara_Aires,5,Investindo e aprendendo ao mesmo tempo com a segurança da Mynt.,"Para mim, é nota 10!",0,2024-03-11T12:42:48-07:00
Lennon Jesus,5,Bom app,"O app funciona bem e o time de atendimento é muito eficiente ao dirimir dúvidas. Sinto falta de ter opção para acompanhar o valor das criptos em USD ao invés de BRL. Uma sugestão é remover a necessidade de pressionar o botão de login ao abrir o app, para casos em que a biometria esteja ativada. Ou seja, abriu o app já solicita a biometria.",0,2024-03-04T15:28:39-07:00
clitorrj,1,Cadastro,Não consigo finalizar o cadastro porque nunca recebo o e-mail de confirmação. Já enviei um e-mail para a acessória e já tentei vários e-mails diferentes e até o momento nenhuma resposta para resolver meu problema,0,2024-02-03T06:44:08-07:00
Guilherme S Braga,5,Cotações em dólar,"O App é bom, mas poderia dar a opção de ver os preços em dólar. Também seria interessante adicionarem o histórico de performance dos ativos em carteira.",0,2024-01-23T07:20:25-07:00
