author,rating,title,content,votes,date
RodrigoBuenk,5,Game muito divertido,Jogo a muitos anos!,0,2025-04-01T16:31:36-07:00
Adry Ismayle,4,Jogo muito bom!,Devia ser inserido na ZBD Wallet…ficaria perfeito!,0,2024-08-23T04:53:00-07:00
FelipePacífico,5,Satisfatório,👆👆👆👆👆,0,2024-07-22T09:15:37-07:00
Talaos ldmdoa,1,O jogo nao abre,"O jogo abre e congela. Era otimo o jogo, amo muito mas não consigo jogar🥲",0,2024-05-05T14:40:59-07:00
nao escrevi isso kkkk,4,Atualizei para nova versão e o jogo nao abre mais,Autualizei meu jogo hoje para a nova versão 4.16.2 e o jogo simplesmente nao abre mais,1,2023-12-07T03:50:09-07:00
vem pra minha casa,5,Jogo,Jogo perfeito,1,2022-02-02T09:59:41-07:00
Muel C. 🐻,5,Perfeito!,Jogo muito bom com músicas e efeitos sonoros muito graciosos excelente para passar o tempo!,1,2021-09-17T06:33:12-07:00
jpbaeta,5,good,nice game,1,2021-02-11T06:02:52-07:00
Fazer muitas Orgulhosas!,5,Bom!!!!!,Como eu não paro de viciar nesse jogo?!?!!?!!??!??!??!!??!,0,2020-08-26T07:12:17-07:00
br.maia,5,Maneiro,Muito viciante,0,2020-08-12T17:13:53-07:00
gui$@2246,5,Bom!!!!!!!,É muito bom não paro de jogar!!!!!?!?!???,0,2020-07-25T14:50:40-07:00
Moiterrr,2,Trava constantemente no iPhone 11,O jogo é ótimo. Porém trava.,0,2020-04-25T19:30:23-07:00
icaromariosantoscaminha,5,Gostei muito,Ótimo,0,2019-09-15T01:18:16-07:00
Biell :3,5,Top,Toptop,0,2019-04-08T10:39:04-07:00
yurixvier,5,Fun,Having a good time playing it and the aesthetics/ux is so good,0,2019-02-03T21:02:42-07:00
Andrei.Rapchan,5,Super criativo,Muito legal,0,2018-12-20T17:55:51-07:00
Remussi010769,5,ÓTIMO,Jogo muito bom e viciante,0,2018-06-08T18:54:13-07:00
Paulocosta96,5,Love,Puuuuureee love,0,2018-05-09T13:43:18-07:00
MaRt 09,5,Otimo,É viciante mesmo muito bom,0,2018-05-09T10:02:13-07:00
--Italia--,5,Melhor passatempo!!,Me divirto mto com esse jogo e a música é bem bonitinha tbm,0,2018-05-08T20:03:57-07:00
LuccasRageIdealista,5,Perfeito,"Incrível, viciante e com trilha sonora impecável",0,2018-03-06T17:30:11-07:00
Acspeixoto,5,Foda,Muito legal,0,2018-01-24T05:09:39-07:00
NegoDoZap,5,MASSA,Muito legal,0,2017-12-17T04:46:14-07:00
luanm_,4,Problemas,"Jogo é muito bom e viciante, porém, no meu iPhone 5s o jogo fica congelando mais ou menos a cada 5 segundos",0,2017-12-05T15:18:39-07:00
Freddy djow,5,Cool,"Fourth time I'm downloading it. 
Mist have game. :)",0,2017-09-25T16:48:07-07:00
Eaeveja,3,iPhone 5S,"The game is fantastic, very well thought out. But it has an aspect that leaves the game badly, in case it is time to stop in the game, when you close ... It does not make sense in fact, and I think the game would be perfect if they changed that!",0,2017-09-04T04:40:00-07:00
Gombata,5,Nice game,Really cool haha,0,2017-08-13T00:09:40-07:00
Carlosisloko,5,Ooo,Que foda,0,2017-07-25T14:05:14-07:00
Chapelero,5,Adoro demaissss,"Show de bola esse app, adoro ele!",0,2017-07-06T11:44:01-07:00
EdsonCS,5,Jogo muito interativo.,"Gostei d+ deste jogo, muito bom pra passar o tempo!",0,2017-06-02T15:20:06-07:00
Rodrigo Del Guerso,4,Legal,Parabéns bem legal!,0,2017-06-01T07:29:05-07:00
DAVI SOTER,5,Muito bom,Ja to rico 😎😎😎😎🤑🤑🤑🤑🤑🤑,0,2017-05-09T14:26:53-07:00
Sasquarth,5,Best,Ever,0,2017-04-26T09:06:48-07:00
Allih Thuggs,5,Amei.,Melhor jogo para se passar um tempo além de ser muito nask.❤️,0,2017-04-23T19:23:03-07:00
Planta vs zombeis,5,Foda,Melho jogo jogue agora,0,2017-04-22T18:13:39-07:00
Duuuuuuuuuyde,5,Amazing,I loved the game,0,2017-04-21T15:29:17-07:00
lc_souza15,5,Ótimo,Ótimo jogo,0,2017-04-20T23:29:33-07:00
Diego Castaño,5,Viciante,"Parece um jogo simples de clicar, mas se transforma em um grande desafio. Muito bem feito. Muito bem planejado. O resultado é um jogo em que você fica horas tentando minerar o máximo de BitCoins possíveis.",0,2017-04-02T04:02:33-07:00
8BitLegit,5,Amazing Game,From the start i thought it was gonna be a crappy clicker game  but its actually really good and totally recommend it ! 👍,0,2017-03-18T11:14:41-07:00
ALISONsms,5,Ótimo jogo,"É um ótimo jogo.
E quem dera fosse fácil assim conseguir bitcoins kkkkkkk",0,2017-03-03T10:53:04-07:00
RED Frances,5,Legal,O jogo é legal,0,2017-03-03T01:42:25-07:00
"Gustavo, Brazil",5,Viciante,bom p kct,0,2017-03-01T14:27:57-07:00
Anônimo 13,5,Viciante,Nao consigo parar de jogar!!!!!,0,2017-02-27T09:47:23-07:00
Noob4yyyyy_,5,Bom,"Gostei, legal",0,2017-02-24T10:48:53-07:00
Todepapigrevolts,5,Muito bom,Melhor jogo,0,2017-02-12T07:06:08-07:00
CUBANOOOS,5,Jogo TOP,Incrível,0,2017-02-10T09:30:21-07:00
Maconha macumbeira,5,Top,Me impressiona,0,2017-02-06T09:43:13-07:00
Enzo figui,5,Jogo viciante,"Ele estimula nossos pensamentos sobre economia, além de ser um ótimo passatempo, super recomendo.",0,2017-02-02T19:08:03-07:00
Remastein,5,Muitoooooo Fodaaaa,So falto ter em português,0,2017-01-18T12:54:03-07:00
Muito divertidoo,5,Passa tempo,"Muito bom esse jogo, vc evolui evolui, joga joga joga, dá pra ficar durante tempos jogando ele, muito bom.",0,2017-01-03T10:38:10-07:00
